,realization_spec_file_name,original_spec_file_name,FeH,err_FeH,logg,alpha,Teff,EW_Hbeta,err_EW_Hbeta_from_robo,EW_Hdelta,err_EW_Hdelta_from_robo,EW_Hgamma,err_EW_Hgamma_from_robo,EW_Heps,err_EW_Heps_from_robo,EW_CaIIK,err_EW_CaIIK_from_robo
294,spec-0559-52316-0244g002.dat_000,spec-0559-52316-0244g002.dat,,,,,,7.664286,2.36331,10.14098,4.590516,3.45036,1.851984,13.419692999999999,18.291807000000002,3.107606,1.059137
295,spec-0559-52316-0244g004.dat_000,spec-0559-52316-0244g004.dat,,,,,,5.802169,2.5338950000000002,14.095487,5.0924760000000004,15.027513,4.962151,9.955263,2.476055,2.687143,0.648257
296,spec-0559-52316-0421g002.dat_000,spec-0559-52316-0421g002.dat,,,,,,5.848711,1.6504020000000001,5.400051,1.824283,5.2469269999999995,1.634788,7.993055,2.787594,6.11932,2.706458
297,spec-0559-52316-0421g003.dat_000,spec-0559-52316-0421g003.dat,,,,,,6.370691000000001,2.164584,inf,inf,13.364189999999999,4.2921010000000015,7.658524000000001,6.458726,2.749048,1.004416
298,spec-0559-52316-0421g004.dat_000,spec-0559-52316-0421g004.dat,,,,,,4.781127,2.731894,5.4230279999999995,2.118026,4.304664,1.066502,7.731816999999999,1.807764,4.804312,0.9087350000000001
299,spec-0565-52225-0007g001.dat_000,spec-0565-52225-0007g001.dat,,,,,,3.4731769999999997,1.6468779999999998,4.042999,1.840411,3.3715940000000004,1.292507,14.541943,7.3830839999999975,14.572672,5.554387
300,spec-0565-52225-0048g001.dat_000,spec-0565-52225-0048g001.dat,,,,,,5.11446,3.503157,5.074351999999998,2.316996,4.8788800000000005,5.018441999999999,6.149545,2.704026,4.928907,1.800343
301,spec-0565-52225-0048g003.dat_000,spec-0565-52225-0048g003.dat,,,,,,5.513477,1.571177,8.193728,2.299028,4.448976,1.861925,7.819599,3.3847449999999997,0.085741,38562.56413
302,spec-0567-52252-0084g001.dat_000,spec-0567-52252-0084g001.dat,,,,,,6.387937,1.696511,9.901204,3.1008400000000003,6.905011,2.1895919999999998,8.319458000000001,2.189105,3.929131,0.829873
303,spec-0567-52252-0529g001.dat_000,spec-0567-52252-0529g001.dat,,,,,,6.007907,1.6105909999999999,6.683878999999999,1.880586,6.612344,1.9097119999999999,7.9823309999999985,2.102369,3.275044,0.955234
304,spec-0568-52254-0035g001.dat_000,spec-0568-52254-0035g001.dat,,,,,,3.2456650000000002,2.488785,4.205138,1.2325540000000001,3.457011,0.936946,6.805165,2.8674470000000003,5.988681,2.610656
305,spec-0568-52254-0035g002.dat_000,spec-0568-52254-0035g002.dat,,,,,,7.280003999999999,3.009636,5.7009669999999995,2.062077,4.800784999999999,3.7650870000000003,10.641043,3.7210099999999997,6.0700449999999995,2.908803
306,spec-0569-52264-0041g001.dat_000,spec-0569-52264-0041g001.dat,,,,,,4.3777940000000015,1.365104,5.461859,1.746647,5.764683,1.6957490000000002,7.3519960000000015,2.720919,4.088923,1.116668
307,spec-0569-52264-0296g001.dat_000,spec-0569-52264-0296g001.dat,,,,,,7.001546,1.858718,9.028621000000001,2.1496009999999997,8.985922,2.275716,8.028601,2.96765,2.055504,1.242905
308,spec-0569-52264-0296g002.dat_000,spec-0569-52264-0296g002.dat,,,,,,5.720098999999999,1.88483,8.461825,1.890775,7.358979,2.019786,7.277096,2.36103,1.970125,0.5603199999999999
309,spec-0569-52264-0296g003.dat_000,spec-0569-52264-0296g003.dat,,,,,,5.232173,2.048269,6.5061300000000015,1.332164,6.005141,1.861184,6.948017,2.191425,2.621641,0.883675
310,spec-0569-52264-0308g002.dat_000,spec-0569-52264-0308g002.dat,,,,,,6.4560379999999995,2.5967029999999998,5.053561,1.9824529999999998,5.826707,2.8390150000000003,9.180128999999999,4.6641639999999995,5.002196,2.298124
311,spec-0569-52264-0531g001.dat_000,spec-0569-52264-0531g001.dat,,,,,,7.670344,2.116821,7.617601,1.875588,8.458746000000001,2.134609,7.742087,2.473935,3.1793009999999997,0.833282
312,spec-0569-52264-0531g002.dat_000,spec-0569-52264-0531g002.dat,,,,,,7.116695,2.144997,6.9884889999999995,1.887819,9.131394,3.817708,7.90225,2.3904330000000003,3.792989,0.770981
313,spec-0570-52266-0484g001.dat_000,spec-0570-52266-0484g001.dat,,,,,,4.340335,1.484426,3.894165,1.9359009999999999,4.212231,1.572965,6.5823550000000015,1.9298560000000002,4.774769999999998,1.627851
314,spec-0570-52266-0484g002.dat_000,spec-0570-52266-0484g002.dat,,,,,,0.23667,1.496593,4.7560730000000015,1.692868,3.6419639999999998,1.598949,6.281721,2.391729,4.1028519999999995,2.0209799999999998
315,spec-0571-52286-0143g001.dat_000,spec-0571-52286-0143g001.dat,,,,,,4.112328,1.475843,4.242694,1.279139,4.699139,1.514621,6.8887220000000005,1.906289,4.823569,1.086151
316,spec-0571-52286-0143g002.dat_000,spec-0571-52286-0143g002.dat,,,,,,5.905153,1.769999,6.1402220000000005,1.7833029999999999,6.379323,2.336678,8.191550999999999,2.319819,3.982125,0.693797
317,spec-0571-52286-0177g001.dat_000,spec-0571-52286-0177g001.dat,,,,,,8.876565,2.040633,9.281227000000001,1.608637,9.617721000000001,1.941079,10.862183,2.441577,2.6977860000000002,1.037967
318,spec-0571-52286-0177g002.dat_000,spec-0571-52286-0177g002.dat,,,,,,4.25908,1.279506,4.2634669999999995,1.564384,4.3969059999999995,1.593699,7.839219,3.079377,4.845105,1.306773
319,spec-0571-52286-0617g001.dat_000,spec-0571-52286-0617g001.dat,,,,,,6.240218,1.9535669999999998,6.610813,2.4272139999999998,6.336283,2.006585,8.583145,2.72191,3.482725,1.0010059999999998
320,spec-0571-52286-0617g002.dat_000,spec-0571-52286-0617g002.dat,,,,,,9.795444,2.182123,9.236238,2.351784,9.682493,2.4785150000000002,9.77714,2.518688,2.172898,0.693427
321,spec-0574-52355-0075g001.dat_000,spec-0574-52355-0075g001.dat,,,,,,3.285704,1.1160649999999999,5.372006,1.835763,4.765683,1.649073,6.101322,1.6996080000000002,4.067512000000002,1.012481
322,spec-0574-52355-0325g001.dat_000,spec-0574-52355-0325g001.dat,,,,,,4.748864,2.09363,5.451582,2.25358,6.016694,2.886375,6.9805740000000025,2.732121,2.904861,1.675921
323,spec-0574-52355-0463g003.dat_000,spec-0574-52355-0463g003.dat,,,,,,9.614739,2.0954099999999998,10.864839,2.329936,11.306339,2.3358950000000003,12.746267999999999,2.844566,1.997457,0.747954
324,spec-0574-52355-0574g001.dat_000,spec-0574-52355-0574g001.dat,,,,,,5.6596519999999995,1.925488,4.3292459999999995,1.468171,5.109803,2.0010220000000003,7.296228,1.8893790000000001,5.1632050000000005,1.236129
325,spec-0581-52356-0467g001.dat_000,spec-0581-52356-0467g001.dat,,,,,,0.107673,inf,9.28547,2.529879,10.21914,2.100431,10.113897,1.751655,1.464653,0.40995200000000004
326,spec-0581-52356-0467g002.dat_000,spec-0581-52356-0467g002.dat,,,,,,8.501965,2.193987,9.19512,1.9765270000000001,9.146124,1.532359,9.783178999999999,1.9909880000000002,1.7589740000000005,0.34131300000000003
327,spec-0584-52049-0205g002.dat_000,spec-0584-52049-0205g002.dat,,,,,,7.942255,1.7108619999999999,9.556859,1.494877,8.723386,1.294926,9.132277,1.631428,1.249121,0.392445
328,spec-0584-52049-0205g003.dat_000,spec-0584-52049-0205g003.dat,,,,,,11.149827,2.550529,11.148403,2.143634,11.078258,2.045707,12.619752,2.4139459999999997,0.9679180000000001,0.4522140000000001
329,,,,,,,,,,,,,,,,,
330,spec-0585-52027-0132g002.dat_000,spec-0585-52027-0132g002.dat,,,,,,4.760528,1.678505,5.088585,1.7978180000000001,4.181978,1.7132020000000001,6.217039,2.0650209999999998,3.757311,1.352451
331,spec-0587-52026-0031g001.dat_000,spec-0587-52026-0031g001.dat,,,,,,6.973478,6.287768,6.98725,3.581782,8.612179,3.4423660000000003,10.0577,9.313783,5.898224,2.288682
332,spec-0587-52026-0070g001.dat_000,spec-0587-52026-0070g001.dat,,,,,,7.4023179999999975,3.3486839999999995,13.406324,3.8016690000000004,11.958692999999998,3.168039,9.949689,2.464604,1.857562,0.706745
333,spec-0587-52026-0070g002.dat_000,spec-0587-52026-0070g002.dat,,,,,,6.783595,1.9388459999999998,7.365815,3.133454,8.369032,2.5962259999999997,7.760174,3.524144,3.1167740000000004,1.277188
334,spec-0588-52045-0344g001.dat_000,spec-0588-52045-0344g001.dat,,,,,,6.106504,1.676563,6.293403,1.7709689999999998,6.445698,1.8280599999999998,6.909781,3.0234490000000003,2.81055,1.088777
335,spec-0590-52057-0038g001.dat_000,spec-0590-52057-0038g001.dat,,,,,,4.844532,1.720504,5.111911,1.624197,5.8610489999999995,2.030998,7.5930100000000005,2.506154,5.2045080000000015,1.513996
336,spec-0592-52025-0590g001.dat_000,spec-0592-52025-0590g001.dat,,,,,,4.375534,1.611344,3.786717,1.3524559999999999,3.9994440000000004,1.336374,6.182176999999999,1.960218,5.130293,1.2251459999999998
337,spec-0593-52026-0483g001.dat_000,spec-0593-52026-0483g001.dat,,,,,,4.19223,1.4413280000000002,4.683567,1.44353,4.42735,1.459654,5.876915,1.512371,2.028826,0.576974
338,,,,,,,,,,,,,,,,,
339,spec-0594-52045-0165g001.dat_000,spec-0594-52045-0165g001.dat,,,,,,5.155096,1.7706689999999998,3.830379,1.32188,5.168527,1.503952,6.822125,3.41744,5.450183,1.431286
340,spec-0595-52023-0058g001.dat_000,spec-0595-52023-0058g001.dat,,,,,,4.442005,2.057748,6.241962,2.009626,6.6894899999999975,1.9914990000000001,9.246367,3.129623,6.273935,1.380224
341,spec-0595-52023-0058g002.dat_000,spec-0595-52023-0058g002.dat,,,,,,5.228579,2.013687,4.227025,0.966578,4.34628,1.402441,7.678875,2.266915,6.008469,1.232553
342,spec-0595-52023-0362g001.dat_000,spec-0595-52023-0362g001.dat,,,,,,7.502242999999999,2.2189389999999998,8.711546,2.283105,8.653461,2.207033,9.361585,2.2232380000000003,2.104759,0.9606709999999999
343,spec-0595-52023-0566g001.dat_000,spec-0595-52023-0566g001.dat,,,,,,4.445989,1.373781,4.613678,1.275357,5.21835,1.579974,6.907941,1.790295,4.985079,1.1680540000000001
344,spec-0597-52059-0282g001.dat_000,spec-0597-52059-0282g001.dat,,,,,,9.495919,2.14648,11.342916,2.20498,9.730803,1.8166529999999999,12.045867,2.884882,1.437833,0.5278930000000001
345,spec-0598-52316-0175g001.dat_000,spec-0598-52316-0175g001.dat,,,,,,5.361114,1.923368,5.090778,1.829157,4.982814,1.897806,6.095125,1.768963,4.486883,1.162413
346,spec-0598-52316-0175g002.dat_000,spec-0598-52316-0175g002.dat,,,,,,5.219093,1.8889259999999999,4.2484150000000005,1.2122700000000002,4.667346,1.66609,6.2197260000000005,2.038154,4.466132,1.346442
347,spec-0598-52316-0175g003.dat_000,spec-0598-52316-0175g003.dat,,,,,,5.300804,2.064913,5.090982,1.812799,5.853488,2.295186,6.444456,4.123857,3.778424,0.526758
348,spec-0601-52316-0488g001.dat_000,spec-0601-52316-0488g001.dat,,,,,,4.814655,1.563603,5.122065,1.490624,5.681843,2.456845,6.106968,2.219655,4.810924,1.412663
349,spec-0607-52368-0451g001.dat_000,spec-0607-52368-0451g001.dat,,,,,,5.61254,1.603626,5.8350480000000005,2.229207,6.181042,1.5972959999999998,7.105447,2.205676,1.436481,0.210211
350,spec-0613-52345-0031g001.dat_000,spec-0613-52345-0031g001.dat,,,,,,3.6169839999999995,1.317013,3.8345269999999996,2.312797,4.900304,1.475344,5.7721620000000025,4.7036739999999995,3.961676,1.4951649999999999
351,spec-0613-52345-0518g001.dat_000,spec-0613-52345-0518g001.dat,,,,,,7.537164999999999,1.753098,8.629102,1.7109779999999999,8.425460000000001,1.8981830000000002,9.058746000000001,1.6884169999999998,2.055846,0.45131899999999997
352,spec-0613-52345-0518g002.dat_000,spec-0613-52345-0518g002.dat,,,,,,6.099002,1.9129080000000005,7.164128,1.8199490000000005,6.7652160000000015,1.7382349999999998,7.257741,2.240508,2.872652,0.391406
353,spec-0613-52345-0518g003.dat_000,spec-0613-52345-0518g003.dat,,,,,,5.503831,1.6949009999999998,6.1168379999999996,1.5785,6.361656,1.842641,7.3718,2.316547,3.379259,0.714585
354,spec-0613-52345-0569g001.dat_000,spec-0613-52345-0569g001.dat,,,,,,11.158567999999999,2.580059,10.991201,2.225775,11.02619,2.525273,11.408968,2.3671349999999998,3.5662760000000002,4.491203
355,spec-0613-52345-0569g002.dat_000,spec-0613-52345-0569g002.dat,,,,,,5.992984,2.696829,7.874494,2.14986,8.200149,1.8886830000000001,17.76846,4.232381,3.060407,2.29854
356,spec-0613-52345-0592g002.dat_000,spec-0613-52345-0592g002.dat,,,,,,5.14696,1.6266639999999999,5.211638,1.9179650000000001,5.800749,2.25546,6.513268,2.388671,3.314511,0.752446
357,spec-0616-52442-0338g001.dat_000,spec-0616-52442-0338g001.dat,,,,,,5.6669550000000015,2.6343900000000002,9.390981,34.254065000000004,6.4993,2.073216,5.645017,2.795947,1.716496,0.704498
358,spec-0617-52072-0338g002.dat_000,spec-0617-52072-0338g002.dat,,,,,,5.931617,11.314555,7.437023,2.920978,6.187625,2.0907869999999997,8.286781,2.318334,4.415275,2.842445
359,spec-0618-52049-0170g001.dat_000,spec-0618-52049-0170g001.dat,,,,,,10.112566000000001,2.331945,10.810016000000001,2.125048,10.279886,2.228511,11.556968,2.4629119999999998,2.6395,1.115385
360,spec-0618-52049-0170g002.dat_000,spec-0618-52049-0170g002.dat,,,,,,12.885093,2.817212,14.352092,3.27354,12.340758000000001,2.718213,13.213532999999998,2.37656,1.909909,0.891106
361,,,,,,,,,,,,,,,,,
362,spec-0619-52056-0232g001.dat_000,spec-0619-52056-0232g001.dat,,,,,,9.341119,2.387531,10.59238,2.211089,10.192855999999999,2.237198,12.840639999999999,2.211944,2.194491,0.442308
363,spec-0619-52056-0232g002.dat_000,spec-0619-52056-0232g002.dat,,,,,,8.500404,2.009112,9.423797,2.02683,9.683206,2.0842110000000003,10.731873,2.065541,2.5179650000000002,0.296594
364,spec-0622-52054-0240g001.dat_000,spec-0622-52054-0240g001.dat,,,,,,6.477352,9.090007,7.904076,2.095897,8.158274,2.169993,8.849603,2.614761,3.568871,2.124816
365,spec-0624-52377-0091g001.dat_000,spec-0624-52377-0091g001.dat,,,,,,10.909877999999999,3.243245,9.724635000000001,2.31553,10.4679,2.219846,14.469389999999999,2.48303,1.528261,0.474839
366,spec-0624-52377-0246g001.dat_000,spec-0624-52377-0246g001.dat,,,,,,8.979434,2.575211,7.090656,3.357485,6.864713,2.078872,14.835585,2.637909,1.1708399999999999,0.585461
367,spec-0633-52079-0141g001.dat_000,spec-0633-52079-0141g001.dat,,,,,,8.646483,2.250695,8.527878,2.117265,8.779563000000001,2.1925529999999998,10.458341,1.642541,1.8880540000000001,0.350912
368,spec-0633-52079-0141g002.dat_000,spec-0633-52079-0141g002.dat,,,,,,7.734522,2.082546,7.8504320000000005,2.484331,7.807388,2.4700279999999997,10.146613,2.290725,2.052854,0.738332
369,spec-0634-52164-0186g001.dat_000,spec-0634-52164-0186g001.dat,,,,,,10.875838,3.205702,13.015236,2.420975,12.687513000000001,2.276713,13.012193,2.32179,1.977818,0.469607
370,spec-0634-52164-0227g001.dat_000,spec-0634-52164-0227g001.dat,,,,,,7.155059,1.846689,7.200197,1.42495,8.254757000000001,2.1900209999999998,8.422992,2.675922,2.582548,0.5609029999999999
371,spec-0634-52164-0227g002.dat_000,spec-0634-52164-0227g002.dat,,,,,,10.636053,3.118739,9.436123,1.952192,9.217335,1.85443,9.612014,2.755132,2.43082,0.7830199999999999
372,spec-0634-52164-0227g003.dat_000,spec-0634-52164-0227g003.dat,,,,,,10.676707,2.4289099999999997,10.742889,1.935629,10.693139,2.172972,11.169967999999999,2.268623,2.033614,0.295049
373,spec-0634-52164-0345g001.dat_000,spec-0634-52164-0345g001.dat,,,,,,8.541274000000001,1.9142970000000001,8.086787,2.1819610000000003,6.687125,1.600589,8.623643,2.302292,2.0991400000000002,0.702054
374,,,,,,,,,,,,,,,,,
375,spec-0635-52145-0122g002.dat_000,spec-0635-52145-0122g002.dat,,,,,,8.381125,2.566639,11.801991000000001,2.786352,11.046339,2.4641509999999998,10.973085000000001,3.103208,2.013003,0.799184
376,spec-0635-52145-0240g001.dat_000,spec-0635-52145-0240g001.dat,,,,,,8.531825999999999,2.637593,11.098262,2.729205,11.928324,2.812661,11.139788000000001,2.1018950000000003,2.298525,1.069834
377,spec-0638-52081-0464g001.dat_000,spec-0638-52081-0464g001.dat,,,,,,10.306882,2.740726,8.868522,2.051159,8.912358,2.3744669999999997,9.369062,2.356073,2.7075720000000003,0.8337399999999999
378,spec-0638-52081-0464g002.dat_000,spec-0638-52081-0464g002.dat,,,,,,11.136939,2.60059,11.210307,2.309972,10.418363000000001,2.131426,10.883703,2.229616,2.269234,0.500262
379,spec-0638-52081-0464g003.dat_000,spec-0638-52081-0464g003.dat,,,,,,11.615014,2.400248,11.619446,2.4831060000000003,11.372065,2.256909,13.264331,2.510748,2.041555,0.676584
380,spec-0645-52203-0219g001.dat_000,spec-0645-52203-0219g001.dat,,,,,,5.588166999999999,10.034596,12.394112,2.474541,11.552617999999999,2.078193,12.420798,2.080474,2.004803,0.615863
381,spec-0646-52523-0281g001.dat_000,spec-0646-52523-0281g001.dat,,,,,,6.907585000000001,1.907299,8.960234,1.895172,7.511686,1.7484169999999999,7.180446000000001,2.799095,0.030782,172935513.356574
382,spec-0646-52523-0281g002.dat_000,spec-0646-52523-0281g002.dat,,,,,,5.873835,1.536473,8.291247,2.4769740000000002,7.062235,1.904914,7.98826,1.843668,1.391183,0.31297800000000003
383,spec-0651-52141-0390g001.dat_000,spec-0651-52141-0390g001.dat,,,,,,10.979267,2.8626240000000003,9.88081,2.833447,9.268611,2.2065040000000002,10.173033,2.226232,1.852385,0.44148000000000004
384,spec-0651-52141-0390g002.dat_000,spec-0651-52141-0390g002.dat,,,,,,10.423335,2.426952,9.30195,10.196378,9.659962,2.611912,9.811955000000001,2.610284,2.061512,0.869677
385,spec-0651-52141-0390g003.dat_000,spec-0651-52141-0390g003.dat,,,,,,8.172852,2.657106,9.150217,2.485541,8.377801,2.714339,10.086521000000001,2.3607270000000002,2.8566409999999998,1.627142
386,spec-0651-52141-0634g001.dat_000,spec-0651-52141-0634g001.dat,,,,,,11.747966,2.689257,10.042073,2.5022,10.135912,2.16669,9.962428,1.934943,1.8064360000000002,0.442729
387,spec-0651-52141-0634g002.dat_000,spec-0651-52141-0634g002.dat,,,,,,10.436538,2.777104,11.632385000000001,1.3413629999999999,9.295992,1.979638,9.722364,2.2168229999999998,1.7214479999999999,0.421678
388,spec-0651-52141-0634g003.dat_000,spec-0651-52141-0634g003.dat,,,,,,7.472327000000001,2.564402,9.657478999999999,2.150271,9.596375,2.338692,9.467835000000001,2.227583,1.9459259999999998,0.443046
389,spec-0652-52138-0524g001.dat_000,spec-0652-52138-0524g001.dat,,,,,,13.605107,3.3154440000000003,11.179397999999999,2.357374,9.913212,2.090439,11.060198,1.931543,2.174825,0.613785
390,spec-0652-52138-0524g002.dat_000,spec-0652-52138-0524g002.dat,,,,,,9.337055,2.163066,10.262739999999999,2.433112,9.919861000000001,2.326303,10.705258,2.105379,1.999118,0.529304
391,spec-0653-52145-0154g001.dat_000,spec-0653-52145-0154g001.dat,,,,,,6.808795,2.52117,7.603689,2.6748950000000002,7.635803,2.107948,9.575202,1.7758060000000002,1.936318,0.57962
392,spec-0653-52145-0154g002.dat_000,spec-0653-52145-0154g002.dat,,,,,,4.78149,3.230892,6.00323,2.108971,7.773828,2.22887,8.975288,2.403371,2.224831,1.454256
393,spec-0665-52168-0280g001.dat_000,spec-0665-52168-0280g001.dat,,,,,,13.379354000000001,2.707106,14.764772,2.972701,13.434157,2.6843630000000003,13.931248000000002,2.052469,1.357777,0.739607
394,spec-0665-52168-0349g001.dat_000,spec-0665-52168-0349g001.dat,,,,,,3.449364,1.5162010000000001,4.836868,1.5534299999999999,3.935118,1.402316,6.519068,2.490277,5.614866,1.237967
395,spec-0673-52162-0126g001.dat_000,spec-0673-52162-0126g001.dat,,,,,,7.021255,1.837821,6.7121509999999995,2.081329,7.311477,2.046103,8.954680999999997,2.927064,3.36855,0.651834
396,spec-0673-52162-0126g002.dat_000,spec-0673-52162-0126g002.dat,,,,,,6.6646800000000015,1.861764,6.682842999999999,2.118668,6.457205,1.9159959999999998,12.040983,2.804396,3.853486,0.87392
397,spec-0673-52162-0587g001.dat_000,spec-0673-52162-0587g001.dat,,,,,,10.331248,4.012219,5.136221,1.907933,4.900094,2.766619,8.610824000000001,3.9315309999999997,5.017714,2.491907
398,spec-0673-52162-0587g002.dat_000,spec-0673-52162-0587g002.dat,,,,,,2.7756950000000002,1.468996,4.384034,1.734784,5.053545,2.072174,5.217509,2.530583,4.917075,2.2309959999999998
399,spec-0674-52201-0344g001.dat_000,spec-0674-52201-0344g001.dat,,,,,,6.51412,2.189979,5.559394999999999,2.560209,5.572138,1.841019,7.506483,4.693505,3.658412,1.983668
400,spec-0675-52590-0152g001.dat_000,spec-0675-52590-0152g001.dat,,,,,,12.164182,4.302043,9.867585,2.599565,11.171647,5.1876,18.334479,7.75165,7.2951880000000005,4.69211
401,spec-0677-52606-0367g001.dat_000,spec-0677-52606-0367g001.dat,,,,,,9.574164,2.750666,12.743642999999999,2.426255,10.221807,2.279203,11.94468,2.178805,1.595446,0.271108
402,spec-0678-52884-0341g001.dat_000,spec-0678-52884-0341g001.dat,,,,,,0.053350999999999996,inf,8.301537,2.162555,7.4588220000000005,2.140509,9.122755999999999,2.984834,3.3250010000000003,1.490851
403,spec-0679-52177-0194g001.dat_000,spec-0679-52177-0194g001.dat,,,,,,8.045328,2.088325,8.877467,1.9840200000000001,8.821011,2.319658,9.920547000000001,2.4260580000000003,2.302838,0.5498569999999999
404,spec-0680-52200-0133g001.dat_000,spec-0680-52200-0133g001.dat,,,,,,4.482387,1.591915,4.369155999999999,1.5408979999999999,4.145696,1.5367870000000001,6.7845770000000005,2.2600860000000003,5.131408,1.420505
405,spec-0683-52524-0606g001.dat_000,spec-0683-52524-0606g001.dat,,,,,,8.304912,2.173337,8.426898,1.814598,9.314726,2.272218,11.468603,3.243678,4.2701,0.738608
406,spec-0686-52519-0035g001.dat_000,spec-0686-52519-0035g001.dat,,,,,,9.286776,2.414948,11.401846,2.577284,9.470352,2.235713,11.018385,2.3193759999999997,1.501602,0.40588
407,spec-0687-52518-0354g001.dat_000,spec-0687-52518-0354g001.dat,,,,,,3.413553,1.67881,4.613428,1.561376,4.313999,1.1896,6.7691300000000005,2.2844029999999997,5.486053,1.6822439999999999
408,spec-0688-52203-0380g001.dat_000,spec-0688-52203-0380g001.dat,,,,,,8.752363,2.561258,9.543216000000001,2.286931,8.230912,2.482457,9.229697,2.233905,2.042938,0.602011
409,spec-0696-52209-0209g001.dat_000,spec-0696-52209-0209g001.dat,,,,,,3.846681,1.257047,4.515909,1.641716,3.919056,1.148001,5.458597,2.03266,2.13727,0.871023
410,spec-0698-52203-0466g001.dat_000,spec-0698-52203-0466g001.dat,,,,,,7.2318130000000025,2.40917,8.126509,31.111741,4.087907,2.598215,7.535974,4.73388,12.074811,7.479903
411,spec-0699-52202-0038g001.dat_000,spec-0699-52202-0038g001.dat,,,,,,6.562117,3.3640339999999997,6.543208,2.284538,9.912537,4.241064,9.318487,10.091154,4.447723000000001,1.780976
412,spec-0699-52202-0621g001.dat_000,spec-0699-52202-0621g001.dat,,,,,,4.91525,3.702257,3.6918379999999997,2.808718,4.627051,2.494441,6.592633999999999,3.1901740000000003,4.358275,2.35173
413,,,,,,,,,,,,,,,,,
414,spec-0700-52199-0366g002.dat_000,spec-0700-52199-0366g002.dat,,,,,,13.862348,2.919377,11.429488000000001,1.9602509999999997,10.938283,2.509172,11.437552,1.9957200000000002,1.061423,0.5251239999999999
415,spec-0700-52199-0515g002.dat_000,spec-0700-52199-0515g002.dat,,,,,,9.350821,1.900357,9.522496,1.567058,9.489413,1.752243,9.288359,1.8136169999999998,1.8858080000000002,0.327826
416,spec-0700-52199-0558g001.dat_000,spec-0700-52199-0558g001.dat,,,,,,8.355201,2.769835,8.047455000000001,2.64685,7.165158,1.9559330000000001,7.472272999999999,3.670669,3.0324310000000003,1.8258830000000001
417,spec-0700-52199-0558g002.dat_000,spec-0700-52199-0558g002.dat,,,,,,6.35177,2.987341,8.446506,3.5637870000000005,9.058878,2.528074,9.874607000000001,2.390256,2.823745,1.458264
418,spec-0701-52179-0368g001.dat_000,spec-0701-52179-0368g001.dat,,,,,,10.856615,2.207938,12.901876,2.303338,12.408682,2.354488,11.913188,2.6079779999999997,1.187442,0.66008
419,spec-0702-52178-0183g001.dat_000,spec-0702-52178-0183g001.dat,,,,,,8.128689,4.7448239999999995,11.964571000000001,3.2588939999999997,11.685617,3.200927,15.457973999999998,4.478623000000002,1.671318,1.723964
420,spec-0703-52209-0426g001.dat_000,spec-0703-52209-0426g001.dat,,,,,,9.977458,2.307464,10.406721000000001,2.011166,10.4744,2.119712,10.633252,1.905873,0.12426300000000001,56582.992769000004
421,spec-0703-52209-0426g002.dat_000,spec-0703-52209-0426g002.dat,,,,,,8.984648,1.901843,10.153482,2.012884,9.465137,1.817704,10.742599,2.199463,0.9920760000000001,0.501792
422,spec-0703-52209-0426g004.dat_000,spec-0703-52209-0426g004.dat,,,,,,4.145046,1.235383,6.414139,1.718804,6.9208110000000005,2.954366,6.073829,2.118913,2.038366,1.199561
423,spec-0704-52205-0268g001.dat_000,spec-0704-52205-0268g001.dat,,,,,,3.536368,1.297933,4.792123,1.8872830000000005,3.835071,1.077421,6.515443,2.121563,3.6968940000000003,0.982878
424,spec-0716-52203-0342g001.dat_000,spec-0716-52203-0342g001.dat,,,,,,4.820569,1.642736,5.570446,1.7437639999999999,3.977335,1.740286,7.137724,3.202758,4.4768349999999995,1.7090049999999999
425,spec-0717-52468-0295g001.dat_000,spec-0717-52468-0295g001.dat,,,,,,7.1782910000000015,2.893574,12.70578,3.767371,5.795791,2.016309,12.197166000000001,87.85736899999998,6.745862,8.563122
426,spec-0718-52206-0027g001.dat_000,spec-0718-52206-0027g001.dat,,,,,,6.107379,1.7961610000000001,6.918311999999999,1.764989,7.291969,2.16949,7.896964,2.256999,2.728822,0.676503
427,spec-0718-52206-0027g002.dat_000,spec-0718-52206-0027g002.dat,,,,,,8.083782000000001,3.1101810000000003,10.28222,2.8647560000000003,11.018635,3.325309,11.328451,2.268965,2.062055,0.6387229999999999
428,spec-0718-52206-0027g003.dat_000,spec-0718-52206-0027g003.dat,,,,,,6.471538,1.78109,7.274357000000001,1.684877,6.944597999999999,2.274079,7.4979710000000015,2.3777169999999996,2.8847150000000004,0.791834
429,spec-0718-52206-0352g001.dat_000,spec-0718-52206-0352g001.dat,,,,,,3.742021,0.9984940000000001,3.6754290000000003,1.000687,3.669664,0.9303530000000001,6.396714,2.461343,5.638207,1.853896
430,spec-0718-52206-0352g002.dat_000,spec-0718-52206-0352g002.dat,,,,,,5.410552,2.227711,4.517618,1.607753,4.240357,1.292512,6.036793,1.886653,4.467798,1.540366
431,spec-0721-52228-0557g002.dat_000,spec-0721-52228-0557g002.dat,,,,,,14.301801999999999,4.503421,8.614471,2.300727,0.06655900000000001,inf,10.534794,1.767052,2.134889,0.57808
432,spec-0721-52228-0557g005.dat_000,spec-0721-52228-0557g005.dat,,,,,,6.639003,1.7454020000000001,6.605606,1.186583,6.847335,2.4672259999999997,7.817015,2.697807,3.119152,2.196063
