ang flux
3900.4677795817 0.8789992332458496
3901.8679475025756 0.9200173616409302
3903.268115423451 0.9433153867721558
3904.6682833443265 0.9001527428627014
3906.068451265202 0.8971606492996216
3907.4686191860774 0.9647834897041321
3908.868787106953 1.0193766355514526
3910.2689550278287 1.0442883968353271
3911.669122948704 1.0426440238952637
3913.0692908695796 1.016444444656372
3914.469458790455 0.9998013973236084
3915.8696267113305 0.986444354057312
3917.269794632206 1.0066673755645752
3918.6699625530814 0.9772693514823914
3920.070130473957 0.9314687252044678
3921.4702983948323 0.9723825454711914
3922.8704663157077 0.953382134437561
3924.270634236583 0.9649938941001892
3925.6708021574586 0.957057774066925
3927.070970078334 0.9037371277809143
3928.4711379992095 0.8402478694915771
3929.8713059200854 0.7405880093574524
3931.271473840961 0.5770256519317627
3932.6716417618363 0.3885027766227722
3934.071809682712 0.3831385672092438
3935.471977603587 0.5848324298858643
3936.8721455244627 0.7870240211486816
3938.272313445338 0.9000505208969116
3939.6724813662136 0.9305458068847656
3941.072649287089 0.9362189173698425
3942.4728172079645 0.9267532229423523
3943.87298512884 0.9184050559997559
3945.2731530497153 0.9472668170928955
3946.673320970591 0.9551346302032471
3948.0734888914662 0.919176459312439
3949.473656812342 0.9065861701965332
3950.8738247332176 0.9278931021690369
3952.273992654093 0.9323654174804688
3953.6741605749685 0.9231239557266235
3955.074328495844 0.9051755666732788
3956.4744964167194 0.8655505180358887
3957.874664337595 0.857670247554779
3959.2748322584703 0.8923602104187012
3960.6750001793457 0.8855119943618774
3962.075168100221 0.8051158785820007
3963.4753360210966 0.7140171527862549
3964.875503941972 0.6379074454307556
3966.2756718628475 0.5178311467170715
3967.675839783723 0.35445335507392883
3969.076007704599 0.28475290536880493
3970.4761756254743 0.37319913506507874
3971.8763435463497 0.545559287071228
3973.276511467225 0.665382444858551
3974.6766793881006 0.7089592218399048
3976.076847308976 0.7454309463500977
3977.4770152298515 0.7830418944358826
3978.877183150727 0.8549071550369263
3980.2773510716024 0.8804121017456055
