ang flux
3900.77469772252 2495.888916015625
3902.1749758191386 2449.037353515625
3903.575253915757 2568.544921875
3904.975532012375 2670.452392578125
3906.3758101089934 2634.76123046875
3907.776088205612 2572.172119140625
3909.1763663022302 2647.14697265625
3910.5766443988487 2820.140625
3911.976922495467 2955.8212890625
3913.377200592085 2996.611083984375
3914.7774786887035 2930.491943359375
3916.177756785322 2734.770263671875
3917.5780348819403 2796.2880859375
3918.9783129785587 2849.09716796875
3920.3785910751767 2720.397705078125
3921.778869171795 2734.3837890625
3923.1791472684135 2828.064453125
3924.579425365032 2813.03515625
3925.9797034616504 2833.376953125
3927.379981558269 2836.80126953125
3928.780259654887 2718.421142578125
3930.180537751505 2529.177001953125
3931.5808158481236 2212.510498046875
3932.981093944742 1743.3043212890625
3934.3813720413605 1111.3875732421875
3935.7816501379784 695.4696044921875
3937.181928234597 947.3385009765625
3938.5822063312153 1703.079833984375
3939.9824844278337 2238.707763671875
3941.382762524452 2547.191162109375
3942.7830406210705 2653.103515625
3944.1833187176885 2685.06884765625
3945.583596814307 2685.128173828125
3946.9838749109254 2605.794921875
3948.384153007544 2742.2490234375
3949.784431104162 2731.20751953125
3951.1847092007806 2632.702392578125
3952.5849872973986 2619.158935546875
3953.985265394017 2657.163330078125
3955.3855434906354 2717.99267578125
3956.785821587254 2817.0009765625
3958.1860996838723 2639.763916015625
3959.5863777804902 2549.0185546875
3960.9866558771087 2662.48095703125
3962.386933973727 2632.565185546875
3963.7872120703455 2465.662841796875
3965.187490166964 2307.38037109375
3966.5877682635823 2124.15576171875
3967.9880463602003 1702.896728515625
3969.3883244568187 1080.091064453125
3970.788602553437 691.2848510742188
3972.1888806500556 883.8065185546875
3973.589158746674 1380.5504150390625
3974.989436843292 1859.9793701171875
3976.3897149399104 2158.616943359375
3977.789993036529 2288.75439453125
3979.1902711331472 2374.020751953125
3980.5905492297657 2506.7529296875
3981.990827326384 2579.688232421875
3983.391105423002 2585.407958984375
3984.7913835196205 2591.29736328125
3986.191661616239 2627.55126953125
3987.5919397128573 2665.875
