ang flux
3901.06935614205 1621.83349609375
3902.4697400134855 1680.1265869140625
3903.870123884921 1696.942138671875
3905.270507756357 1694.455810546875
3906.670891627792 1736.151611328125
3908.071275499228 1860.35498046875
3909.4716593706635 1976.12841796875
3910.872043242099 2027.0452880859375
3912.272427113535 1991.053466796875
3913.6728109849705 1915.590087890625
3915.0731948564057 1900.7392578125
3916.4735787278414 1910.9058837890625
3917.873962599277 1855.8033447265625
3919.2743464707128 1823.8251953125
3920.6747303421485 1856.340087890625
3922.075114213584 1908.1143798828125
3923.47549808502 1972.824951171875
3924.875881956455 1994.28271484375
3926.2762658278907 1920.1591796875
3927.6766496993264 1804.8128662109375
3929.077033570762 1619.7491455078125
3930.4774174421977 1340.931396484375
3931.8778013136334 1038.43408203125
3933.278185185069 810.7945556640625
3934.6785690565043 865.5882568359375
3936.07895292794 1226.182861328125
3937.4793367993757 1629.6585693359375
3938.8797206708114 1889.237060546875
3940.280104542247 2004.761474609375
3941.6804884136827 2025.478759765625
3943.080872285118 2003.96337890625
3944.4812561565536 1990.950927734375
3945.8816400279893 2006.71142578125
3947.282023899425 1997.3873291015625
3948.6824077708607 1948.2225341796875
3950.0827916422963 1941.509033203125
3951.483175513732 1956.428955078125
3952.8835593851672 1966.5316162109375
3954.283943256603 1964.5050048828125
3955.6843271280386 1911.4952392578125
3957.0847109994743 1840.4423828125
3958.48509487091 1813.9180908203125
3959.8854787423456 1797.2950439453125
3961.285862613781 1699.2381591796875
3962.6862464852165 1550.915283203125
3964.086630356652 1399.675537109375
3965.487014228088 1189.370849609375
3966.8873980995236 918.0180053710938
3968.2877819709593 718.9364624023438
3969.688165842395 721.923583984375
3971.08854971383 929.5919799804688
3972.488933585266 1222.459228515625
3973.8893174567015 1460.164794921875
3975.289701328137 1607.5919189453125
3976.690085199573 1741.761962890625
3978.0904690710086 1860.3382568359375
3979.4908529424442 1948.822509765625
3980.8912368138795 2020.537109375
3982.291620685315 2046.9676513671875
3983.692004556751 2069.37744140625
3985.0923884281865 2100.966064453125
3986.492772299622 2137.253662109375
3987.893156171058 2209.748779296875
3989.293540042493 2277.927734375
3990.6939239139288 2301.128173828125
3992.0943077853644 2365.27197265625
3993.4946916568 2398.116455078125
3994.895075528236 2303.797607421875
3996.2954593996715 2202.593505859375
3997.695843271107 2215.409912109375
3999.0962271425424 2318.4970703125
4000.496611013978 2397.990966796875
4001.8969948854137 2395.857666015625
4003.2973787568494 2346.36767578125
4004.697762628285 2291.7841796875
4006.0981464997208 2283.16162109375
4007.4985303711564 2374.958251953125
4008.8989142425917 2465.59814453125
4010.2992981140274 2472.116455078125
4011.699681985463 2450.20751953125
4013.1000658568987 2457.92333984375
4014.5004497283344 2497.825927734375
4015.90083359977 2528.9326171875
4017.3012174712053 2564.329345703125
4018.701601342641 2631.0361328125
4020.1019852140766 2670.140625
4021.5023690855123 2643.98291015625
4022.902752956948 2604.517822265625
4024.3031368283837 2581.740966796875
4025.7035206998194 2603.3115234375
4027.1039045712546 2621.44580078125
4028.5042884426903 2556.6044921875
4029.904672314126 2444.62109375
4031.3050561855616 2371.063232421875
4032.7054400569973 2388.088623046875
4034.105823928433 2496.542724609375
4035.506207799868 2624.33544921875
4036.906591671304 2714.6982421875
4038.3069755427396 2767.8349609375
4039.7073594141752 2765.74365234375
4041.107743285611 2714.1513671875
4042.5081271570466 2663.22216796875
4043.9085110284823 2597.763427734375
4045.3088948999175 2533.924560546875
4046.709278771353 2583.783935546875
4048.109662642789 2737.537841796875
4049.5100465142245 2813.635498046875
4050.91043038566 2748.125
4052.310814257096 2647.57080078125
4053.7111981285316 2590.187255859375
4055.111581999967 2576.959228515625
4056.5119658714025 2605.385498046875
4057.912349742838 2647.370849609375
4059.312733614274 2680.19091796875
4060.7131174857095 2703.60595703125
4062.113501357145 2669.2939453125
4063.5138852285804 2572.248291015625
4064.914269100016 2597.307861328125
4066.314652971452 2659.818359375
4067.7150368428875 2649.969482421875
4069.115420714323 2660.7568359375
4070.515804585759 2658.26708984375
4071.9161884571945 2604.002685546875
4073.3165723286297 2574.853271484375
4074.7169562000654 2558.7236328125
4076.117340071501 2493.9951171875
4077.5177239429368 2442.689697265625
4078.9181078143724 2494.0234375
4080.318491685808 2606.294189453125
4081.7188755572433 2642.980224609375
4083.119259428679 2577.4248046875
4084.5196433001147 2500.830078125
4085.9200271715504 2490.428466796875
4087.320411042986 2537.885498046875
4088.7207949144217 2542.323486328125
4090.1211787858574 2489.25439453125
4091.5215626572926 2413.31884765625
4092.9219465287283 2316.4443359375
4094.322330400164 2205.59521484375
4095.7227142715997 2058.428466796875
4097.123098143035 1864.275634765625
4098.523482014471 1669.274658203125
4099.923865885907 1492.7615966796875
4101.324249757342 1371.1612548828125
4102.724633628778 1413.3209228515625
4104.125017500213 1641.3438720703125
4105.5254013716485 1910.391357421875
4106.925785243085 2083.0322265625
4108.32616911452 2186.364501953125
4109.726552985956 2297.080078125
4111.126936857391 2404.441650390625
4112.527320728827 2500.451904296875
4113.927704600263 2555.939208984375
4115.328088471698 2589.585205078125
4116.728472343134 2640.4765625
4118.128856214569 2660.484375
4119.529240086005 2648.310546875
4120.9296239574405 2699.677490234375
4122.330007828877 2802.2119140625
4123.730391700312 2857.968994140625
4125.130775571747 2854.70556640625
4126.531159443183 2834.55712890625
4127.9315433146185 2819.79296875
4129.331927186055 2826.64892578125
4130.73231105749 2844.6064453125
4132.132694928925 2846.117919921875
4133.533078800361 2875.891845703125
4134.933462671796 2994.478271484375
4136.3338465432325 3109.2548828125
4137.734230414668 3173.167236328125
4139.134614286104 3201.130615234375
4140.534998157539 3181.56982421875
4141.935382028974 3124.0234375
4143.3357659004105 3036.00634765625
4144.736149771846 3026.91259765625
4146.136533643282 3130.6708984375
4147.536917514717 3203.065185546875
4148.937301386153 3183.549560546875
4150.337685257588 3163.294189453125
4151.738069129024 3171.513916015625
4153.13845300046 3119.16015625
4154.538836871895 3036.116455078125
4155.939220743331 3027.85595703125
4157.339604614766 3087.079345703125
4158.7399884862025 3156.015380859375
4160.140372357638 3229.90625
4161.540756229073 3266.01513671875
4162.941140100509 3256.433837890625
4164.341523971944 3264.52734375
4165.74190784338 3277.051513671875
4167.142291714816 3231.2880859375
4168.542675586252 3181.73876953125
4169.943059457687 3128.812744140625
4171.343443329122 3009.236328125
4172.743827200558 2896.526123046875
4174.144211071994 2904.604736328125
4175.54459494343 3005.1259765625
4176.944978814865 3042.307373046875
4178.345362686301 3019.64501953125
4179.745746557736 3052.83642578125
4181.1461304291715 3114.05078125
4182.546514300608 3117.278076171875
4183.946898172043 3124.24853515625
4185.347282043479 3154.4306640625
4186.747665914914 3141.77490234375
4188.14804978635 3145.6474609375
4189.548433657786 3241.524658203125
4190.948817529221 3326.929443359375
4192.349201400657 3354.370361328125
4193.749585272092 3371.6396484375
4195.149969143528 3325.29931640625
4196.550353014964 3204.558349609375
4197.950736886399 3121.56201171875
4199.351120757835 3072.671630859375
4200.75150462927 3111.1328125
4202.151888500706 3187.922119140625
4203.5522723721415 3227.0576171875
4204.952656243578 3323.4072265625
4206.353040115013 3395.36279296875
4207.753423986448 3409.6376953125
4209.153807857884 3426.787109375
4210.554191729319 3437.023193359375
4211.954575600756 3432.541015625
4213.354959472191 3402.345458984375
4214.755343343627 3339.2822265625
4216.155727215062 3280.79638671875
4217.556111086497 3309.929931640625
4218.9564949579335 3390.295166015625
4220.356878829369 3406.743408203125
4221.757262700805 3376.275390625
4223.15764657224 3303.6640625
4224.558030443675 3166.478515625
4225.958414315111 3060.819091796875
4227.358798186547 3115.926025390625
4228.759182057983 3319.647216796875
4230.159565929418 3490.463134765625
4231.559949800854 3501.616943359375
4232.960333672289 3351.150390625
4234.360717543725 3231.53369140625
4235.761101415161 3302.2451171875
4237.161485286596 3388.682373046875
4238.561869158032 3400.00390625
4239.962253029467 3416.439697265625
4241.362636900903 3481.488525390625
4242.763020772339 3538.920166015625
4244.163404643774 3498.658447265625
4245.56378851521 3413.675048828125
4246.964172386645 3315.411865234375
4248.364556258081 3315.66357421875
4249.764940129517 3398.4658203125
4251.165324000953 3426.535888671875
4252.565707872388 3487.636962890625
4253.966091743823 3529.79248046875
4255.366475615259 3538.811279296875
4256.766859486695 3572.148193359375
4258.167243358131 3559.846435546875
4259.567627229566 3490.280029296875
4260.968011101002 3460.013916015625
4262.368394972437 3582.5771484375
4263.7687788438725 3743.8984375
