ang flux
3899.61936228774 201.42237854003906
3901.019225648561 180.30393981933594
3902.4190890093823 220.0919189453125
3903.8189523702035 225.1505126953125
3905.2188157310247 185.05601501464844
3906.618679091846 185.3519287109375
3908.0185424526676 202.29074096679688
3909.418405813489 206.006591796875
3910.81826917431 223.54513549804688
3912.218132535131 224.7142791748047
3913.6179958959524 210.07273864746094
3915.0178592567736 213.2510223388672
3916.417722617595 210.78619384765625
3917.817585978416 205.93203735351562
3919.217449339237 200.51010131835938
3920.6173127000584 204.72840881347656
3922.0171760608796 211.03012084960938
3923.417039421701 212.1221466064453
3924.8169027825224 224.4208984375
3926.2167661433436 205.02066040039062
3927.616629504165 176.0745391845703
3929.016492864986 138.79721069335938
3930.4163562258072 101.1329574584961
3931.8162195866284 86.6717758178711
3933.2160829474496 70.65708923339844
3934.615946308271 71.89859771728516
3936.015809669092 102.86872100830078
3937.4156730299133 129.5561065673828
3938.8155363907345 149.13528442382812
3940.215399751556 188.4484405517578
3941.6152631123773 197.39817810058594
3943.0151264731985 187.99806213378906
3944.4149898340197 194.91639709472656
3945.814853194841 210.4224090576172
3947.214716555662 205.48228454589844
3948.6145799164833 180.92063903808594
3950.0144432773045 164.6996307373047
3951.4143066381257 200.0371856689453
3952.814169998947 214.92279052734375
3954.214033359768 203.92991638183594
3955.6138967205898 210.25518798828125
3957.013760081411 203.39598083496094
3958.413623442232 201.1558380126953
3959.8134868030534 213.90968322753906
3961.2133501638746 193.54714965820312
3962.6132135246958 151.07740783691406
3964.013076885517 138.1642608642578
3965.412940246338 130.1117401123047
3966.8128036071594 103.40888977050781
3968.2126669679806 74.66400909423828
3969.6125303288018 73.23519134521484
3971.012393689623 101.19974517822266
3972.4122570504446 131.28030395507812
3973.812120411266 144.69911193847656
3975.211983772087 158.58277893066406
3976.611847132908 172.47933959960938
3978.0117104937294 187.3634490966797
3979.4115738545506 200.85499572753906
3980.811437215372 206.59292602539062
3982.211300576193 211.38563537597656
3983.611163937014 207.49215698242188
3985.0110272978354 204.32858276367188
3986.4108906586566 209.29991149902344
3987.810754019478 215.11802673339844
3989.2106173802995 212.999267578125
3990.6104807411207 211.9490203857422
3992.010344101942 234.38864135742188
3993.410207462763 236.81637573242188
3994.8100708235843 212.0484619140625
3996.2099341844055 198.9564971923828
3997.6097975452267 204.0032196044922
3999.009660906048 211.43939208984375
4000.409524266869 213.20433044433594
4001.8093876276903 217.88523864746094
4003.2092509885115 224.88436889648438
4004.609114349333 217.39389038085938
4006.0089777101543 198.3701934814453
4007.4088410709755 215.74346923828125
4008.8087044317967 241.1342010498047
4010.208567792618 238.9931182861328
4011.608431153439 231.8031005859375
4013.0082945142603 239.22213745117188
4014.4081578750815 217.88876342773438
4015.8080212359027 214.0543670654297
4017.207884596724 231.6118621826172
4018.607747957545 249.24598693847656
4020.007611318367 249.30288696289062
4021.407474679188 235.23681640625
4022.807338040009 233.7120361328125
4024.2072014008304 221.42526245117188
4025.6070647616516 210.36520385742188
4027.006928122473 222.16616821289062
4028.406791483294 233.02456665039062
4029.806654844115 208.32965087890625
4031.2065182049364 194.52792358398438
4032.6063815657576 195.08331298828125
4034.006244926579 196.43902587890625
4035.4061082874005 206.59432983398438
4036.8059716482217 232.33258056640625
4038.205835009043 246.72389221191406
4039.605698369864 230.98846435546875
4041.0055617306853 217.3854522705078
4042.4054250915065 215.45950317382812
4043.8052884523277 207.52687072753906
4045.205151813149 195.04324340820312
4046.60501517397 203.9098663330078
4048.0048785347913 214.9372100830078
4049.4047418956125 230.6919403076172
4050.8046052564337 235.848876953125
4052.204468617255 224.5145721435547
4053.6043319780765 216.42530822753906
4055.0041953388977 208.06036376953125
4056.404058699719 204.94400024414062
4057.80392206054 200.09048461914062
4059.2037854213613 202.31353759765625
