BJD,Magnitude,Uncertainty
2452992.6388439997,9.468,0.039
2452994.6536439997,9.572000000000001,0.039
2452996.668604,9.683,0.044000000000000004
2452998.680124,9.79,0.044000000000000004
2453001.628665,9.025,0.043
2453008.585665,9.872,0.053
2453010.6244650004,9.955,0.042
2453015.6298950003,9.885,0.051
2453017.637465,9.815,0.043
2453019.6304849996,9.86,0.040999999999999995
2453036.557736,9.786,0.057999999999999996
2453040.559186,9.93,0.040999999999999995
2453043.572146,9.717,0.045
2453046.5625259997,9.091000000000001,0.043
2453049.554226,9.816,0.04
2453052.542846,9.454,0.05
2453055.5374060003,9.982000000000001,0.048
2453068.503627,9.797,0.043
2453269.790275,9.958,0.043
2453271.775475,9.774,0.034
2453273.833475,9.085,0.045
2453276.7847349998,9.876,0.047
2453281.807705,9.592,0.045
2453294.7668560003,9.426,0.06
2453296.8104060004,9.616,0.057
2453321.694907,9.757,0.096
2453326.678227,9.527999999999999,0.095
2453357.592998,9.897,0.073
2453367.6657889998,9.466000000000001,0.087
2453383.571189,9.847999999999999,0.064
2453395.556819,8.954,0.08199999999999999
2453398.537699,9.791,0.079
2453401.541329,9.305,0.063
2453404.56206,9.986,0.084
2453409.54882,9.776,0.07200000000000001
2453412.53727,10.425,0.05
2453418.52163,9.379,0.098
2453425.52154,8.964,0.084
2453427.52264,9.151,0.08199999999999999
2453431.5096299998,9.5,0.075
2453434.50483,9.935,0.055
2453439.49787,9.807,0.084
2453564.935654,9.253,0.040999999999999995
2453575.912314,9.096,0.036000000000000004
2453585.898594,9.568999999999999,0.049
2453589.884734,9.703,0.037000000000000005
2453596.908094,9.596,0.038
2453600.905494,9.627,0.036000000000000004
2453603.8726939997,9.738,0.038
2453617.8675450003,9.689,0.051
2453620.868285,9.005,0.071
2453628.8076150003,9.387,0.036000000000000004
2453630.870275,9.638,0.044000000000000004
2453636.829385,9.815,0.037000000000000005
2453639.782565,9.04,0.042
2453642.777255,9.804,0.040999999999999995
2453646.7870259997,9.857999999999999,0.038
2453651.785326,9.736,0.040999999999999995
2453654.731156,8.978,0.042
2453656.7527759997,9.236,0.057
2453658.7380959997,9.382,0.042
2453663.757846,9.972999999999999,0.044000000000000004
2453666.712386,9.66,0.061
2453669.7731459998,9.237,0.035
2453672.689376,9.891,0.044000000000000004
2453674.783506,9.798,0.084
2453677.678957,9.539,0.046
2453700.789707,9.758,0.053
2453703.656037,9.267000000000001,0.064
2453706.597587,9.83,0.087
2453708.7057169997,9.897,0.081
2453712.6602169997,9.003,0.053
2453718.608697,9.187999999999999,0.06
2453720.697027,9.578,0.062
2453726.601468,9.668,0.066
2453728.6534680002,9.721,0.08800000000000001
2453732.617788,9.731,0.081
2453735.620348,9.474,0.07200000000000001
2453738.588629,9.777000000000001,0.091
2453740.639319,9.33,0.073
2453746.571619,9.712,0.08900000000000001
2453748.652939,9.437000000000001,0.07200000000000001
2453751.6298490004,9.81,0.087
2453754.602459,9.741,0.078
2453757.581039,9.035,0.086
2453760.5750700003,9.765,0.08900000000000001
2453763.5702299997,9.49,0.099
2453766.5552,9.767999999999999,0.062
2453773.53205,9.853,0.073
2453776.5370099996,9.043,0.081
2453779.53303,9.812999999999999,0.091
2453783.53518,9.908,0.054000000000000006
2453789.52027,8.872,0.08800000000000001
2453792.52332,9.737,0.08199999999999999
2453795.5153200002,9.361,0.064
2453801.50385,9.698,0.049
2453983.836581,9.74,0.045
2454091.596222,9.689,0.096
2454104.607421,9.881,0.051
2454106.659821,9.085,0.042
2454111.582281,9.751,0.099
2454128.5354110003,9.894,0.086
2454130.581611,9.902000000000001,0.086
2454132.587351,9.965,0.095
2454135.555171,9.67,0.102
2454141.545571,9.772,0.099
2454144.540511,9.433,0.086
2454147.5384110003,9.99,0.07200000000000001
2454151.538351,9.12,0.08
2454155.517881,9.161,0.08900000000000001
2454159.511731,9.351,0.09300000000000001
2454165.507431,9.702,0.08900000000000001
2454301.912829,9.936,0.052000000000000005
2454339.8494680002,9.291,0.036000000000000004
2454343.857388,9.529,0.054000000000000006
2454349.838478,9.795,0.066
2454353.806258,9.84,0.039
2454355.862098,9.808,0.037000000000000005
2454358.827898,9.557,0.039
2454361.840958,9.603,0.037000000000000005
2454363.807738,9.335,0.038
2454365.8097180002,8.992,0.034
2454368.7808580003,9.845,0.053
2454374.8091080002,9.929,0.043
2454377.758148,9.615,0.045
2454380.749588,9.214,0.055999999999999994
2454383.7478779997,9.795,0.062
2454385.7941779997,9.805,0.040999999999999995
2454388.730348,9.37,0.04
2454402.699887,9.831,0.044000000000000004
2454406.696227,9.867,0.040999999999999995
2454411.690488,9.908,0.1
2454420.688077,9.508,0.054000000000000006
2454422.722037,9.738,0.07200000000000001
2454429.6626669997,9.121,0.042
2454431.705527,9.431000000000001,0.042
2454436.764697,9.008,0.052000000000000005
2454439.620347,9.626,0.051
2454444.715187,9.367,0.055999999999999994
2454452.6450569998,9.617,0.068
2454456.586447,9.765,0.081
2454458.684167,9.842,0.069
2454461.633887,9.345,0.044000000000000004
2454463.6904169996,9.591000000000001,0.048
2454466.631807,9.863999999999999,0.073
2454469.620476,9.736,0.07400000000000001
2454473.621986,9.807,0.066
2454476.616046,9.391,0.042
2454479.591546,9.786,0.07
2454484.5521360002,9.6,0.062
2454486.621246,9.82,0.076
2454489.575396,9.174,0.069
2454492.565516,9.86,0.038
2454494.594486,9.793,0.106
2454498.590635,9.443,0.048
2454501.570295,10.075,0.077
2454504.565775,9.196,0.052000000000000005
2454511.542825,9.853,0.07200000000000001
2454515.543995,9.054,0.084
2454518.531635,9.847999999999999,0.055
2454521.525545,9.311,0.07
2454524.516314,9.845,0.057999999999999996
2454527.512784,9.63,0.077
2454531.505954,9.765,0.075
2454676.92362,9.867,0.053
2454719.8455290003,9.818999999999999,0.039
2454725.802298,9.962,0.051
2454737.821668,9.615,0.046
2454748.746148,9.19,0.039
2454751.748188,9.841000000000001,0.083
