BJD,Magnitude,Uncertainty
2453661.798255837,10.811,0.006999999999999999
2453661.799355907,10.797,0.006999999999999999
2453661.800555984,10.796,0.006999999999999999
2453661.801656055,10.78,0.006999999999999999
2453661.802756126,10.782,0.006999999999999999
2453661.8039562018,10.779000000000002,0.006999999999999999
2453661.805056273,10.773,0.006999999999999999
2453661.80625635,10.755999999999998,0.006999999999999999
2453661.80735642,10.752,0.006999999999999999
2453661.808556497,10.734000000000002,0.006999999999999999
2453661.8096565683,10.724,0.006999999999999999
2453661.810856645,10.7,0.006999999999999999
2453661.811956715,10.682,0.006999999999999999
2453661.813156792,10.657,0.006999999999999999
2453661.814356869,10.630999999999998,0.006999999999999999
2453661.815456939,10.614,0.006999999999999999
2453661.816657016,10.587,0.006999999999999999
2453661.817757086,10.567,0.006999999999999999
2453661.818957163,10.53,0.006999999999999999
2453661.8200572343,10.501,0.006999999999999999
2453661.82125731,10.470999999999998,0.006999999999999999
2453661.8223573808,10.43,0.006999999999999999
2453661.823557457,10.401,0.006999999999999999
2453661.824657528,10.362,0.006999999999999999
2453661.825857605,10.332,0.006999999999999999
2453661.827057682,10.305,0.006999999999999999
2453661.828157752,10.273,0.006999999999999999
2453661.829357829,10.255,0.006999999999999999
2453661.8304578993,10.238,0.006999999999999999
2453661.83155797,10.237,0.006999999999999999
2453661.8327580458,10.22,0.006999999999999999
2453661.833858117,10.218,0.006999999999999999
2453661.834958187,10.193999999999999,0.006999999999999999
2453661.836158263,10.181000000000001,0.006999999999999999
2453661.837358341,10.155,0.006999999999999999
2453661.838458411,10.152000000000001,0.006999999999999999
2453661.839658488,10.123,0.006999999999999999
2453661.840758558,10.091000000000001,0.006999999999999999
2453661.841858628,10.082,0.006999999999999999
2453661.843058705,10.045,0.006999999999999999
2453661.844258782,10.014,0.006999999999999999
2453661.845358852,10.003,0.006999999999999999
2453661.846558928,9.969,0.006999999999999999
2453661.847759005,9.956,0.006999999999999999
2453661.848959081,9.949,0.006999999999999999
2453661.8500591516,9.937999999999999,0.006999999999999999
2453661.851159222,9.908,0.006999999999999999
2453661.852359299,9.925,0.006999999999999999
2453661.853459369,9.906,0.006999999999999999
2453661.854659446,9.894,0.006999999999999999
2453661.855759515,9.9,0.006999999999999999
2453661.856959592,9.884,0.006999999999999999
2453661.858059662,9.899,0.006999999999999999
2453661.859259739,9.904,0.006999999999999999
2453661.860359809,9.907,0.006999999999999999
2453661.861559886,9.916,0.006999999999999999
2453661.862659955,9.901,0.006999999999999999
2453661.863860032,9.914,0.006999999999999999
2453661.865060109,9.907,0.006999999999999999
2453661.866160179,9.929,0.006999999999999999
2453661.867360255,9.917,0.006999999999999999
2453661.868560332,9.937999999999999,0.006999999999999999
2453661.8696604017,9.93,0.006999999999999999
2453661.870860478,9.971,0.006999999999999999
2453661.872060555,9.959,0.006999999999999999
2453661.8732606308,9.977,0.006999999999999999
2453661.874360702,9.955,0.006999999999999999
2453661.875460771,9.975,0.006999999999999999
2453661.876660848,9.972999999999999,0.006999999999999999
2453661.877860924,9.986,0.006999999999999999
2453661.878960995,9.993,0.006999999999999999
2453661.8801610707,9.996,0.006999999999999999
2453661.881361147,9.976,0.006999999999999999
2453661.882561224,10.007,0.006999999999999999
2453661.8837613,10.007,0.006999999999999999
2453661.884961376,10.033,0.006999999999999999
2453661.886061446,10.033,0.006999999999999999
2453661.887161516,10.057,0.006999999999999999
2453661.888361592,10.035,0.006999999999999999
2453661.889561669,10.052,0.006999999999999999
2453661.8906617383,10.061,0.006999999999999999
2453661.891861815,10.066,0.006999999999999999
2453661.8930618907,10.064,0.006999999999999999
2453661.894261967,10.072000000000001,0.006999999999999999
2453661.895362037,10.066,0.006999999999999999
2453661.896562113,10.085,0.006999999999999999
2453661.89776219,10.091000000000001,0.006999999999999999
2453661.898962266,10.101,0.006999999999999999
2453661.900062336,10.107999999999999,0.006999999999999999
2453661.901262412,10.109,0.006999999999999999
2453661.9023624817,10.113999999999999,0.006999999999999999
2453661.9035625583,10.121,0.006999999999999999
2453661.904762635,10.125,0.006999999999999999
2453661.905862704,10.117,0.006999999999999999
2453661.907062781,10.135,0.006999999999999999
2453661.90816285,10.142999999999999,0.006999999999999999
2453661.90926292,10.15,0.006999999999999999
2453661.910462996,10.147,0.006999999999999999
2453661.911563066,10.147,0.006999999999999999
2453661.912763142,10.168,0.006999999999999999
