BJD,Magnitude,Uncertainty
2454249.581620249,9.94,0.004
2454249.582620244,9.948,0.004
2454249.58362024,9.933,0.004
2454249.584520235,9.949,0.004
2454249.58552023,9.965,0.004
2454249.586520225,9.963,0.004
2454249.58752022,9.977,0.003
2454249.588420216,9.978,0.004
2454249.58942021,9.972999999999999,0.003
2454249.590420206,9.98,0.003
2454249.5914202,9.996,0.003
2454249.592320196,10.011000000000001,0.003
2454249.59332019,10.004,0.003
2454249.594320186,10.013,0.003
2454249.595320181,10.017999999999999,0.003
2454249.5962201757,10.022,0.003
2454249.597320171,10.035,0.003
2454249.598220166,10.044,0.003
2454249.599220161,10.048,0.003
2454249.600220156,10.047,0.004
2454249.601220151,10.057,0.004
2454249.602120146,10.078,0.004
2454249.6031201407,10.078,0.004
2454249.604120136,10.093,0.004
2454249.605120131,10.101,0.003
2454249.606120126,10.11,0.003
2454249.607120121,10.116,0.004
2454249.608120116,10.124,0.003
2454249.609120111,10.12,0.003
2454249.6100201057,10.134,0.003
2454249.611020101,10.149,0.003
2454249.612020096,10.134,0.004
2454249.613020091,10.164,0.004
2454249.614020086,10.182,0.004
2454249.615020081,10.181000000000001,0.004
2454249.616020076,10.184,0.004
2454249.617020071,10.186,0.004
2454249.618020065,10.196,0.004
2454249.61902006,10.192,0.004
2454249.620020055,10.229,0.004
2454249.62102005,10.228,0.004
2454249.621920045,10.23,0.004
2454249.62292004,10.238999999999999,0.004
2454249.623920035,10.243,0.004
2454249.62492003,10.245999999999999,0.004
2454249.625920025,10.259,0.004
2454249.62682002,10.263,0.004
2454249.627820014,10.269,0.004
2454249.62882001,10.272,0.004
2454249.629820005,10.277000000000001,0.004
2454249.630819999,10.293,0.004
2454249.631819994,10.286,0.004
2454249.632819989,10.298,0.004
2454249.6338199833,10.318,0.004
2454249.634819978,10.327,0.004
2454249.635719974,10.312999999999999,0.004
2454249.636719969,10.328,0.004
2454249.637719963,10.339,0.004
2454249.6387199583,10.339,0.004
2454249.639619953,10.36,0.004
2454249.640619948,10.36,0.004
2454249.641619943,10.378,0.004
2454249.6426199367,10.376,0.004
2454249.643619932,10.379000000000001,0.004
2454249.644619927,10.387,0.004
2454249.645619921,10.392999999999999,0.004
2454249.646619916,10.4,0.004
2454249.647619911,10.413,0.004
2454249.6485199057,10.408,0.004
2454249.649519901,10.427,0.004
2454249.650519895,10.437000000000001,0.004
2454249.651419891,10.425,0.004
2454249.652419886,10.445,0.004
2454249.65341988,10.444,0.004
2454249.654419875,10.46,0.004
2454249.655419869,10.463,0.004
2454249.656419864,10.465,0.004
2454249.657419859,10.459000000000001,0.004
2454249.658419854,10.479000000000001,0.004
2454249.659419848,10.478,0.004
2454249.6604198418,10.485999999999999,0.004
2454249.661419837,10.494000000000002,0.004
2454249.662419831,10.502,0.004
2454249.663419826,10.507,0.004
2454249.664419821,10.512,0.004
2454249.6653198157,10.512,0.004
2454249.666319811,10.524000000000001,0.004
2454249.667319805,10.530999999999999,0.004
2454249.668219801,10.529000000000002,0.004
2454249.669219795,10.53,0.004
2454249.6702197893,10.539000000000001,0.004
2454249.671219784,10.557,0.004
2454249.672219778,10.558,0.004
2454249.673219773,10.556,0.004
2454249.674219768,10.561,0.004
2454249.6752197617,10.562000000000001,0.004
2454249.6762197567,10.573,0.004
2454249.677119751,10.589,0.004
2454249.678119746,10.587,0.004
2454249.67911974,10.595,0.004
2454249.680119735,10.602,0.004
2454249.68111973,10.597000000000001,0.004
2454249.682119724,10.607999999999999,0.004
2454249.683119718,10.612,0.004
2454249.684019713,10.612,0.004
2454249.6851197067,10.635,0.004
2454249.6861197017,10.62,0.004
2454249.687119696,10.638,0.004
2454249.688019691,10.634,0.004
2454249.689119685,10.629000000000001,0.004
2454249.69001968,10.648,0.004
2454249.691019674,10.644,0.004
2454249.692019668,10.657,0.004
2454249.692919664,10.647,0.004
2454249.693919658,10.659,0.004
2454249.694919652,10.667,0.004
2454249.695919647,10.669,0.004
2454249.696919641,10.667,0.004
2454249.697919636,10.669,0.004
2454249.69881963,10.683,0.004
2454249.6999196243,10.68,0.004
2454249.700819619,10.692,0.004
2454249.701819613,10.677999999999999,0.004
2454249.702819608,10.7,0.004
2454249.703819602,10.690999999999999,0.004
2454249.704819596,10.694,0.004
2454249.705719591,10.706,0.004
2454249.706819585,10.716,0.004
2454249.70771958,10.71,0.004
2454249.708719574,10.703,0.004
2454249.709719568,10.741,0.004
2454249.7106195632,10.724,0.004
2454249.711619557,10.722000000000001,0.004
2454249.712619552,10.737,0.004
2454249.7135195457,10.748,0.004
2454249.714519541,10.735999999999999,0.004
2454249.715519535,10.73,0.004
2454249.716519529,10.745999999999999,0.004
2454249.717519523,10.759,0.004
2454249.7185195168,10.755,0.004
2454249.719519512,10.762,0.004
2454249.720519505,10.761,0.004
2454249.7215195,10.765999999999998,0.004
2454249.722519494,10.767000000000001,0.004
2454249.723419489,10.777999999999999,0.004
2454249.724419483,10.784,0.004
2454249.725419477,10.786,0.004
2454249.7264194707,10.774000000000001,0.004
2454249.727419465,10.79,0.004
2454249.728419459,10.799000000000001,0.004
2454857.942963189,9.937000000000001,0.003
2454857.943463225,9.933,0.003
2454857.9440632667,9.943999999999999,0.003
2454857.944563303,9.947000000000001,0.003
2454857.945063338,9.955,0.003
2454857.945663381,9.959,0.003
2454857.946163416,9.963,0.003
2454857.946663452,9.947000000000001,0.003
2454857.947263494,9.968,0.003
2454857.94776353,9.965,0.003
2454857.948263565,9.968,0.004
2454857.948763601,9.966000000000001,0.003
2454857.9493636433,9.969,0.003
2454857.949963686,9.978,0.003
2454857.950463721,9.984,0.003
2454857.950963756,9.979,0.003
2454857.951463792,9.994,0.003
2454857.951963827,10.006,0.003
2454857.95256387,9.996,0.003
2454857.953063905,10.01,0.003
2454857.953663948,10.006,0.003
2454857.954163983,10.007,0.003
2454857.954664018,10.013,0.003
2454857.9552640608,10.012,0.003
2454857.9557640967,10.008,0.003
2454857.9562641317,10.019,0.003
2454857.9567641667,10.025,0.003
2454857.95736421,10.025,0.003
2454857.957864245,10.041,0.003
2454857.958464288,10.042,0.003
2454857.95906433,10.037,0.003
2454857.959564366,10.052999999999999,0.003
2454857.960064401,10.05,0.003
2454857.960664444,10.065,0.003
2454857.961164479,10.064,0.003
2454857.961764521,10.054,0.003
2454857.962364564,10.073,0.003
2454857.9628646,10.077,0.003
2454857.963364635,10.085,0.003
2454857.963964677,10.086,0.003
2454857.9644647134,10.09,0.003
2454857.964964748,10.094,0.004
2454857.965464783,10.094,0.004
2454857.966064826,10.097999999999999,0.004
2454857.966564861,10.097000000000001,0.004
2454857.967164903,10.109,0.004
2454857.967664939,10.111,0.004
2454857.968264982,10.118,0.004
2454857.9687650166,10.125,0.004
2454857.969265053,10.127,0.004
2454857.969765088,10.127,0.004
2454857.97036513,10.132,0.004
2454857.970865166,10.142999999999999,0.004
2454857.971465208,10.142000000000001,0.004
2454857.971965244,10.145,0.004
2454857.972465279,10.163,0.004
2454857.972965315,10.155,0.004
2454857.97346535,10.165,0.004
2454857.974065392,10.163,0.004
2454857.974565427,10.16,0.004
2454857.975065463,10.173,0.004
2454857.975665505,10.177999999999999,0.004
2454857.9762655483,10.181000000000001,0.004
2454857.9767655833,10.177,0.004
2454857.977265619,10.181000000000001,0.004
2454857.977865661,10.18,0.004
2454857.978365697,10.191,0.004
2454857.978865732,10.2,0.004
2454857.979365767,10.196,0.004
2454857.97996581,10.205,0.005
2454857.980465845,10.208,0.005
2454857.980965881,10.215,0.005
2454857.981565923,10.229,0.005
2454857.982065958,10.224,0.005
2454961.67180791,11.062999999999999,0.005
2454961.673897948,11.069,0.005
2454961.675977987,11.092,0.005
2454961.678058025,11.107999999999999,0.005
2454961.680148064,11.107999999999999,0.005
2454961.682228102,11.117,0.005
2454961.68430814,11.109000000000002,0.005
2454961.6863981793,11.130999999999998,0.005
2454961.688478217,11.144,0.005
2454961.690558255,11.15,0.005
2454961.692648293,11.159,0.005
2454961.694728332,11.142999999999999,0.005
2454961.69680837,11.167,0.005
2454961.698898408,11.175999999999998,0.005
2454961.700978446,11.17,0.005
2454961.703058484,11.149000000000001,0.005
2454961.705148522,11.165,0.005
2454961.70722856,11.167,0.004
2454961.709308599,11.157,0.004
2454961.711398636,11.155,0.005
2454961.713478675,11.132,0.004
2454961.715558712,11.11,0.005
2454961.71764875,11.085999999999999,0.004
2454961.719728788,11.062000000000001,0.004
2454961.721808826,11.034,0.004
2454961.723898864,10.989,0.004
2454961.725978902,10.923,0.004
2454961.728058939,10.847000000000001,0.004
2454961.7301489767,10.767000000000001,0.004
2454961.732229015,10.700999999999999,0.004
2454961.734309053,10.564,0.003
2454961.73639909,10.478,0.003
2454961.738479128,10.36,0.003
2454961.740559165,10.300999999999998,0.003
2454961.742649203,10.193,0.003
2454961.74472924,10.133,0.003
2454961.746809278,10.035,0.003
2454961.748899315,9.984,0.003
2454961.750979352,9.925,0.003
2454961.75305939,9.908,0.003
2454961.755149427,9.906,0.003
2454961.757229465,9.881,0.003
2454961.759309502,9.884,0.003
2454961.761399539,9.886000000000001,0.003
2454961.763479576,9.882,0.003
2454961.7655596132,9.897,0.003
2454961.76764965,9.892000000000001,0.003
2454961.7697296883,9.912,0.003
2454961.771809725,9.908,0.003
2454961.773899761,9.942,0.003
2454961.775979799,9.942,0.003
2454961.778059836,9.951,0.003
2454961.780149872,9.985,0.003
2454961.782229909,10.01,0.003
2454961.784309946,10.026,0.003
2454961.7863999833,10.05,0.003
2454961.78848002,10.06,0.003
2454961.790560056,10.084,0.003
2454961.7926500933,10.091000000000001,0.003
2454961.79473013,10.129,0.003
2454961.796810166,10.14,0.003
2454961.7989002033,10.119,0.003
2454961.80098024,10.163,0.003
2454961.803060276,10.18,0.003
2454961.805150312,10.158,0.003
2454961.80723035,10.229,0.003
2454961.809310385,10.242,0.003
2454961.811400422,10.213,0.003
2454961.813480458,10.264000000000001,0.003
2454961.815560495,10.285,0.003
2454961.817650531,10.292,0.003
2454961.819730567,10.374,0.003
2454961.821810603,10.287,0.003
2454961.823900639,10.354000000000001,0.003
2454961.825980675,10.347000000000001,0.003
2454961.8280607117,10.404000000000002,0.003
2454961.8301507467,10.382,0.003
2454961.832230784,10.399000000000001,0.003
2454961.834310819,10.412,0.003
2454961.836400855,10.435,0.003
2455287.759572807,11.03,0.005
2455287.760572868,11.009,0.005
2455287.761572929,10.988,0.005
2455287.7625729907,10.950999999999999,0.005
2455287.763573051,10.932,0.005
2455287.764573113,10.895,0.005
2455287.765573174,10.869000000000002,0.005
2455287.766573235,10.827,0.005
2455287.767573296,10.780999999999999,0.005
2455287.768573358,10.748,0.004
2455287.769573418,10.7,0.004
2455287.77057348,10.655999999999999,0.004
2455287.7715735408,10.606,0.004
2455287.772573602,10.54,0.004
2455287.773573663,10.51,0.004
2455287.7745737243,10.472999999999999,0.004
2455287.775573785,10.419,0.004
2455287.77647384,10.387,0.004
2455287.777573908,10.353,0.004
2455287.778473963,10.317,0.004
2455287.7794740233,10.273,0.004
2455287.780474084,10.227,0.004
2455287.781474146,10.197000000000001,0.004
2455287.782474206,10.15,0.004
2455287.783474267,10.113999999999999,0.004
2455287.784474329,10.08,0.004
2455287.78547439,10.05,0.004
2455287.786474451,10.031,0.004
2455287.7874745117,10.005,0.005
2455287.7884745733,9.988999999999999,0.005
2455287.789474634,9.975,0.005
2455287.790474695,9.956,0.005
2455287.791474756,9.945,0.005
2455287.792474817,9.948,0.005
2455287.793474878,9.933,0.005
2455287.794474939,9.939,0.005
2455287.795475,9.931000000000001,0.005
2455287.7964750607,9.931000000000001,0.005
2455287.797375116,9.94,0.005
2455287.7983751767,9.932,0.005
2455287.799375238,9.943999999999999,0.005
2455287.800375299,9.936,0.005
2455287.80137536,9.943,0.005
2455287.802375421,9.947000000000001,0.005
2455287.803375482,9.956,0.005
2455287.804275536,9.967,0.005
2455287.805375603,9.964,0.005
2455287.8062756583,9.971,0.005
2455287.807275719,9.972999999999999,0.006
2455287.808275781,9.98,0.006
2455287.809275841,9.995,0.006
2455287.810275902,10.002,0.006
2455287.811275963,9.999,0.006
2455287.812276024,9.999,0.006
2455287.813276085,10.007,0.006
2455287.814276146,10.015,0.006
2455287.815276206,10.035,0.006
2455287.816276268,10.047,0.006
2455287.8172763283,10.054,0.006
2455287.818276389,10.049,0.006
2455287.81927645,10.06,0.006
2455287.820176505,10.068,0.006
2455287.8211765657,10.082,0.006
2455287.822176626,10.073,0.006999999999999999
2455287.823176688,10.105,0.006
2455287.8241767483,10.086,0.006
2455287.825176809,10.128,0.006
2455287.82617687,10.116,0.006
2455287.82717693,10.142000000000001,0.006
2455287.828176992,10.142999999999999,0.006
2455287.829177052,10.136000000000001,0.006
2455287.830177113,10.148,0.006999999999999999
2455287.831177174,10.163,0.006
2455287.832177235,10.161,0.006
2455287.833177295,10.177,0.006
2455287.8341773557,10.179,0.006
2455287.835177417,10.183,0.006
2455287.836177478,10.199,0.006
2455287.8371775383,10.201,0.006
2455287.838177599,10.205,0.006
2455287.8390776543,10.203,0.006
2455287.840077715,10.219,0.006
2455287.841077775,10.238999999999999,0.006
2455287.842077836,10.255999999999998,0.006
2455287.843077896,10.243,0.006999999999999999
2455287.844077957,10.245,0.006999999999999999
2455287.845078018,10.255999999999998,0.006999999999999999
2455287.8460780783,10.264000000000001,0.006999999999999999
2455287.847078139,10.279000000000002,0.006999999999999999
2455287.8480782,10.290999999999999,0.006999999999999999
2455287.84907826,10.275,0.006999999999999999
2455287.850078321,10.299000000000001,0.006999999999999999
2455287.8510783818,10.3,0.006999999999999999
2455287.852078442,10.308,0.006999999999999999
2455287.852978497,10.312000000000001,0.006999999999999999
2455287.853978558,10.325999999999999,0.006999999999999999
2455287.854978618,10.329,0.006999999999999999
2455287.855978679,10.333,0.006999999999999999
2455287.85697874,10.33,0.006999999999999999
2455287.8579788,10.359000000000002,0.006999999999999999
2455287.858978861,10.357000000000001,0.006999999999999999
2455287.859978921,10.368,0.006999999999999999
2455287.860978982,10.377,0.006999999999999999
2455287.8619790417,10.379000000000001,0.006
2455287.8629791033,10.392999999999999,0.006
2455287.863979164,10.39,0.006
2455287.8649792243,10.402000000000001,0.006999999999999999
2455287.865979285,10.404000000000002,0.006
2455287.866979345,10.405,0.006
2455287.8678794,10.429,0.006
2455287.86887946,10.425999999999998,0.006
2455287.86987952,10.442,0.006
2455287.8708795807,10.443,0.006
2455287.871879642,10.445,0.006999999999999999
2455287.8728797017,10.455,0.006999999999999999
2455287.8738797633,10.465,0.006999999999999999
2455287.874879824,10.466,0.006999999999999999
