BJD,Magnitude,Uncertainty
2453718.7054505358,9.337,0.005
2453718.706050484,9.335,0.005
2453718.706750422,9.335,0.005
2453718.707350369,9.343,0.005
2453718.707950316,9.338,0.005
2453718.708950228,9.345,0.005
2453718.709550175,9.344,0.005
2453718.710150123,9.35,0.005
2453718.710850061,9.357999999999999,0.005
2453718.711450008,9.355,0.005
2453718.712149947,9.362,0.005
2453718.7127498942,9.363,0.005
2453718.713349841,9.366,0.005
2453718.71404978,9.365,0.005
2453718.714649727,9.371,0.005
2453718.715249674,9.377,0.005
2453718.715949613,9.379,0.005
2453718.716549559,9.37,0.005
2453718.717149507,9.381,0.005
2453718.717849446,9.385,0.005
2453718.718449392,9.381,0.005
2453718.71904934,9.383,0.005
2453718.719749278,9.39,0.005
2454463.510526794,10.074,0.004
2454463.510726775,10.094,0.004
2454463.510926756,10.087,0.004
2454463.5111267357,10.102,0.004
2454463.5113267167,10.085,0.004
2454463.5115266982,10.091000000000001,0.004
2454463.5117266783,10.093,0.004
2454463.511926659,10.093,0.004
2454463.51212664,10.085,0.004
2454463.512326621,10.08,0.004
2454463.512526602,10.082,0.004
2454463.5127265817,10.084,0.004
2454463.512926563,10.099,0.004
2454463.513126544,10.095,0.004
2454463.5133265243,10.094,0.004
2454463.513526505,10.081,0.004
2454463.513726486,10.101,0.004
2454463.513926466,10.074,0.004
2454463.514126447,10.086,0.004
2454463.514326428,10.093,0.004
2454463.514526409,10.076,0.004
2454463.51482638,10.097000000000001,0.004
2454463.5150263608,10.085,0.004
2454463.515226341,10.09,0.004
2454463.515426322,10.078,0.004
2454463.515626303,10.079,0.004
2454463.515826283,10.103,0.004
2454463.516026264,10.088,0.004
2454463.516226245,10.078,0.004
2454463.516426226,10.103,0.004
2454463.5166262067,10.117,0.004
2454463.516826187,10.083,0.004
2454463.5170261683,10.066,0.004
2454463.517226149,10.088,0.004
2454463.517426129,10.092,0.004
2454463.51762611,10.082,0.004
2454463.517826091,10.091000000000001,0.004
2454463.518026072,10.105,0.004
2454463.5182260517,10.091000000000001,0.004
2454463.518426033,10.068999999999999,0.004
2454463.5186260142,10.084,0.004
2454463.518825995,10.091000000000001,0.004
2454463.519025975,10.083,0.004
2454463.519225956,10.081,0.004
2454463.519425937,10.062000000000001,0.004
2454463.519625917,10.073,0.004
2454463.519825898,10.07,0.004
2454463.520025879,10.073,0.004
2454463.52022586,10.077,0.004
2454463.52042584,10.079,0.004
2454463.520625821,10.068,0.004
2454463.520825802,10.065,0.004
2454463.521025782,10.083,0.004
2454463.521225763,10.072000000000001,0.004
2454463.521425744,10.075,0.004
2454463.521625725,10.078,0.004
2454463.521825706,10.058,0.004
2454463.5220256858,10.065,0.004
2454463.522325657,10.048,0.004
2454463.5224256483,10.066,0.004
2454463.522725618,10.08,0.004
2454463.522925599,10.059,0.004
2454463.52312558,10.073,0.004
2454463.523325561,10.078,0.004
2454463.5235255416,10.061,0.004
2454463.5237255218,10.05,0.004
2454463.5239255033,10.062000000000001,0.004
2454463.5241254843,10.073,0.004
2454463.524325464,10.043,0.004
2454463.524525445,10.05,0.004
2454463.524725426,10.074,0.004
2454463.524925407,10.077,0.004
2454463.525125388,10.07,0.004
2454463.525325368,10.052,0.004
2454463.525525349,10.061,0.004
2454463.5257253293,10.058,0.004
2454463.52592531,10.046,0.004
2454463.526125291,10.05,0.004
2454463.526325271,10.046,0.004
2454463.526525252,10.066,0.004
2454463.526725233,10.048,0.004
2454463.526925214,10.031,0.004
2454463.527125194,10.04,0.004
2454463.527325175,10.061,0.004
2454463.527525156,10.025,0.004
2454463.527725136,10.031,0.004
2454463.527925117,10.031,0.004
2454463.528125098,10.045,0.004
2454463.528325079,10.033,0.004
2454463.52852506,10.033,0.004
2454463.52872504,10.043,0.004
2454463.5289250207,10.036,0.004
2454463.529125001,10.019,0.004
2454463.529324982,10.021,0.004
2454463.5295249633,10.021,0.004
2454463.529724943,10.026,0.004
2454463.529924924,10.023,0.004
2454463.530124905,10.022,0.004
2454463.530424876,10.021,0.004
2454463.5306248567,10.013,0.004
2454463.530824837,10.016,0.004
2454463.5310248183,9.993,0.004
2454463.531224799,10.02,0.004
2454463.53142478,10.007,0.004
2454463.53162476,9.998,0.004
2454463.531824741,9.993,0.004
2454463.532024722,9.992,0.004
2454463.5322247017,10.001,0.004
2454463.532424683,9.999,0.004
2454463.5326246643,9.995,0.004
2454463.532824645,9.997,0.004
2454463.533024625,9.993,0.004
2454463.533224606,9.988999999999999,0.004
2454463.533424587,9.98,0.004
2454463.533624568,9.975,0.004
2454463.533824548,9.977,0.004
2454463.534024529,9.986,0.004
2454463.53422451,9.956,0.004
2454463.53442449,9.974,0.004
2454463.534624471,9.972000000000001,0.004
2454463.534824451,9.977,0.004
2454463.535024432,9.95,0.004
2454463.535224413,9.968,0.004
2454463.535424394,9.961,0.004
2454463.535624375,9.965,0.004
2454463.535824355,9.927,0.004
2454463.536024336,9.932,0.004
2454463.536224316,9.929,0.004
2454463.536424297,9.95,0.004
2454463.536624277,9.942,0.004
2454463.536824259,9.925,0.004
2454463.537024239,9.926,0.004
2454463.53722422,9.926,0.004
2454463.537424201,9.925,0.004
2454463.537624181,9.943,0.004
2454463.537824162,9.923,0.004
2454463.538124133,9.89,0.004
2454463.538224123,9.916,0.005
2454463.538524095,9.933,0.008
2454463.595918541,9.176,0.003
2454463.596418492,9.191,0.003
2454463.596618473,9.171,0.003
2454463.596818454,9.175,0.003
2454463.597018434,9.176,0.003
2454463.597218415,9.186,0.003
2454463.597418395,9.172,0.003
2454463.597618376,9.187000000000001,0.003
2454463.597818356,9.183,0.003
2454463.598018337,9.186,0.003
2454463.598218318,9.187999999999999,0.003
2454463.598418298,9.193999999999999,0.003
2454463.598618279,9.196,0.003
2454463.598818259,9.193999999999999,0.003
2454463.59901824,9.183,0.003
2454463.599218221,9.182,0.003
2454463.599418201,9.189,0.003
2454463.599618182,9.185,0.003
2454463.599818163,9.18,0.003
2454463.6001181332,9.189,0.003
2454463.600218124,9.19,0.003
2454463.600518095,9.211,0.003
2454463.600718075,9.193999999999999,0.003
2454463.600918056,9.183,0.003
2454463.601118037,9.187999999999999,0.003
2454463.6013180166,9.193,0.003
2454463.6015179968,9.186,0.003
2454463.6017179783,9.208,0.003
2454463.6019179593,9.18,0.004
2454463.602117939,9.203,0.004
2454463.60231792,9.176,0.004
2455157.496217008,9.993,
2455157.497216947,9.988,
2455157.499216825,9.985,
2455157.501216703,9.988,
2455157.502216642,10.011000000000001,
2455157.504216519,9.992,
2455157.506216398,10.03,
2455157.508216275,10.01,
2455157.510216153,9.982999999999999,
2455157.511216092,9.987,
2455157.51321597,10.016,
2455157.5152158467,9.997,
2455157.516215786,10.014,
2455157.518215664,9.992,
2455157.520215542,10.043,
2455157.522215419,10.039,
2455157.524215297,10.049,
2455157.525215236,10.038,
2455157.527215113,10.052999999999999,
2455157.529214991,10.025,
2455157.53021493,10.049,
2455157.532214807,10.067,
2455157.534214685,10.072000000000001,
2455157.535214623,10.059,
2455157.53821444,10.078,
2455157.539214379,10.087,
2455157.541214256,10.083,
2455157.542214195,10.074,
2455157.5442140717,10.089,
2455157.546213949,10.102,
2455157.548213827,10.1,
2455157.549213766,10.097999999999999,
2455157.552213581,10.107000000000001,
2455157.55321352,10.102,
2455157.555213397,10.107999999999999,
2455157.556213336,10.109,
2455157.558213213,10.107999999999999,
2455157.56021309,10.102,
2455157.561213029,10.111,
2455157.563212906,10.095,
2455157.566212722,10.113999999999999,
2455157.56721266,10.116,
2455157.568212599,10.11,
2455157.570212475,10.089,
2455157.572212352,10.085,
2455157.57421223,10.076,
2455157.575212168,10.077,
2455157.577212045,10.074,
2455157.580211861,10.065,
2455157.5812117993,10.044,
2455157.582211737,10.038,
2455157.584211614,10.008,
2455157.58621149,9.982999999999999,
2455157.588211367,9.948,
2455157.589211306,9.959,
2455157.591211183,9.906,
2455157.593211059,9.87,
2455157.594210998,9.844,
2455157.596210874,9.786,
2455157.598210751,9.734,
2455157.600210628,9.674,
2455157.601210565,9.615,
2455157.603210442,9.613999999999999,
2455157.605210319,9.543,
2455157.607210195,9.551,
2455157.608210133,9.52,
2455157.610210009,9.496,
2455157.612209885,9.503,
2455157.614209762,9.48,
2455157.6152097,9.459,
2455157.617209576,9.446,
2455157.619209453,9.408999999999999,
2455157.621209329,9.369,
2455157.6222092668,9.371,
2455157.624209143,9.323,
2455157.626209019,9.302999999999999,
2455157.627208957,9.293,
2455157.629208833,9.254,
2455157.631208709,9.214,
2455157.633208585,9.242,
2455157.635208461,9.184,
2455157.636208399,9.173,
2455157.638208275,9.164,
2455157.6402081507,9.187000000000001,
2455157.641208088,9.154,
2455157.643207965,9.144,
2455157.64520784,9.166,
2455157.647207716,9.144,
2455157.649207592,9.138,
2455157.650207529,9.152000000000001,
2455157.652207405,9.168,
2455157.654207281,9.169,
2455157.655207219,9.172,
2455157.657207094,9.19,
2455157.65920697,9.193,
2455157.660206907,9.195,
2455157.6632067207,9.211,
2455157.664206658,9.218,
2455157.666206533,9.231,
2455157.667206471,9.238999999999999,
2455157.669206346,9.244,
2455157.671206221,9.249,
2455157.673206097,9.286,
2455157.674206035,9.256,
2455157.6772058466,9.288,
2455157.678205785,9.282,
2455157.68020566,9.311,
2455157.681205598,9.302999999999999,
2455157.6832054732,9.293,
2455157.6852053483,9.317,
2455157.686205285,9.318999999999999,
2455157.68820516,9.353,
2455157.691204972,9.342,
2455157.69220491,9.347000000000001,
2455157.693204848,9.406,
2455157.6952047218,9.366,
2455157.697204597,9.351,
2455157.699204472,9.377,
2455157.700204409,9.38,
2455157.7022042843,9.402999999999999,
2455157.705204096,9.404,
2455157.706204033,9.392000000000001,
2455157.7072039708,9.412,
2455157.709203845,9.405,
2455157.711203719,9.434,
2455157.713203595,9.429,
2455157.714203532,9.432,
2455157.716203406,9.429,
2455157.718203281,9.465,
2455157.7192032184,9.479,
2455157.721203092,9.464,
2455157.723202967,9.486,
2455157.7252028408,9.459,
2455157.726202778,9.48,
2455157.7282026517,9.484,
2455157.730202526,9.494,
2455157.7322024,9.511000000000001,
2455157.733202338,9.511000000000001,
2455157.735202212,9.497,
2455157.737202086,9.503,
2455157.73920196,9.52,
2455157.740201897,9.538,
2455157.742201771,9.557,
2455157.744201645,9.541,
2455157.746201519,9.533999999999999,
2455157.7472014558,9.559,
2455157.74920133,9.552999999999999,
2455157.751201204,9.55,
2455157.75220114,9.575,
2455157.754201014,9.575,
2455157.756200888,9.543,
2455157.758200762,9.557,
2455157.760200636,9.587,
2455157.7612005733,9.594,
2455157.763200446,9.613,
2455157.76520032,9.595,
2455157.766200257,9.603,
2455157.768200131,9.652000000000001,
2455157.770200004,9.599,
2455157.772199878,9.6,
2455157.7741997507,9.626,
2455157.775199688,9.63,
2455157.777199561,9.628,
2455157.779199435,9.649,
2455157.780199371,9.655,
2455157.782199244,9.677999999999999,
2455157.784199118,9.705,
2455157.785199055,9.708,
2455157.788198865,9.701,
2455157.789198801,9.706,
2455157.791198675,9.71,
2455157.792198611,9.732000000000001,
2455157.794198485,9.734,
2455157.798198231,9.745,
2455157.7991981683,9.732000000000001,
2455157.802197977,9.75,
2455157.8031979143,9.726,
2455157.805197787,9.762,
2455157.806197723,9.729,
2455157.808197597,9.724,
2455157.81019747,9.731,
2455157.811197406,9.734,
2455157.813197279,9.748,
2455157.816197088,9.736,
2455157.817197025,9.729,
2455157.8181969607,9.722999999999999,
2455157.820196834,9.75,
2455157.8221967067,9.763,
2455157.82419658,9.764,
2455157.825196516,9.77,
2455157.827196389,9.745,
2455157.830196199,9.772,
2455512.586566499,10.061,0.016
2455512.588296418,10.07,0.016
2455512.590226328,10.029,0.016
2455512.591956248,10.074,0.016
2455512.593696166,10.06,0.016
2455512.595426086,10.089,0.016
2455512.597166005,10.086,0.016
2455512.5989059242,10.082,0.016
2455512.6006358434,10.073,0.016
2455512.602375762,10.089,0.016
2455512.6041056807,10.088,0.015
2455512.6058456,10.089,0.015
2455512.607585519,10.079,0.015
2455512.609315438,10.081,0.015
2455512.611055357,10.077,0.015
2455512.612795276,10.091000000000001,0.015
2455512.6145251943,10.055,0.015
2455512.616265113,10.087,0.015
2455512.617995033,10.086,0.015
2455512.619734951,10.044,0.015
2455512.62147487,10.042,0.015
2455512.623204789,10.033,0.015
2455512.624944707,10.023,0.015
2455512.626674626,10.033,0.013999999999999999
2455512.628414545,9.984,0.015
2455512.630154463,10.0,0.013999999999999999
2455512.631884383,9.982000000000001,0.013999999999999999
2455512.6336243,9.948,0.013999999999999999
2455512.635354219,9.905,0.013999999999999999
2455512.637094138,9.89,0.013999999999999999
2455512.638834056,9.852,0.013999999999999999
2455512.640563975,9.79,0.013999999999999999
2455512.6423038943,9.741,0.013999999999999999
2455512.644043812,9.704,0.013999999999999999
2455512.64577373,9.64,0.013999999999999999
2455512.647513648,9.594,0.013999999999999999
2455512.6492435667,9.54,0.013999999999999999
2455512.650983485,9.53,0.013999999999999999
2455512.652723404,9.5,0.013999999999999999
2455512.654453322,9.492,0.013999999999999999
2455512.65619324,9.481,0.013999999999999999
2455512.657923159,9.48,0.013999999999999999
2455512.659663077,9.454,0.013999999999999999
2455512.661402995,9.427,0.013999999999999999
2455512.663132913,9.418,0.013999999999999999
2455512.6648728307,9.411,0.013000000000000001
2455512.666602749,9.361,0.013000000000000001
2455512.6683426667,9.298,0.013999999999999999
2455512.670082585,9.277000000000001,0.013999999999999999
2455512.671812504,9.27,0.013000000000000001
2455512.673552421,9.244,0.013999999999999999
2455512.675292339,9.213,0.013999999999999999
2455512.677022257,9.177,0.013999999999999999
2455512.678762175,9.179,0.013000000000000001
2455512.6804920933,9.164,0.013000000000000001
2455512.682232011,9.142000000000001,0.013000000000000001
2455512.683971928,9.158999999999999,0.013000000000000001
2455512.685701847,9.154,0.013000000000000001
2455512.687441764,9.142999999999999,0.013000000000000001
2455512.6891716816,9.113,0.013999999999999999
2455512.690911599,9.117,0.013000000000000001
2455512.6926515168,9.12,0.013000000000000001
2455512.694381435,9.148,0.013000000000000001
2455512.696121352,9.158999999999999,0.013000000000000001
2455512.69785127,9.161,0.013000000000000001
2455512.699591187,9.15,0.013000000000000001
2455512.701331105,9.176,0.013000000000000001
2455512.7030610233,9.177,0.013000000000000001
2455512.704800941,9.174,0.013000000000000001
2455512.706540857,9.177999999999999,0.013000000000000001
2455512.708270775,9.204,0.013000000000000001
2455512.710010692,9.184,0.013000000000000001
2455512.71174061,9.207,0.013000000000000001
2455512.713480528,9.199,0.013000000000000001
2455512.715220444,9.201,0.013000000000000001
2455512.716950362,9.216000000000001,0.013000000000000001
2455512.718690279,9.226,0.013000000000000001
2455512.7204201967,9.232999999999999,0.013000000000000001
2455512.722160114,9.244,0.013000000000000001
2455512.72390003,9.238,0.013000000000000001
2455512.725629948,9.269,0.013000000000000001
2455512.727369865,9.267999999999999,0.013000000000000001
2455512.7290997817,9.286,0.013000000000000001
2455512.730839699,9.282,0.013000000000000001
2455512.732579616,9.291,0.013000000000000001
2455512.734309534,9.293,0.013000000000000001
2455512.73604945,9.288,0.013000000000000001
2455512.737789367,9.339,0.013000000000000001
2455512.739519284,9.31,0.013000000000000001
2455512.741259201,9.331,0.013000000000000001
2455512.742989118,9.344,0.013000000000000001
2455512.744729035,9.361,0.013000000000000001
2455512.746468951,9.357999999999999,0.013000000000000001
2455512.748198869,9.366,0.013000000000000001
2455512.749938785,9.384,0.013000000000000001
2455512.751668702,9.373,0.013000000000000001
2455512.7534086183,9.386000000000001,0.013000000000000001
2455512.755148535,9.384,0.013000000000000001
2455512.756878452,9.391,0.013000000000000001
2455512.7586183683,9.381,0.013000000000000001
2455512.760348286,9.383,0.013000000000000001
2455512.762088201,9.42,0.013000000000000001
2455512.7638281183,9.418,0.013000000000000001
2455512.765558035,9.423,0.013000000000000001
2455512.767297952,9.415,0.013000000000000001
2455512.769037867,9.439,0.013000000000000001
2455512.770767784,9.449,0.013000000000000001
2455512.772507701,9.437000000000001,0.013000000000000001
2455512.774237617,9.45,0.013000000000000001
2455512.7759775342,9.462,0.013000000000000001
2455528.5727156717,9.923,0.013999999999999999
2455528.574455551,9.94,0.013999999999999999
2455528.576195431,9.931000000000001,0.013999999999999999
2455528.577925312,9.92,0.013999999999999999
2455528.579665192,9.943999999999999,0.013000000000000001
2455528.581395072,9.934,0.013999999999999999
2455528.583134952,9.915,0.013999999999999999
2455528.584874831,9.943999999999999,0.013999999999999999
2455528.586604712,9.952,0.013999999999999999
2455528.5883445907,9.96,0.013000000000000001
2455528.5900744707,9.931000000000001,0.013999999999999999
2455528.591814351,9.94,0.013999999999999999
2455528.59355423,9.955,0.013999999999999999
2455528.59528411,9.962,0.013999999999999999
2455528.59702399,9.965,0.013999999999999999
2455528.59876387,9.95,0.013999999999999999
2455528.60049375,9.977,0.013000000000000001
2455528.602233629,9.979,0.013000000000000001
2455528.603963509,9.997,0.013000000000000001
2455528.6057033883,9.986,0.013999999999999999
2455528.607443267,10.004,0.013000000000000001
2455528.609173148,9.988,0.013000000000000001
2455528.610913027,10.006,0.013000000000000001
2455528.612642907,9.996,0.013000000000000001
2455528.6143827857,10.011000000000001,0.013999999999999999
2455528.616122665,10.019,0.013000000000000001
2455528.617852545,10.03,0.013000000000000001
2455528.619592424,10.033999999999999,0.013000000000000001
2455528.621322304,10.04,0.013000000000000001
2455528.623062183,10.031,0.013000000000000001
2455528.624802062,10.048,0.013000000000000001
2455528.626531941,10.046,0.013000000000000001
2455528.62827182,10.058,0.013000000000000001
2455528.6300117,10.062000000000001,0.013000000000000001
2455528.63174158,10.054,0.013000000000000001
2455528.6334814583,10.054,0.013000000000000001
2455528.6352113383,10.058,0.013000000000000001
2455528.636951216,10.066,0.013000000000000001
2455528.638691096,10.073,0.013000000000000001
2455528.640420975,10.082,0.013000000000000001
2455528.642160854,10.086,0.013000000000000001
2455528.643890733,10.062000000000001,0.013000000000000001
2455528.645630612,10.067,0.013000000000000001
2455528.6473704907,10.08,0.013000000000000001
2455528.64910037,10.084,0.013000000000000001
