BJD,Magnitude,Uncertainty
2454768.696924344,10.175,0.003
2454768.69772429,10.182,0.003
2454768.6985242357,10.179,0.003
2454768.699324182,10.174,0.003
2454768.7001241283,10.187000000000001,0.004
2454768.7009240733,10.191,0.003
2454768.701724019,10.166,0.004
2454768.702523965,10.18,0.004
2454768.703323911,10.176,0.004
2454768.704123857,10.185,0.004
2454768.704923803,10.187999999999999,0.004
2454768.705723749,10.187000000000001,0.004
2454768.706523695,10.183,0.004
2454768.707423634,10.163,0.004
2454768.708223579,10.195,0.004
2454768.709023525,10.201,0.004
2454768.709823471,10.202,0.004
2454768.710623418,10.187000000000001,0.004
2454768.711423363,10.204,0.004
2454768.712223309,10.199,0.004
2454768.713023255,10.204,0.004
2454768.713823201,10.21,0.004
2454768.7146231458,10.206,0.004
2454768.715423092,10.211,0.004
2454768.7162230383,10.207,0.004
2454768.7171229767,10.208,0.004
2454768.717922923,10.208,0.004
2454768.7187228682,10.216000000000001,0.004
2454768.7195228143,10.209,0.004
2454768.72032276,10.211,0.004
2454768.721122706,10.213,0.004
2454768.721922652,10.206,0.004
2454768.722722597,10.199,0.004
2454768.723522543,10.211,0.004
2454768.724322489,10.206,0.004
2454768.725122435,10.192,0.004
2454768.725922381,10.207,0.004
2454768.726722327,10.21,0.004
2454768.7275222717,10.211,0.004
2454768.728322218,10.217,0.004
2454768.729222157,10.213,0.004
2454768.730022103,10.215,0.004
2454768.730822048,10.211,0.004
2454768.731621994,10.21,0.004
2454768.7324219393,10.206,0.004
2454768.733221885,10.221,0.004
2454768.734021831,10.214,0.004
2454768.734821776,10.232999999999999,0.004
2454768.735621722,10.224,0.004
2454768.736421668,10.209,0.004
2454768.737221614,10.227,0.004
2454768.73802156,10.234,0.004
2454768.738821505,10.22,0.004
2454768.739621451,10.214,0.004
2454768.7404213967,10.217,0.004
2454768.741321336,10.232999999999999,0.004
2454768.742121281,10.232999999999999,0.004
2454768.7429212267,10.222000000000001,0.004
2454768.743721173,10.209,0.004
2454768.7445211182,10.23,0.004
2454768.7453210633,10.216000000000001,0.004
2454768.746121009,10.211,0.004
2454768.746920955,10.226,0.004
2454768.7477209,10.218,0.004
2455759.725202751,10.329,0.002
2455759.725932808,10.556,0.016
2455759.726682866,10.554,0.016
2455759.7274229233,10.619000000000002,0.015
2455759.72816298,10.577,0.015
2455759.728913038,10.600999999999999,0.015
2455759.729653095,10.558,0.015
2455759.730403153,10.562999999999999,0.015
2455759.731143211,10.556,0.015
2455759.731873266,10.595999999999998,0.015
2455759.732613324,10.545,0.015
2455759.733353381,10.584000000000001,0.015
2455759.734093438,10.569,0.015
2455759.734833496,10.575999999999999,0.013999999999999999
2455759.735573552,10.554,0.013999999999999999
2455759.736563629,10.584000000000001,0.013999999999999999
2455759.737303685,10.522,0.013999999999999999
2455759.738053744,10.555,0.013999999999999999
2455759.738793801,10.515999999999998,0.013999999999999999
2455759.739533858,10.546,0.013999999999999999
2455759.740273915,10.523,0.013999999999999999
2455759.741013972,10.520999999999999,0.013999999999999999
2455759.741754029,10.52,0.013999999999999999
2455759.7424840857,10.468,0.013999999999999999
2455759.743224143,10.463,0.013000000000000001
2455759.7439642,10.482999999999999,0.013999999999999999
2455759.7447042568,10.503,0.013000000000000001
2455759.745444314,10.503,0.013000000000000001
2455759.746184371,10.479000000000001,0.013000000000000001
2455759.7469244283,10.427999999999999,0.013000000000000001
2455759.747924505,10.449000000000002,0.013000000000000001
2455759.748664563,10.498,0.013000000000000001
2455759.749404619,10.392999999999999,0.013000000000000001
2455759.750144677,10.445,0.013000000000000001
2455759.750874733,10.43,0.013000000000000001
2455759.75161479,10.402000000000001,0.013000000000000001
2455759.752354847,10.374,0.013000000000000001
2455759.753094904,10.409,0.013000000000000001
2455759.753834961,10.387,0.013000000000000001
2455759.7545750183,10.399000000000001,0.013000000000000001
2455759.755315075,10.422,0.013000000000000001
2455759.756055132,10.380999999999998,0.013000000000000001
2455759.75680519,10.335999999999999,0.013000000000000001
2455759.7575452467,10.360999999999999,0.012
2455759.758285305,10.321,0.012
2455759.759285382,10.345,0.012
2455759.7600154383,10.314,0.012
2455759.760755495,10.315,0.012
2455759.761495552,10.288,0.012
2455759.762245609,10.308,0.012
2455759.7629856667,10.267000000000001,0.012
2455759.763725724,10.269,0.012
2455759.764465781,10.243,0.012
2455759.765205837,10.226,0.012
2455759.765945895,10.26,0.012
2455759.76667595,10.245999999999999,0.012
2455759.7674160083,10.19,0.012
2455759.768156065,10.251,0.011000000000000001
2455759.768896122,10.198,0.012
2455759.769636179,10.209,0.011000000000000001
2455759.770646257,10.186,0.011000000000000001
2455759.771386314,10.193,0.011000000000000001
2455759.772126371,10.16,0.011000000000000001
2455759.772866428,10.145,0.011000000000000001
2455759.773606485,10.148,0.011000000000000001
2455759.774336541,10.138,0.011000000000000001
2455759.775076598,10.152999999999999,0.011000000000000001
2455759.775816655,10.121,0.011000000000000001
2455759.7765567116,10.113999999999999,0.011000000000000001
2455759.777296769,10.137,0.011000000000000001
2455759.778036826,10.131,0.011000000000000001
2455759.778776883,10.078,0.011000000000000001
2455759.77952694,10.121,0.011000000000000001
2455759.7802669983,10.09,0.011000000000000001
2455759.7810070543,10.09,0.011000000000000001
2455759.7820271333,10.097000000000001,0.011000000000000001
2455759.78276719,10.078,0.011000000000000001
2455759.783507247,10.095,0.011000000000000001
2455759.784247303,10.079,0.011000000000000001
2455759.7849873607,10.091000000000001,0.011000000000000001
2455759.785717417,10.088,0.011000000000000001
2455759.786457474,10.042,0.011000000000000001
2455759.7871975307,10.057,0.011000000000000001
2455759.787937588,10.075,0.01
2455759.788677644,10.035,0.011000000000000001
2455759.789417702,10.065,0.01
2455759.790157758,10.061,0.01
2455759.790897815,10.077,0.01
2455759.791637872,10.016,0.011000000000000001
2455759.792377929,10.013,0.01
2455759.7933880067,10.005,0.011000000000000001
2455759.794118063,10.016,0.01
2455759.794858119,9.999,0.01
2455759.795598177,9.994,0.01
2455759.796338234,9.982000000000001,0.01
2455759.79707829,9.96,0.01
2455759.797818347,9.968,0.01
2455759.798558404,9.933,0.01
2455759.799288461,9.931000000000001,0.01
2455759.800048518,9.943999999999999,0.01
2455759.800788576,9.917,0.01
2455759.801528633,9.949,0.01
2455759.802268689,9.947000000000001,0.01
2455759.803008746,9.936,0.01
2455759.8037388017,9.926,0.01
2455759.804728878,9.884,0.01
2455759.805468935,9.926,0.01
2455759.806218992,9.894,0.01
2455759.806959049,9.904,0.01
2455759.807699106,9.855,0.01
2455759.808439163,9.876,0.01
2455759.809179219,9.894,0.01
2455759.8099192767,9.853,0.01
2455759.810659333,9.853,0.009000000000000001
2455759.81139939,9.856,0.01
2455759.812129446,9.856,0.009000000000000001
2455759.812869503,9.845,0.009000000000000001
2455759.81360956,9.847999999999999,0.009000000000000001
2455759.814349617,9.828,0.009000000000000001
2455759.815089674,9.825,0.009000000000000001
2455759.816109752,9.814,0.009000000000000001
2455759.816849809,9.823,0.009000000000000001
2455759.817589866,9.833,0.009000000000000001
2455759.818329922,9.822000000000001,0.009000000000000001
2455759.8190699792,9.802999999999999,0.009000000000000001
2455759.819800035,9.786,0.009000000000000001
2455759.820540092,9.798,0.009000000000000001
2455759.8212801493,9.785,0.009000000000000001
2455759.8220302057,9.772,0.009000000000000001
2455759.822770263,9.783999999999999,0.009000000000000001
2455759.823510319,9.774,0.009000000000000001
2455759.824250376,9.783,0.009000000000000001
2455759.8249804317,9.746,0.009000000000000001
2455759.825720489,9.742,0.009000000000000001
2455759.826460545,9.732999999999999,0.009000000000000001
2455759.827480623,9.772,0.009000000000000001
2455759.82822068,9.761000000000001,0.009000000000000001
2455759.8289607367,9.742,0.009000000000000001
2455759.829700794,9.772,0.009000000000000001
2455759.830440851,9.751,0.009000000000000001
2455759.831180907,9.746,0.009000000000000001
2455759.831920964,9.744,0.009000000000000001
2455759.832661021,9.726,0.009000000000000001
2455759.833401078,9.728,0.009000000000000001
2455759.8341411343,9.75,0.009000000000000001
2455759.834881191,9.752,0.009000000000000001
2455759.835631248,9.693999999999999,0.009000000000000001
2455759.836371305,9.743,0.009000000000000001
2455759.837111362,9.738,0.009000000000000001
2455759.837861419,9.729,0.009000000000000001
2455759.838871496,9.718,0.009000000000000001
2455759.839611553,9.717,0.009000000000000001
2455759.84035161,9.708,0.009000000000000001
2455759.841091666,9.753,0.009000000000000001
2455759.8418417242,9.734,0.009000000000000001
2455759.84258178,9.749,0.009000000000000001
2455759.843321837,9.722999999999999,0.009000000000000001
2455759.844061893,9.749,0.009000000000000001
2455759.84480195,9.737,0.009000000000000001
2455759.8455420067,9.766,0.009000000000000001
2455759.846282064,9.772,0.009000000000000001
2455759.847032121,9.754,0.009000000000000001
2455759.8477721782,9.752,0.009000000000000001
2455759.848512234,9.761000000000001,0.009000000000000001
2455759.849252291,9.769,0.009000000000000001
2455759.850272369,9.792,0.009000000000000001
2455759.851012425,9.78,0.009000000000000001
2455759.851752482,9.78,0.009000000000000001
2455759.852492539,9.79,0.009000000000000001
2455759.853232595,9.789,0.009000000000000001
2455759.853972652,9.796,0.009000000000000001
2455759.854712708,9.802,0.009000000000000001
2455759.855462766,9.812999999999999,0.009000000000000001
2455759.856192822,9.802,0.009000000000000001
2455759.856942879,9.818,0.009000000000000001
2455759.857692936,9.791,0.009000000000000001
2455759.858432992,9.818999999999999,0.009000000000000001
2455759.859173049,9.786,0.009000000000000001
2455759.859913106,9.818,0.009000000000000001
2455759.860653162,9.812000000000001,0.009000000000000001
2455759.86167324,9.802999999999999,0.009000000000000001
2455759.862413296,9.807,0.009000000000000001
2455759.8631533533,9.832,0.009000000000000001
2455759.86389341,9.812999999999999,0.009000000000000001
2455759.864633466,9.817,0.009000000000000001
2455759.865373523,9.804,0.009000000000000001
2455759.866113579,9.807,0.009000000000000001
2455759.8668536358,9.831,0.009000000000000001
2455759.867593693,9.818,0.009000000000000001
2455759.868333749,9.835,0.009000000000000001
2455759.869073805,9.818999999999999,0.009000000000000001
2455759.8698338633,9.834,0.009000000000000001
2455759.87057392,9.834,0.009000000000000001
2455759.871313976,9.811,0.009000000000000001
2455759.872054033,9.816,0.009000000000000001
2455759.873074111,9.844,0.009000000000000001
2455759.873814167,9.832,0.009000000000000001
2455759.874554223,9.857000000000001,0.009000000000000001
2455759.87529428,9.833,0.009000000000000001
2455759.8760443367,9.855,0.009000000000000001
2455759.876794394,9.863,0.009000000000000001
2455759.87753445,9.849,0.009000000000000001
2455759.878284508,9.863999999999999,0.009000000000000001
2455759.8790245643,9.859,0.009000000000000001
2455759.87976462,9.873,0.009000000000000001
2455759.880504677,9.847000000000001,0.009000000000000001
2455759.881244734,9.866,0.009000000000000001
2455759.88198479,9.882,0.009000000000000001
2455759.882724846,9.89,0.008
2455759.883464903,9.896,0.009000000000000001
2455759.88448498,9.911,0.009000000000000001
2455759.885235038,9.904,0.009000000000000001
2455759.885975094,9.921,0.008
2455759.88671515,9.908999999999999,0.008
2455759.887455207,9.923,0.008
2455759.888195263,9.911,0.009000000000000001
2455759.888945321,9.936,0.008
2455759.889685377,9.94,0.008
2455759.890425433,9.931000000000001,0.008
2455759.891165489,9.939,0.008
2455759.8919055457,9.937000000000001,0.008
2455759.8926456016,9.951,0.008
2455759.893385659,9.936,0.008
2455759.894125715,9.935,0.008
2455759.894865771,9.936,0.008
2455759.895885849,9.957,0.008
2455759.896625905,9.954,0.008
2455759.8973659608,9.957,0.008
2455759.898106018,9.96,0.008
2455759.898846074,9.958,0.008
2455759.899596131,9.954,0.008
2455759.9003461883,9.972999999999999,0.008
2455759.9010862443,9.967,0.008
2455759.901826301,9.974,0.008
2455759.902576358,9.976,0.009000000000000001
2455759.903306413,9.976,0.008
2455759.90405647,9.977,0.008
2455759.904796527,9.981,0.008
2455759.905536583,9.959,0.008
2455759.906276639,9.969,0.009000000000000001
2455759.9072967167,9.982999999999999,0.009000000000000001
2455759.908036773,9.967,0.009000000000000001
2455759.908776829,9.976,0.009000000000000001
2455759.909516885,9.968,0.009000000000000001
2455759.910256941,9.97,0.009000000000000001
2455759.911006999,9.975,0.009000000000000001
2455759.911747055,9.963,0.009000000000000001
2455759.912487111,9.988999999999999,0.008
2455759.913227167,9.984,0.009000000000000001
2455759.913967223,9.982999999999999,0.008
2455759.914707279,9.978,0.009000000000000001
2455759.915447336,9.98,0.008
2455759.916187392,9.969,0.009000000000000001
2455759.916927448,9.997,0.008
2455759.917677505,10.024,0.008
2455759.918687582,10.009,0.009000000000000001
2455759.919427638,10.007,0.009000000000000001
2455759.920167694,10.038,0.008
2455759.92090775,10.029,0.008
2455759.921667808,10.041,0.008
2455759.922407864,10.042,0.008
2455759.92314792,10.029,0.008
2455759.923887976,10.058,0.008
2455759.9246280333,10.046,0.008
2455759.925368089,10.044,0.008
2455759.926118145,10.061,0.008
2455759.926858202,10.055,0.008
2455759.927598258,10.075,0.008
2455759.928338314,10.075,0.008
2455759.92907837,10.081,0.008
2455759.930098448,10.068,0.008
2455759.930838503,10.078,0.008
2455759.9315685593,10.109,0.008
2455759.932308615,10.111,0.008
2455759.933048672,10.107999999999999,0.008
2455759.933808729,10.094,0.008
2455759.934548785,10.075,0.009000000000000001
2455759.93528884,10.082,0.009000000000000001
2455759.936028897,10.119,0.009000000000000001
2455759.936768953,10.101,0.009000000000000001
2455759.937509009,10.101,0.009000000000000001
2455759.938249066,10.097999999999999,0.009000000000000001
2455759.938999122,10.107000000000001,0.009000000000000001
2455759.939729177,10.101,0.009000000000000001
2455759.940479234,10.116,0.009000000000000001
2455759.94148931,10.119,0.009000000000000001
2455759.942229366,10.088,0.009000000000000001
2455759.9429694233,10.081,0.009000000000000001
2455759.943709479,10.097999999999999,0.009000000000000001
2455759.944449535,10.102,0.009000000000000001
2455759.945199592,10.082,0.01
2455759.945939647,10.073,0.01
2455759.946689704,10.09,0.01
2455759.949809941,10.092,0.01
2455759.950549996,10.067,0.012
2455759.951290052,10.066,0.011000000000000001
2455759.95231013,10.102,0.011000000000000001
2455759.953050186,10.064,0.012
2455759.953790241,10.084,0.012
2455825.82632984,10.103,0.013000000000000001
2455825.827089831,9.959,0.006
2455825.82785982,9.948,0.006
2455825.82861981,9.942,0.006
2455825.8293998,9.95,0.006
2455825.83014979,9.926,0.006
2455825.83090978,9.937000000000001,0.006
2455825.83168977,9.941,0.006
2455825.83245976,9.94,0.006
2455825.83322975,9.946,0.006
2455825.833999739,9.94,0.006
2455825.83476973,9.943999999999999,0.006
2455825.835529719,9.923,0.006
2455825.836289709,9.923,0.006
2455825.837349696,9.924,0.006
2455825.838109686,9.924,0.006
2455825.838889676,9.912,0.006
2455825.839649665,9.925,0.006
2455825.840409656,9.912,0.006
2455825.841179645,9.937000000000001,0.006
2455825.841939635,9.937000000000001,0.006
2455825.842709625,9.925,0.006
2455825.843479615,9.915,0.006
2455825.844249605,9.941,0.006
2455825.845019594,9.927,0.006
2455825.8457795843,9.918,0.006
2455825.8465495743,9.924,0.006
2455825.8473095642,9.923,0.006
2455825.84834955,9.932,0.006
2455825.84912954,9.927,0.006
2455825.84988953,9.934,0.006
2455825.85065952,9.947000000000001,0.006
2455825.85141951,9.933,0.006
2455825.852179499,9.943,0.006
2455825.852949489,9.943,0.006
2455825.85370948,9.937999999999999,0.006
2455825.854479469,9.961,0.006
2455825.855239459,9.965,0.006
2455825.8559994493,9.965,0.006
2455825.856769438,9.972999999999999,0.006
2455825.8575294283,9.972999999999999,0.006
2455825.8582994184,9.976,0.006
2455825.859339404,9.965,0.006
2455825.860099394,9.963,0.006
2455825.860869384,9.966000000000001,0.006
2455825.861629373,9.976,0.006
2455825.8623893633,9.982999999999999,0.006
2455825.863159353,9.97,0.006
2455825.8639193433,9.985,0.006
2455825.864709333,9.984,0.006
2455825.865469323,9.993,0.006
2455825.866239312,9.985,0.006
2455825.866999302,9.993,0.006
2455825.867759292,9.995,0.006
2455825.868529282,9.997,0.006
2455825.869289272,9.994,0.006
2455825.870329257,9.995,0.006
2455825.8710992467,9.997,0.006
2455825.871859237,9.996,0.006
2455825.872619227,10.007,0.006
2455825.8733992158,10.015,0.006
2455825.8741592057,10.001,0.006
2455825.8749291957,9.99,0.006
2455825.875689186,9.993,0.006
2455825.8764591757,10.006,0.006
2455825.877219165,10.0,0.006
2455825.877979155,10.004,0.006
2455825.878749145,10.014,0.006
2455825.879509135,10.015,0.006
2455825.8802791233,10.032,0.006
2455825.881359109,10.023,0.006
2455825.882129099,10.013,0.006
2455825.882889089,10.014,0.006
2455825.883649078,10.031,0.006
2455825.8844290683,10.027000000000001,0.006
2455825.8851890583,10.029,0.006
2455825.885959047,10.033,0.006
2455825.886719037,10.037,0.006
2455825.887489027,10.052,0.006
2455825.888249016,10.03,0.006
2455825.889009006,10.046,0.006
2455825.889778995,10.054,0.006
2455825.890538985,10.046,0.006
2455825.891308975,10.051,0.006
2455825.892348961,10.065,0.006
2455825.893108951,10.068999999999999,0.006
2455825.894868927,10.06,0.006
2455825.895628916,10.086,0.006
2455825.896398906,10.055,0.006
2455825.897158896,10.085,0.006
2455825.897928885,10.078,0.006
2455825.898688875,10.071,0.006
2455825.899448865,10.081,0.006
2455825.900218855,10.082,0.006
2455825.900988844,10.082,0.006
2455825.9017488332,10.097000000000001,0.006
2455825.9025188233,10.097999999999999,0.006
2455825.903278813,10.08,0.006
2455825.904048802,10.091000000000001,0.006
2455825.904808792,10.08,0.006
2455825.9058487783,10.102,0.006
2455825.906618767,10.097000000000001,0.006
2455825.907388757,10.097999999999999,0.006
2455825.908158747,10.102,0.006
2455825.908918736,10.097000000000001,0.006
2455825.909678726,10.097999999999999,0.006
2455825.910448715,10.107000000000001,0.006
2455825.911208705,10.087,0.006
2455825.911978694,10.102,0.006
2455825.912738684,10.097999999999999,0.006
2455825.915028653,10.125,0.006
2455834.630230777,10.128,0.009000000000000001
2455834.6309967567,10.38,0.251
2455834.6317587383,10.394,0.237
2455834.632520719,10.402000000000001,0.23600000000000002
2455834.633285698,10.401,0.244
2455834.634048679,10.402999999999999,0.245
2455834.634813659,10.387,0.257
2455834.635591639,10.399000000000001,0.249
2455834.63635662,10.414000000000001,0.242
2455834.6371176,10.409,0.251
2455834.637882581,10.414000000000001,0.24
2455834.6386445607,10.422,0.242
2455834.639410541,10.424000000000001,0.251
2455834.640175522,10.422,0.242
2455834.641222495,10.402999999999999,0.251
2455834.641985476,10.411,0.251
2455834.642748456,10.422,0.252
2455834.643511435,10.414000000000001,0.252
2455834.6442834157,10.415,0.247
2455834.645049396,10.415999999999999,0.239
2455834.645810377,10.414000000000001,0.24600000000000002
2455834.646575357,10.419,0.242
2455834.647337337,10.405,0.25
2455834.648103318,10.427,0.253
2455834.648866298,10.414000000000001,0.24
2455834.65073925,10.425,0.25
2455834.65150223,10.417,0.24
2455834.65226721,10.427,0.248
2455834.653030191,10.445,0.244
2455834.653791171,10.437999999999999,0.23399999999999999
2455834.654555151,10.437000000000001,0.237
2455834.6553181317,10.429,0.242
2455834.656081112,10.450999999999999,0.24100000000000002
2455834.656844092,10.432,0.25
2455834.657606073,10.42,0.245
2455834.658373053,10.444,0.24100000000000002
2455834.659135033,10.452,0.235
2455834.659899013,10.444,0.235
2455834.660659994,10.446,0.23800000000000002
2455834.661704966,10.440999999999999,0.23800000000000002
2455834.662468947,10.431,0.245
2455834.6632309267,10.440999999999999,0.23800000000000002
2455834.6639959067,10.464,0.239
2455834.664759887,10.457,0.242
2455834.665524867,10.444,0.245
2455834.6662878483,10.457,0.24
2455834.667051828,10.459000000000001,0.237
2455834.667818808,10.458,0.23800000000000002
2455834.668580788,10.467,0.23800000000000002
2455834.669345768,10.459000000000001,0.248
2455834.670108748,10.455,0.243
2455834.6708727293,10.458,0.245
2455834.671634709,10.466,0.248
2455834.6726926807,10.467,0.237
2455834.673455661,10.454,0.254
2455834.674219642,10.481,0.248
2455834.674981622,10.487,0.242
2455834.675746602,10.472000000000001,0.24100000000000002
2455834.676511582,10.457,0.245
2455834.677274562,10.465,0.248
2455834.6780405417,10.475999999999999,0.239
2455834.6788025233,10.462,0.249
2455834.679567502,10.475,0.24
2455834.680330482,10.474,0.235
2455834.681093463,10.464,0.25
2455834.681858443,10.460999999999999,0.237
2455834.682622423,10.467,0.24100000000000002
2455834.683667395,10.482999999999999,0.24600000000000002
2455834.684430376,10.479000000000001,0.245
2455834.685193356,10.462,0.248
2455834.685954336,10.472999999999999,0.24
2455834.686717316,10.472000000000001,0.24600000000000002
2455834.687480296,10.477,0.242
2455834.6882462758,10.482999999999999,0.242
2455834.689010256,10.472999999999999,0.24600000000000002
2455834.689779236,10.491,0.237
2455834.690544216,10.482000000000001,0.23399999999999999
2455834.691305196,10.492,0.243
2455834.692068176,10.489,0.251
2455834.692831156,10.489,0.24
2455834.693595136,10.488,0.24100000000000002
2455834.694639109,10.484000000000002,0.24
2455834.695405088,10.495,0.244
2455834.6961680693,10.495,0.248
2455834.696932049,10.498,0.239
2455834.697697029,10.49,0.243
2455834.698463009,10.485,0.247
2455834.6992259882,10.48,0.247
2455834.699990969,10.492,0.239
2455834.700752948,10.495999999999999,0.242
2455834.701518928,10.504000000000001,0.24
2455834.702281909,10.503,0.235
2455834.703051888,10.498,0.239
2455834.7038148683,10.495,0.245
2455834.704578849,10.484000000000002,0.25
2455834.705625821,10.495,0.243
2455834.706387801,10.484000000000002,0.24
2455834.707151781,10.477,0.245
2455834.70791576,10.484000000000002,0.243
2455834.708678741,10.487,0.247
2455834.7094907193,10.49,0.244
2455834.710254699,10.482999999999999,0.237
2455834.711020679,10.481,0.244
2455834.711782658,10.472000000000001,0.243
2455834.712545639,10.465,0.245
2455834.713312618,10.48,0.243
2455834.714074598,10.472999999999999,0.24100000000000002
2455834.714839578,10.475,0.244
2455834.715602558,10.487,0.233
2455834.71664853,10.463,0.242
2455834.71741051,10.462,0.24100000000000002
2455834.71817349,10.469000000000001,0.249
2455834.718937471,10.466,0.24
2455834.71970245,10.47,0.244
2455834.721939391,10.453,0.24
2455834.7227033707,10.458,0.23800000000000002
2455834.72346835,10.43,0.249
2455834.72422933,10.455,0.239
2455834.72499231,10.448,0.245
2455834.72575929,10.442,0.239
2455834.72652427,10.423,0.247
2455834.727286249,10.427999999999999,0.24600000000000002
2455834.728052229,10.422,0.243
2455834.728815209,10.436,0.23600000000000002
2455834.729581188,10.427,0.24
2455834.730345169,10.415,0.23800000000000002
2455834.731110148,10.401,0.24100000000000002
2455834.7318761284,10.411,0.243
2455834.7329211,10.407,0.237
2455834.73368408,10.383,0.24
2455834.734446059,10.375,0.253
2455834.735211039,10.380999999999998,0.23600000000000002
2455834.735973019,10.366,0.245
2455834.736737999,10.357999999999999,0.24100000000000002
2455834.737502979,10.359000000000002,0.24
2455834.738265958,10.350999999999999,0.248
2455834.739028938,10.352,0.242
2455834.739793918,10.339,0.24
2455834.740559897,10.338,0.245
2455834.7413218766,10.33,0.23600000000000002
2455834.742086857,10.298,0.242
2455834.742849836,10.302999999999999,0.242
2455834.7438998083,10.294,0.248
2455834.744663788,10.275,0.248
2455834.746969726,10.265,0.243
2455834.747732706,10.258,0.24100000000000002
2455834.748500686,10.25,0.249
2455834.749266665,10.232999999999999,0.245
2455834.750028645,10.245999999999999,0.243
2455834.750793625,10.22,0.248
2455834.751557604,10.213,0.245
2455834.752322583,10.189,0.256
2455834.753083563,10.177,0.247
2455834.753846543,10.18,0.242
2455834.754893515,10.173,0.25
2455834.755655495,10.166,0.24100000000000002
2455834.756418474,10.138,0.24600000000000002
2455834.757181454,10.125,0.242
2455834.757946433,10.115,0.245
2455834.758709413,10.101,0.254
2455834.759474393,10.091000000000001,0.25
2455834.760237372,10.099,0.25
2455834.7610013518,10.095,0.248
2455834.761766331,10.078,0.249
2455834.762530311,10.073,0.244
2455834.763295291,10.055,0.247
2455834.76406027,10.061,0.243
2455834.764824249,10.05,0.24
2455834.7658732207,10.032,0.25
2455834.7666362007,10.035,0.249
2455834.76739918,10.045,0.243
2455834.768163159,10.038,0.249
2455834.76892714,10.012,0.247
2455834.769692119,10.008,0.251
2455834.770454098,10.022,0.247
2455834.771219078,10.014,0.244
2455834.771982057,10.017000000000001,0.249
2455834.772745037,10.012,0.25
2455834.7735110167,10.017999999999999,0.245
2455834.774273996,9.998,0.24
2455834.775038975,9.994,0.254
2455834.775799955,9.986,0.251
2455834.776845926,10.0,0.253
2455834.777609906,9.992,0.242
2455834.778372886,9.991,0.247
2455834.779136865,9.982000000000001,0.249
2455834.779899845,9.972999999999999,0.247
2455834.780664823,9.976,0.24600000000000002
2455834.781426803,9.977,0.249
2455834.782189783,9.975,0.247
2455834.7829527617,9.981,0.249
2455834.7837177417,9.978,0.242
2455834.784481721,9.968,0.249
2455834.7852467,9.958,0.252
2455834.78600968,9.964,0.251
2455834.78677266,9.955,0.253
2455834.787818631,9.95,0.245
2455834.78858261,9.948,0.249
2455834.78934459,9.941,0.249
2455834.790109569,9.946,0.24600000000000002
2455834.790925547,9.946,0.254
2455834.792511504,9.935,0.249
2455834.793274484,9.93,0.24600000000000002
2455834.794039463,9.927,0.247
2455834.794801442,9.927999999999999,0.252
2455834.795568421,9.935,0.24100000000000002
2455834.7963424,9.935,0.247
2455834.79710738,9.93,0.24100000000000002
2455834.79786936,9.914,0.248
2455834.799399318,9.908,0.252
2455834.800165297,9.925,0.243
2455834.8009312768,9.937999999999999,0.239
2455834.801694256,9.927999999999999,0.245
2455834.802455235,9.927999999999999,0.239
2455834.803520206,9.918,0.239
2455834.804285185,9.905,0.245
2455834.805047165,9.904,0.245
2455834.805813144,9.902000000000001,0.247
2455834.806574123,9.919,0.243
2455834.807341102,9.923,0.23800000000000002
2455834.808104082,9.906,0.247
2455834.808869061,9.911,0.24100000000000002
2455834.80963304,9.896,0.24600000000000002
2455834.810402019,9.898,0.251
2455834.811162998,9.91,0.248
2455834.811926978,9.913,0.252
2455834.8126919568,9.916,0.249
2455834.813457936,9.922,0.23800000000000002
2455834.814505908,9.917,0.239
2455834.815269887,9.921,0.237
2455834.816036866,9.897,0.245
2455834.816799845,9.896,0.24100000000000002
2455834.817565824,9.897,0.243
2455834.818330804,9.897,0.24600000000000002
2455834.819093783,9.902000000000001,0.249
2455834.8198617618,9.916,0.243
2455834.820629741,9.912,0.243
2455834.82139672,9.925,0.243
2455834.8221597,9.927,0.237
2455834.822924679,9.907,0.245
2455834.823688657,9.902999999999999,0.244
2455834.825504608,9.912,0.251
2455834.826269588,9.902000000000001,0.24600000000000002
2455834.827034567,9.919,0.244
2455834.827799545,9.937000000000001,0.23600000000000002
2455834.828563525,9.931000000000001,0.247
2455834.829329504,9.921,0.242
2455834.830095483,9.927,0.248
2455834.830860462,9.922,0.242
2455834.831626441,9.921,0.252
2455834.83239342,9.94,0.24100000000000002
2455834.833158399,9.932,0.251
2455834.8339223783,9.941,0.245
2455834.834688357,9.947000000000001,0.243
2455834.835455336,9.93,0.244
2455834.8364993082,9.937000000000001,0.24100000000000002
2455834.837264287,9.924,0.251
2455834.838030266,9.937000000000001,0.247
2455834.838792245,9.934,0.24600000000000002
2455834.839558224,9.941,0.248
2455834.840324203,9.953,0.24100000000000002
2455834.841086182,9.937000000000001,0.249
2455834.841853161,9.942,0.24100000000000002
2455834.84262014,9.943,0.245
2455834.843385119,9.943999999999999,0.244
2455834.844150099,9.959,0.243
2455834.844915077,9.941,0.25
2455834.845678057,9.958,0.24600000000000002
2455834.846444035,9.95,0.244
2455834.847501006,9.964,0.25
2455834.8482669857,9.969,0.243
2455834.849030965,9.975,0.242
2455834.849795944,9.982999999999999,0.23800000000000002
2455834.850562923,9.967,0.24
2455834.851327901,9.955,0.242
2455834.8520928808,9.974,0.237
2455834.85285886,9.977,0.243
2455834.853623839,9.971,0.243
2455834.854388818,9.977,0.251
