BJD,Magnitude,Uncertainty
2458390.785222651,10.565999999999999,0.003
2458390.7863026243,10.57,0.005
2458390.7873825957,10.549000000000001,0.003
2458390.788462568,10.569,0.003
2458390.790622512,10.568,0.003
2458390.791702485,10.557,0.003
2458390.792782457,10.562999999999999,0.003
2458390.793862429,10.565,0.003
2458390.794942401,10.575,0.003
2458390.7960223733,10.574000000000002,0.003
2458390.797102345,10.561,0.003
2458390.798182318,10.575,0.003
2458390.799262289,10.573,0.003
2458390.800342261,10.562999999999999,0.003
2458390.801422233,10.575,0.003
2458390.802502206,10.578,0.003
2458390.803582177,10.577,0.003
2458390.804662149,10.581,0.003
2458390.805742122,10.585,0.003
2458390.806822094,10.575999999999999,0.003
2458390.807902066,10.564,0.004
2458390.808982038,10.587,0.003
2458390.81006201,10.579,0.003
2458390.8111419817,10.582,0.003
2458390.812231954,10.574000000000002,0.004
2458390.813351925,10.562000000000001,0.005
2458390.814431897,10.588,0.003
2458390.8155118683,10.588,0.003
2458390.81659184,10.565999999999999,0.003
2458390.8176718117,10.562999999999999,0.057999999999999996
2458390.818751785,10.582,0.003
2458390.819831756,10.592,0.003
2458390.8209117283,10.583,0.003
2458390.8219917,10.587,0.004
2458390.8230716716,10.597999999999999,0.003
2458390.824151644,10.595999999999998,0.004
2458390.825231616,10.571,0.004
2458390.826311587,10.589,0.003
2458390.82739156,10.58,0.003
2458390.828471531,10.589,0.024
2458390.829551504,10.583,0.004
2458390.830631475,10.594000000000001,0.004
2458845.462175533,10.665,0.009000000000000001
2458845.46296546,10.665,0.008
2458845.4637553883,10.687000000000001,0.008
2458845.464535317,10.699000000000002,0.008
2458845.466095175,10.667,0.006999999999999999
2458845.466865104,10.687000000000001,0.006
2458845.467665031,10.694,0.006
2458845.46844496,10.662,0.008
2458845.469234888,10.677,0.009000000000000001
2458845.470004817,10.668,0.009000000000000001
2458845.470804744,10.647,0.01
2458845.471574674,10.68,0.006
2458845.4723646017,10.662,0.005
2458845.473144531,10.645,0.006
2458845.473924459,10.634,0.006
2458845.4747143867,10.634,0.006
2458845.475494316,10.638,0.006999999999999999
2458845.476284245,10.664000000000001,0.006999999999999999
2458845.477064173,10.638,0.006
2458845.477844101,10.64,0.005
2458845.47862403,10.622,0.004
2458845.4794139583,10.630999999999998,0.004
2458845.480203886,10.613,0.004
2458845.480983815,10.62,0.006
2458845.4817637433,10.607000000000001,0.004
2458845.482543672,10.582,0.005
2458845.483323601,10.584000000000001,0.005
2458845.48410353,10.569,0.005
2458845.4848834584,10.583,0.005
2458845.485663387,10.556,0.005
2458845.486443316,10.572000000000001,0.005
2458845.487223245,10.539000000000001,0.005
2458845.488003173,10.547,0.006
2458845.488783102,10.555,0.005
2458845.48957303,10.530999999999999,0.005
2458845.490352958,10.524000000000001,0.005
2458845.491122888,10.503,0.006
2458845.491902817,10.512,0.01
2458845.492682745,10.544,0.02
2458845.493462673,10.465,0.008
2458845.494242602,10.450999999999999,0.01
2458845.495022531,10.464,0.006999999999999999
2458845.49580246,10.464,0.008
2458845.496592387,10.468,0.008
2458845.497382315,10.433,0.006
2458845.498162244,10.419,0.005
2458845.4989521718,10.432,0.005
2458845.499742099,10.45,0.004
2458845.500522028,10.421,0.005
2458845.501301957,10.394,0.004
2458845.502081885,10.377,0.005
2458845.5028718133,10.34,0.005
2458845.503651741,10.376,0.005
2458845.504441669,10.333,0.006
2458845.5052215983,10.345,0.005
2458845.506011525,10.335999999999999,0.006
2458845.5067914543,10.302999999999999,0.004
2458845.507571382,10.295,0.004
2458845.508351311,10.328,0.004
2458845.509141238,10.294,0.005
2458845.509911168,10.32,0.006
2458845.510701096,10.279000000000002,0.005
2458845.511471025,10.293,0.005
2458845.512260953,10.279000000000002,0.004
2458845.513040881,10.26,0.004
2458845.513840808,10.255999999999998,0.005
2458845.514610738,10.265999999999998,0.005
2458845.5153906657,10.261,0.005
2458845.516180594,10.263,0.005
2458845.51698052,10.285,0.004
2458845.51775045,10.263,0.005
2458845.518540377,10.302,0.006
2458845.519320306,10.269,0.005
2458845.520110234,10.279000000000002,0.005
2458845.520900161,10.275,0.005
2458845.521670091,10.270999999999999,0.006
2458845.52245002,10.247,0.005
2458845.5232299482,10.254000000000001,0.006
2458845.524009876,10.276,0.005
2458845.524789805,10.277000000000001,0.005
2458845.525579732,10.280999999999999,0.005
2458845.526359661,10.282,0.005
2458845.52713959,10.23,0.004
2458845.527929517,10.244000000000002,0.005
2458845.528709445,10.255,0.005
2458845.5294893743,10.245,0.004
2458845.530269302,10.270999999999999,0.004
2458845.531039232,10.231,0.004
