obsmjd,mag_autocorr,magerr_auto,oid,ra,dec,fid,transient_flag,astrometricrms,nobs,ngoodobs,nbestobs,referencemag,referencemagerr,medianmag,bestmedianmag,meanmag,bestmeanmag,magrms,bestmagrms,sid,s_ra,s_dec,ptffield,ccdid,hmjd,nid,mag_auto,limitmag,absphotzp,fwhmsex,fwhm_image,qaflags,flags,photcalflag,goodflag,pid,dist,angle
56237.1991472,10.947,0.02200000000000000,20832040004119,47.967064000000000,-11.354174,2,0,null,62,0,0,null,null,null,null,null,null,null,null,14549536000151,47.96712,-11.354090000000000,2083,4,56237.204197200000,1324,10.956,20.897000000000000,28.078000000000000,2.8500000000000000,24.148000000000000,0,29491204,0,1,14549536,1.3815140000000000,135.566205
56235.2715672,11.119,0.02800000000000000,20832040004119,47.967064000000000,-11.354174,2,0,null,62,0,0,null,null,null,null,null,null,null,null,14517605000180,47.96713,-11.354076000000000,2083,4,56235.276627200000,1322,11.108,21.145000000000000,28.137000000000000,2.0500000000000000,24.124000000000000,0,29491204,0,1,14517605,1.3815140000000000,135.566205
56233.2585172,10.834,0.16200000000000000,20832040004119,47.967064000000000,-11.354174,2,0,null,62,0,0,null,null,null,null,null,null,null,null,14469276000106,47.96713,-11.354019000000000,2083,4,56233.263577200000,1320,10.669,20.513000000000000,27.973000000000000,2.1500000000000000,27.934000000000000,0,29491204,0,1,14469276,1.3815140000000000,135.566205
56227.3051172,10.921,0.02600000000000000,20832040004119,47.967064000000000,-11.354174,2,0,null,62,0,0,null,null,null,null,null,null,null,null,14439529000079,47.96709,-11.354061000000000,2083,4,56227.310147200000,1314,10.922,20.114000000000000,28.133000000000000,3.6500000000000000,25.714000000000000,0,29491204,0,1,14439529,1.3815140000000000,135.566205
56202.4893772,11.197,0.02800000000000000,20832040004119,47.967064000000000,-11.354174,2,0,null,62,0,0,null,null,null,null,null,null,null,null,14271911000127,47.96719,-11.354082000000000,2083,4,56202.493697200000,1299,11.209,20.655000000000000,28.144000000000000,1.7500000000000000,25.113000000000000,0,29491204,0,1,14271911,1.3815140000000000,135.566205
55480.5102272,10.942,0.02300000000000000,20832040004119,47.967064000000000,-11.354174,2,0,null,62,0,0,null,null,null,null,null,null,null,null,12806416000208,47.96717,-11.354052000000000,2083,4,55480.514897200000,574,10.933,21.146000000000000,28.059000000000000,2.5500000000000000,25.002000000000000,0,29491204,0,1,12806416,1.3815140000000000,135.566205
55436.4898572,11.146,0.03300000000000000,20832040004119,47.967064000000000,-11.354174,2,0,null,62,0,0,null,null,null,null,null,null,null,null,11209945000176,47.96707,-11.354063000000000,2083,4,55436.491937200000,609,11.113,20.521000000000000,28.096000000000000,2.9500000000000000,24.814000000000000,0,29491204,0,1,11209945,1.3815140000000000,135.566205
55064.4257172,12.412,0.18900000000000000,20832040004119,47.967064000000000,-11.354174,2,0,null,62,0,0,null,null,null,null,null,null,null,null,11886827000123,47.96702,-11.354069000000000,2083,4,55064.427247200000,178,12.285,21.040000000000000,27.599000000000000,2.2500000000000000,27.068000000000000,0,29491204,0,1,11886827,1.3815140000000000,135.566205
55042.4871072,12.335,0.02600000000000000,20832040004119,47.967064000000000,-11.354174,2,0,null,62,0,0,null,null,null,null,null,null,null,null,11983932000108,47.96708,-11.354023000000000,2083,4,55042.486807200000,156,12.342,21.285000000000000,27.747000000000000,2.3500000000000000,27.176000000000000,0,29491204,0,1,11983932,1.3815140000000000,135.566205
56202.3142672,11.213,0.02800000000000000,20832040004119,47.967064000000000,-11.354174,2,0,null,62,0,0,null,null,null,null,null,null,null,null,14271827000111,47.96717,-11.354022000000000,2083,4,56202.318587200000,1299,11.238,20.108000000000000,28.094000000000000,2.3500000000000000,24.439000000000000,0,29491204,0,1,14271827,1.3815140000000000,135.566205
55480.4652472,10.901,0.02300000000000000,20832040004119,47.967064000000000,-11.354174,2,0,null,62,0,0,null,null,null,null,null,null,null,null,12806401000241,47.96714,-11.354023000000000,2083,4,55480.469907200000,574,10.908,21.581000000000000,28.106000000000000,2.0500000000000000,26.008000000000000,0,29491204,0,1,12806401,1.3815140000000000,135.566205
