JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2453538.8450,9.631,0.008,,V,DKS,G,106,,GSC,ERR: 0.008 COMP=GSC 1698-0071,,,Z,,,,BH PEG,,STD,,,,
2453538.8474,9.640,0.008,,V,DKS,G,106,,GSC,ERR: 0.008 COMP=GSC 1698-0071,,,Z,,,,BH PEG,,STD,,,,
2453538.8499,9.634,0.008,,V,DKS,G,106,,GSC,ERR: 0.008 COMP=GSC 1698-0071,,,Z,,,,BH PEG,,STD,,,,
2453538.8523,9.638,0.008,,V,DKS,G,106,,GSC,ERR: 0.008 COMP=GSC 1698-0071,,,Z,,,,BH PEG,,STD,,,,
2453538.8548,9.650,0.008,,V,DKS,G,106,,GSC,ERR: 0.008 COMP=GSC 1698-0071,,,Z,,,,BH PEG,,STD,,,,
2453669.5072,9.943,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5091,9.916,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5111,9.885,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5131,9.862,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5152,9.839,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5172,9.832,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5202,9.814,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5222,9.802,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5242,9.801,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5262,9.793,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5282,9.785,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5302,9.779,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5322,9.781,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5342,9.770,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5363,9.761,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5383,9.757,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5403,9.742,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5423,9.726,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5443,9.710,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5468,9.697,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5484,9.681,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5501,9.678,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5518,9.657,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5536,9.652,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5553,9.635,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5571,9.632,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5588,9.626,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5606,9.616,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5623,9.614,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5640,9.605,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5658,9.607,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5671,9.595,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5684,9.595,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5698,9.592,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5711,9.591,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5724,9.591,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5737,9.585,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5750,9.580,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5764,9.589,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5777,9.583,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5790,9.582,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5803,9.581,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5817,9.587,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5830,9.579,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5843,9.586,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5856,9.588,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5870,9.591,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5883,9.591,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5896,9.590,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5909,9.588,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5923,9.599,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5936,9.594,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5949,9.605,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5962,9.608,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5975,9.605,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.5989,9.601,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6002,9.614,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6015,9.610,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6028,9.614,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6041,9.611,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6055,9.623,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6068,9.623,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6081,9.621,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6094,9.633,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6107,9.635,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6121,9.638,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6134,9.641,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6147,9.642,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6161,9.648,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6174,9.646,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6187,9.655,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6200,9.659,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6214,9.659,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6227,9.665,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6240,9.672,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6253,9.668,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6267,9.671,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6280,9.679,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6293,9.677,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6306,9.682,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6319,9.688,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6333,9.688,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6346,9.690,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6359,9.683,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6372,9.694,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6386,9.701,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6399,9.699,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6412,9.696,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453669.6425,9.703,0.005,,V,DKS,G,1060,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.4998,9.80,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5027,9.78,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5054,9.77,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5080,9.77,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5101,9.73,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5121,9.71,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5141,9.70,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5165,9.69,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5186,9.67,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5206,9.66,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5226,9.64,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5245,9.63,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5265,9.63,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5284,9.62,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5303,9.62,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5322,9.60,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5342,9.59,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5361,9.59,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5380,9.58,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5400,9.58,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5419,9.57,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5438,9.57,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5458,9.57,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5477,9.56,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5497,9.56,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5516,9.55,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5536,9.56,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5561,9.58,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5581,9.58,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5601,9.58,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5620,9.58,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5639,9.58,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5658,9.59,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5678,9.59,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5697,9.58,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5717,9.59,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5736,9.61,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5755,9.61,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5775,9.61,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5793,9.61,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5812,9.62,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5831,9.62,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5850,9.62,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5870,9.63,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5889,9.64,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5909,9.63,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5928,9.64,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5948,9.64,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5967,9.65,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.5987,9.66,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.6006,9.66,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.6025,9.66,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.6045,9.67,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.6064,9.67,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.6083,9.68,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.6103,9.68,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.6122,9.69,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.6141,9.69,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.6161,9.69,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
2453678.6180,9.70,0.005,,V,DKS,G,106,,GSC,"""ERR: 0.005, COMP=GSC 1698-0071""",,,Z,,,,BH PEG,,STD,,,,
