BJD,Magnitude,Uncertainty
2455905.757606888,11.322000000000001,0.016
2455905.759026927,11.323,0.009000000000000001
2455905.7604569667,11.321,0.016
2455905.761877005,11.319,0.017
2455905.763307045,11.328,0.018000000000000002
2455905.764737084,11.32,0.008
2455905.7661671243,11.332,0.008
2455905.767587163,11.312000000000001,0.017
2455905.769007202,11.33,0.006999999999999999
2455905.771867281,11.308,0.009000000000000001
2455905.773297321,11.307,0.008
2455905.774717359,11.322000000000001,0.009000000000000001
2455905.776147399,11.332,0.008
2455905.777567437,11.314,0.008
2455905.778997478,11.319,0.01
2455905.780427516,11.327,0.009000000000000001
2455905.781847556,11.31,0.049
2455905.783277595,11.311,0.008
2455905.784697634,11.347000000000001,0.008
2455905.786137674,11.359000000000002,0.008
2455905.787557712,11.345,0.006999999999999999
2455905.788977752,11.341,0.008
2455905.7903977907,11.369000000000002,0.026000000000000002
2455905.79182783,11.369000000000002,0.008
2455905.793257869,11.341,0.03
2455905.794677909,11.373,0.008
2455905.7961079483,11.380999999999998,0.008
2455905.797527987,11.379000000000001,0.012
2455905.798958026,11.4,0.013000000000000001
2455905.800378065,11.407,0.008
2455905.801808104,11.36,0.009000000000000001
2455905.803228143,11.377,0.008
2455905.804668183,11.374,0.012
2455905.806098222,11.399000000000001,0.008
2455905.807528262,11.419,0.008
2455905.8089583,11.395,0.011000000000000001
2455905.810378339,11.418,0.006999999999999999
2455905.811808379,11.39,0.006999999999999999
2455905.813228418,11.405,0.006999999999999999
2455905.814648457,11.419,0.006999999999999999
2455905.816068496,11.408,0.008
2455905.817498535,11.422,0.006999999999999999
2455905.818928574,11.439,0.008
2455905.820348613,11.43,0.008
2455905.8217686517,11.436,0.006999999999999999
2455905.823188691,11.449000000000002,0.006999999999999999
2455905.82461873,11.453,0.006999999999999999
2455905.826048769,11.470999999999998,0.027000000000000003
2455905.8274788084,11.459000000000001,0.045
2455905.8289088467,11.475,0.006999999999999999
2455905.830348887,11.46,0.018000000000000002
2455905.831778926,11.463,0.008
2455905.833198965,11.466,0.008
2455905.8346190043,11.472999999999999,0.008
2455905.836059043,11.493,0.008
2455905.837479082,11.509,0.008
2455905.8389091208,11.499,0.03
2455905.84033916,11.507,0.037000000000000005
2455905.841769199,11.477,0.013999999999999999
2455905.843199238,11.497,0.006999999999999999
2455905.844619277,11.507,0.008
2455905.8460493158,11.505999999999998,0.006999999999999999
2455905.847479356,11.525,0.008
2455905.848919394,11.515,0.019
2455905.850349434,11.503,0.01
2455905.851769472,11.540999999999999,0.006999999999999999
2455905.853199511,11.552,0.006999999999999999
2455905.85461955,11.562000000000001,0.03
2455905.856049589,11.546,0.006999999999999999
2455905.857479628,11.559000000000001,0.006
2455905.858909667,11.582,0.008
2455905.860339706,11.564,0.006999999999999999
2455905.861769745,11.561,0.028999999999999998
2455905.863189784,11.578,0.006
2455905.866039861,11.597000000000001,0.01
2455905.867479901,11.575,0.006999999999999999
2455905.86889994,11.6,0.009000000000000001
2455905.870329978,11.585,0.024
2455905.871760018,11.588,0.039
2455905.873200057,11.597000000000001,0.006999999999999999
2455905.874620095,11.595999999999998,0.011000000000000001
2455905.876050135,11.619000000000002,0.008
2455905.877480173,11.629000000000001,0.01
2455905.878910212,11.628,0.018000000000000002
2455905.880340251,11.620999999999999,0.024
2455905.881760289,11.628,0.008
2455905.8831903283,11.616,0.027000000000000003
2455905.884610367,11.624,0.009000000000000001
2455905.886050406,11.627,0.006999999999999999
2455905.887470445,11.632,0.006
2455905.888890483,11.635,0.006999999999999999
2455905.890320522,11.644,0.006999999999999999
2455905.891740561,11.624,0.008
2455905.893170599,11.628,0.023
2455905.894600639,11.638,0.006
2455905.896030677,11.645999999999999,0.016
2455905.897460716,11.640999999999998,0.015
2455905.898900756,11.649000000000001,0.034
2455905.900320794,11.667,0.006999999999999999
2455905.901740832,11.642000000000001,0.006999999999999999
2455905.903170872,11.644,0.006
2455905.90459091,11.655,0.006
2455905.906020949,11.67,0.006
2455905.907450987,11.66,0.006999999999999999
2455905.908871026,11.654000000000002,0.006999999999999999
2455905.910301065,11.671,0.006
2455905.911731103,11.64,0.027000000000000003
2455905.913171142,11.659,0.018000000000000002
2455905.914601181,11.644,0.006
2455905.916021219,11.668,0.006
2455905.917451259,11.655999999999999,0.006999999999999999
2455905.918871297,11.647,0.008
2455905.920301336,11.66,0.006999999999999999
2455905.921731375,11.669,0.006
2455905.923161413,11.664000000000001,0.006999999999999999
2455905.924591452,11.655,0.009000000000000001
2455905.92601149,11.648,0.006
2455905.927431528,11.668,0.008
2455905.928871567,11.65,0.01
2455905.9303016067,11.652999999999999,0.008
2455905.931731645,11.645,0.006
2455905.933161684,11.652000000000001,0.006
2455905.9345917217,11.627,0.006
2455905.936021761,11.636,0.006
2455905.9374518,11.610999999999999,0.013000000000000001
2455905.938881838,11.622,0.006
2455905.940311877,11.637,0.006
2455905.941731915,11.599,0.006
2455905.943161954,11.642999999999999,0.006999999999999999
