BJD,Magnitude,Uncertainty
2456994.703968721,9.885,0.038
2456994.704598693,9.878,0.04
2456994.705218666,9.949,0.023
2456994.705848638,9.915,0.04
2456994.706478612,9.963,0.036000000000000004
2456994.707098584,9.94,0.049
2456994.707728557,9.845,0.057999999999999996
2456994.70834853,9.957,0.08199999999999999
2456994.708978503,9.962,0.052000000000000005
2456994.709608475,10.058,0.062
2456994.710228449,9.897,0.040999999999999995
2456994.710858421,9.878,0.048
2456994.711488394,9.985,0.087
2456994.7121083667,9.941,0.052000000000000005
2456994.712738339,9.911,0.031
2456994.713358312,9.927,0.035
2456994.713988285,9.782,0.107
2456994.7168081617,9.86,0.031
2456994.717438134,9.804,0.063
2456994.718058107,9.824,0.063
2456994.71868808,9.892999999999999,0.034
2456994.719318052,9.826,0.028999999999999998
2456994.719948025,9.899,0.046
2456994.720567998,9.896,0.047
2456994.72119797,9.877,0.034
2456994.7218279433,9.785,0.055999999999999994
2456994.722447916,9.833,0.062
2456994.723637864,9.846,0.027000000000000003
2456994.724257838,9.826,0.027999999999999997
2456994.72488781,9.868,0.035
2456994.725517782,9.792,0.043
2456994.726137755,9.908,0.047
2456994.726767728,9.834,0.047
2456994.727387701,9.789,0.04
2456994.728007674,9.791,0.037000000000000005
2456994.728637646,9.795,0.032
2456994.729257619,9.874,0.034
2456994.729877592,9.834,0.026000000000000002
2456994.730507565,9.799,0.023
2456994.731137537,9.792,0.024
2456994.73175751,9.799,0.02
2456994.7323874817,9.76,0.026000000000000002
2456994.733007455,9.826,0.023
2456994.733637427,9.763,0.02
2456994.7342674,9.767999999999999,0.016
2456994.734897372,9.725,0.013999999999999999
2456994.735517345,9.793,0.016
2456994.736147318,9.782,0.018000000000000002
2456994.73677729,9.775,0.015
2456994.737407263,9.771,0.015
2456994.738037235,9.727,0.021
2456994.7386672082,9.786,0.039
2456994.739287181,9.797,0.042
2456994.739917153,9.758,0.045
2456994.740537126,9.773,0.034
2456994.7411670983,9.735,0.040999999999999995
2456994.741797071,9.797,0.044000000000000004
2456994.742427043,9.663,0.059000000000000004
2456994.7430470157,9.787,0.043
2456994.744356959,9.738999999999999,0.04
2456994.744986931,9.811,0.052000000000000005
2456994.745616903,9.728,0.054000000000000006
2456994.746236876,9.657,0.049
2456994.7468668493,9.8,0.046
2456994.747486821,9.686,0.038
2456994.748116794,9.779,0.035
2456994.751186659,9.667,0.037000000000000005
2456994.7518166318,9.735,0.032
2456994.752446603,9.672,0.037000000000000005
2456994.753066577,9.707,0.047
2456994.753696549,9.636000000000001,0.073
2456994.754316522,9.74,0.073
2456994.754946494,9.561,0.092
2456994.755566467,9.666,0.084
2456994.7561964393,9.62,0.063
2456994.756816412,9.731,0.048
2456994.757436385,9.686,0.040999999999999995
2456994.758116355,9.698,0.040999999999999995
2456994.758736328,9.758,0.04
2456994.7593663,9.661,0.042
2456994.759986273,9.618,0.042
2456994.760616245,9.644,0.037000000000000005
2456994.7612362183,9.588,0.035
2456994.761856191,9.638,0.038
2456994.762486163,9.66,0.034
2456994.763106136,9.695,0.039
2456994.7637361083,9.644,0.05
2456994.764356081,9.607999999999999,0.054000000000000006
2456994.764986053,9.583,0.047
2456994.765616025,9.634,0.036000000000000004
2456994.766245998,9.62,0.036000000000000004
2456994.76687597,9.609,0.039
2456994.767505942,9.596,0.045
2456994.768125915,9.715,0.039
2456994.7687558867,9.661,0.038
2456994.76937586,9.625,0.044000000000000004
2456994.770005832,9.54,0.047
2456994.770635805,9.645,0.044000000000000004
2456994.771265777,9.618,0.039
2456994.771895749,9.613,0.032
2456994.7725257217,9.692,0.039
2456994.7731456943,9.552,0.036000000000000004
2456994.773775666,9.687999999999999,0.042
2456994.774395639,9.583,0.042
2456994.775025611,9.645,0.034
2456994.775655583,9.48,0.042
2456994.776275556,9.621,0.038
2456994.7769055283,9.556000000000001,0.039
2456994.777535501,9.595,0.034
2456994.778165473,9.57,0.034
2456994.778785445,9.613,0.033
2456994.779415418,9.585,0.032
2456994.78004539,9.635,0.03
2456994.780675362,9.568,0.03
2456994.781305335,9.583,0.027999999999999997
2456994.7819253067,9.583,0.037000000000000005
2456994.7825452792,9.565,0.04
2456994.783165252,9.61,0.036000000000000004
2456994.783795225,9.56,0.028999999999999998
2456994.784415197,9.566,0.028999999999999998
2456994.7850451693,9.567,0.032
2456994.785675142,9.604,0.033
2456994.789314981,9.591000000000001,0.054000000000000006
2456994.790554926,9.59,0.045
2456994.791804871,9.579,0.054000000000000006
2456994.7924348433,9.628,0.065
2456994.793054815,9.577,0.07200000000000001
2456994.793684788,9.652999999999999,0.062
2456994.794934732,9.62,0.091
2456994.7961846767,9.655,0.11900000000000001
2456994.796814649,9.558,0.134
2456994.799344537,9.607999999999999,0.094
2456994.79997451,9.637,0.115
2456994.801224454,9.78,0.096
2457067.601042799,9.613999999999999,0.009000000000000001
2457067.601212784,9.652000000000001,0.009000000000000001
2457067.601402768,9.707,0.009000000000000001
2457067.601582752,9.612,0.009000000000000001
2457067.601772735,9.651,0.009000000000000001
2457067.60194272,9.703,0.009000000000000001
2457067.602132704,9.642000000000001,0.009000000000000001
2457067.6023126883,9.718,0.009000000000000001
2457067.602502672,9.613,0.009000000000000001
2457067.602672657,9.692,0.009000000000000001
2457067.602852641,9.802,0.009000000000000001
2457067.607602226,9.523,0.009000000000000001
2457067.607792209,9.681000000000001,0.009000000000000001
2457067.607972193,9.62,0.009000000000000001
2457067.608162177,9.654,0.009000000000000001
2457067.608332162,9.687999999999999,0.009000000000000001
2457067.608512146,9.75,0.009000000000000001
2457069.57128258,10.477,0.045
2457069.57198252,10.135,0.121
2457069.5733624,10.51,0.032
2457069.574072338,9.977,0.009000000000000001
2457069.574782277,10.017000000000001,0.015
2457069.578231979,10.376,0.018000000000000002
2457069.578931917,10.365,0.006
2457069.5796318566,10.204,0.006
2457069.580331796,9.777000000000001,0.006999999999999999
2457069.581031736,10.380999999999998,0.006999999999999999
2457069.581741674,9.992,0.006999999999999999
2457069.582431614,10.109,0.005
2457069.583141553,10.385,0.005
2457069.5838314933,10.182,0.005
2457069.584541432,9.951,0.006
2457069.5852313717,10.116,0.01
2457069.58594131,9.738,0.006999999999999999
2457069.587341189,10.277000000000001,0.009000000000000001
2457069.588031129,10.227,0.016
2457069.589421009,9.877,0.006999999999999999
2457069.590120948,10.216000000000001,0.009000000000000001
2457069.590810888,10.111,0.034
2457069.591520827,10.141,0.006999999999999999
2457069.592210767,10.338,0.012
2457069.5957104643,10.229,0.01
2457069.596400403,10.056000000000001,0.006999999999999999
2457069.597090344,10.051,0.005
2457069.597800282,9.935,0.005
2457069.598490222,10.04,0.006
2457069.5992001607,10.077,0.005
2457069.5999101,9.81,0.005
2457069.600600039,10.061,0.005
2457069.601999918,10.112,0.024
2457069.602709856,9.902999999999999,0.008
2457069.603399797,10.345999999999998,0.006
2457069.606249549,10.254000000000001,0.015
2457069.608339368,10.277000000000001,0.01
2457069.609739246,10.232000000000001,0.008
2457069.619438405,9.953,0.02
2457069.620138343,10.193,0.042
2457069.626337805,9.792,0.065
2457069.627047743,10.401,0.109
2457069.627727685,9.789,0.045
2457069.629837501,9.482999999999999,0.052000000000000005
2457069.633487184,9.888,0.076
2457069.634197122,9.577,0.057999999999999996
2457076.587760207,10.096,0.008
2457076.58857014,10.095,0.008
2457076.5893700733,10.113,0.008
2457076.590170006,10.115,0.008
2457076.59096994,10.106,0.008
2457076.591779872,10.105,0.008
2457076.592579805,10.107999999999999,0.008
2457076.593379739,10.099,0.008
2457076.5941796717,10.094,0.008
2457076.594979605,10.095,0.008
2457076.595779539,10.111,0.008
2457076.5965894707,10.097999999999999,0.008
2457076.597389405,10.127,0.008
2457076.598199336,10.109,0.008
2457076.59899927,10.121,0.008
2457076.599799203,10.113,0.008
2457076.6005991367,10.102,0.008
2457076.60139907,10.102,0.008
2457076.602209002,10.085,0.008
2457076.603018935,10.11,0.008
2457076.6038188683,10.122,0.008
2457076.604618801,10.107999999999999,0.009000000000000001
2457076.6054187343,10.105,0.009000000000000001
2457076.606218668,10.127,0.009000000000000001
2457076.607018601,10.121,0.009000000000000001
2457076.6078285333,10.106,0.009000000000000001
2457076.6086284667,10.11,0.009000000000000001
2457076.609438399,10.117,0.009000000000000001
2457076.610238333,10.116,0.009000000000000001
2457076.6110382657,10.123,0.009000000000000001
2457076.6118481983,10.111,0.009000000000000001
2457076.612648131,10.112,0.009000000000000001
2457076.613458063,10.116,0.009000000000000001
2457076.614257996,10.107999999999999,0.009000000000000001
2457076.61505793,10.111,0.009000000000000001
2457076.615867862,10.113999999999999,0.009000000000000001
2457076.616677795,10.142000000000001,0.009000000000000001
2457076.617477728,10.112,0.009000000000000001
2457076.618277661,10.121,0.009000000000000001
2457076.619087594,10.142000000000001,0.009000000000000001
2457076.619887527,10.103,0.009000000000000001
2457076.620697459,10.142999999999999,0.009000000000000001
2457076.6214973917,10.099,0.01
2457076.622307325,10.147,0.01
2457076.623107258,10.129,0.01
2457076.6239071907,10.141,0.01
2457076.6247171243,10.122,0.01
2457076.625517057,10.142999999999999,0.01
2457076.626326989,10.156,0.01
2457076.627136922,10.148,0.01
2457076.62798685,10.142999999999999,0.01
2457076.6287967833,10.128,0.01
2457076.629596716,10.089,0.01
2457076.630406648,10.158999999999999,0.01
2457076.631206581,10.12,0.01
2457076.632006514,10.116,0.011000000000000001
2457076.632816447,10.156,0.011000000000000001
2457076.63361638,10.135,0.011000000000000001
2457076.634416313,10.152000000000001,0.011000000000000001
2457076.635226246,10.15,0.011000000000000001
2457076.636026178,10.136000000000001,0.011000000000000001
2457076.636826111,10.167,0.011000000000000001
2457076.637626045,10.125,0.011000000000000001
2457076.638435978,10.11,0.011000000000000001
2457076.63923591,10.142000000000001,0.011000000000000001
2457076.640035843,10.095,0.012
2457076.640835777,10.113999999999999,0.012
2457076.641645709,10.152999999999999,0.012
2457076.642445643,10.113,0.012
2457076.643255574,10.106,0.012
2457240.7838770743,10.085,0.015
2457240.784567134,10.179,0.011000000000000001
2457240.785257195,10.201,0.01
2457240.7859772583,10.157,0.01
2457240.786677319,10.19,0.01
2457240.7873773808,10.163,0.01
2457240.788087443,10.185,0.01
2457240.788777503,10.129,0.01
2457240.789497566,10.167,0.011000000000000001
2457240.790207629,10.177,0.01
2457240.7908976893,10.155,0.01
2457240.791607752,10.164,0.011000000000000001
2457240.792307812,10.157,0.01
2457240.793017875,10.169,0.01
2457240.7937279367,10.267000000000001,0.01
2457240.794427998,10.193,0.011000000000000001
2457240.79512806,10.089,0.012
2457240.795828121,10.083,0.01
2457240.796538183,9.978,0.015
2457240.7972582458,10.187999999999999,0.011000000000000001
2457240.797958307,10.229,0.011000000000000001
2457240.798678371,10.182,0.01
2457240.799378432,10.2,0.009000000000000001
2457240.800088494,10.192,0.009000000000000001
2457240.800798557,10.18,0.009000000000000001
2457240.801508619,10.164,0.009000000000000001
2457240.8022186807,10.221,0.009000000000000001
2457240.802928743,10.191,0.009000000000000001
2457240.803628804,10.148,0.009000000000000001
2457240.804358868,10.177,0.009000000000000001
2457240.805068931,10.202,0.009000000000000001
2457240.805788993,10.155,0.009000000000000001
2457240.806479054,10.208,0.009000000000000001
2457240.807199117,10.166,0.009000000000000001
2457240.807909179,10.205,0.009000000000000001
2457240.808629242,10.205,0.009000000000000001
2457240.809339304,10.193,0.009000000000000001
2457240.810059368,10.174,0.009000000000000001
2457240.810759428,10.187999999999999,0.009000000000000001
2457240.8114794916,10.197000000000001,0.009000000000000001
2457240.812199555,10.204,0.009000000000000001
2457240.812909617,10.237,0.009000000000000001
2457240.81362968,10.202,0.008
2457240.814359744,10.181000000000001,0.008
2457240.815079807,10.238999999999999,0.009000000000000001
2457240.81579987,10.187999999999999,0.009000000000000001
2457240.816509932,10.216000000000001,0.009000000000000001
2457240.817239996,10.174,0.01
2457240.8179600593,10.224,0.012
2457240.818680122,10.18,0.012
2457240.8194001857,10.059,0.012
2457240.820090246,10.305,0.011000000000000001
2457240.820810309,10.197000000000001,0.012
2457240.821540373,10.183,0.009000000000000001
2457240.822260436,10.175,0.009000000000000001
2457240.8229704984,10.300999999999998,0.015
2457240.823690561,10.495999999999999,0.031
2457240.824420625,10.288,0.013999999999999999
2457240.82515069,10.151,0.016
2457240.8258807533,10.163,0.013000000000000001
2457240.826600816,10.254000000000001,0.01
2457240.8273108783,10.2,0.011000000000000001
2457240.828040942,10.171,0.011000000000000001
2457240.828761005,10.232999999999999,0.009000000000000001
2457240.829491069,10.187999999999999,0.009000000000000001
2457240.8302211333,10.204,0.008
2457240.830941196,10.2,0.008
2457240.8316512583,10.191,0.009000000000000001
2457240.832371322,10.204,0.009000000000000001
2457240.833101385,10.219,0.009000000000000001
2457240.833831449,10.217,0.009000000000000001
2457240.8345715143,10.225,0.009000000000000001
2457240.835291577,10.236,0.009000000000000001
2457240.836021641,10.213,0.008
2457240.836731703,10.196,0.008
2457240.837461767,10.184,0.008
2457240.838171829,10.36,0.011000000000000001
2457240.8389018932,10.232999999999999,0.009000000000000001
2457240.839621956,10.237,0.012
2457240.84035202,10.213,0.013999999999999999
2457240.841072083,10.203,0.009000000000000001
2457240.841822149,10.189,0.009000000000000001
2457240.842532211,10.19,0.01
2457240.843272275,10.203,0.008
2457240.844002339,10.226,0.008
2457240.844722403,10.265999999999998,0.009000000000000001
2457240.845452467,10.209,0.008
2457240.8461725293,10.217,0.009000000000000001
2457240.846912594,10.175,0.008
2457240.847642657,10.207,0.008
2457240.848382723,10.192,0.006999999999999999
2457240.849112786,10.2,0.008
2457240.84984285,10.193999999999999,0.008
2457240.850582915,10.199,0.008
2457240.85132298,10.193,0.008
2457240.852063044,10.209,0.008
2457240.852803109,10.216000000000001,0.008
2457240.853533173,10.201,0.008
2457240.8542632367,10.255999999999998,0.01
2457240.855003302,10.19,0.011000000000000001
2457240.855743366,10.161,0.01
2457240.856483431,10.202,0.009000000000000001
2457240.857213495,10.273,0.01
2457240.85795356,10.272,0.018000000000000002
2457240.860203756,9.985,0.07200000000000001
2457240.860953822,10.22,0.013000000000000001
2457240.861683886,10.182,0.011000000000000001
2457240.862423951,10.241,0.011000000000000001
2457240.8631840167,10.227,0.008
2457240.863914081,10.213,0.006999999999999999
2457240.8646641467,10.216000000000001,0.006999999999999999
2457240.86539421,10.231,0.006999999999999999
2457240.8661442758,10.229,0.006999999999999999
2457240.866904343,10.247,0.006999999999999999
2457240.8676544083,10.262,0.006999999999999999
2457240.868404474,10.242,0.006999999999999999
2457240.869154539,10.244000000000002,0.006999999999999999
2457240.8699146057,10.228,0.006999999999999999
2457240.870654671,10.225,0.006999999999999999
2457240.871404736,10.238,0.006999999999999999
2457240.8721348,10.238,0.006999999999999999
2457240.872884865,10.232999999999999,0.006999999999999999
2457240.873634931,10.255,0.006999999999999999
2457240.874374996,10.252,0.006999999999999999
2457240.875135062,10.252,0.006999999999999999
2457240.875875127,10.245999999999999,0.006999999999999999
2457240.876615191,10.263,0.006999999999999999
2457240.8773652567,10.265,0.006999999999999999
2457240.878115322,10.258,0.006999999999999999
2457240.87888539,10.284,0.006999999999999999
2457240.879635455,10.28,0.006999999999999999
2457240.880385521,10.263,0.006999999999999999
2457240.8811355866,10.257,0.006999999999999999
2457240.881885652,10.263,0.006999999999999999
2457240.8826557193,10.251,0.006999999999999999
2457240.883405785,10.277000000000001,0.006999999999999999
2457240.884165851,10.254000000000001,0.006999999999999999
2457240.884935919,10.269,0.006999999999999999
2457240.885685984,10.267999999999999,0.006999999999999999
2457240.886456051,10.267000000000001,0.006999999999999999
2457240.8872061167,10.255999999999998,0.006999999999999999
2457240.887966183,10.254000000000001,0.006999999999999999
2457240.88873625,10.270999999999999,0.006999999999999999
2457240.8894963167,10.262,0.006999999999999999
2457240.890256383,10.273,0.006999999999999999
2457240.891036451,10.267999999999999,0.006999999999999999
2457240.8917965167,10.270999999999999,0.006999999999999999
2457240.892566585,10.270999999999999,0.006999999999999999
2457240.893336652,10.277999999999999,0.006999999999999999
2457240.89411672,10.280999999999999,0.006999999999999999
2457240.894886788,10.263,0.006999999999999999
2457240.895656855,10.267999999999999,0.006999999999999999
2457240.8964269217,10.27,0.006999999999999999
2457240.897176987,10.28,0.006999999999999999
2457240.897957055,10.280999999999999,0.006999999999999999
2457240.8987171217,10.27,0.006999999999999999
2457240.899827219,10.264000000000001,0.006999999999999999
2457240.900917314,10.276,0.006999999999999999
2457240.902047412,10.270999999999999,0.006999999999999999
2457240.903157509,10.282,0.006999999999999999
2457240.904257605,10.258,0.006999999999999999
2457240.905367702,10.279000000000002,0.006999999999999999
2457240.906477799,10.261,0.006999999999999999
2457240.9075978966,10.251,0.006999999999999999
2457240.908737997,10.252,0.006999999999999999
2457240.909848093,10.267000000000001,0.006999999999999999
2457240.91095819,10.257,0.006999999999999999
2457240.912068286,10.255,0.006999999999999999
2457240.913188384,10.253,0.006999999999999999
2457240.9142784793,10.248,0.006999999999999999
2457240.9153985768,10.265,0.006999999999999999
2457240.9165386767,10.251,0.006999999999999999
2457240.917658774,10.259,0.006999999999999999
2457240.9187788717,10.261,0.006999999999999999
2457240.91989897,10.263,0.006999999999999999
2457240.921039069,10.255,0.006999999999999999
2457241.781883284,9.68,0.009000000000000001
2457241.782583346,9.646,0.009000000000000001
2457241.783263406,9.673,0.009000000000000001
2457241.783973468,9.67,0.009000000000000001
2457241.784663528,9.671,0.009000000000000001
2457241.785343587,9.665,0.009000000000000001
2457241.78605365,9.652000000000001,0.009000000000000001
2457241.78674371,9.663,0.009000000000000001
2457241.787453773,9.665,0.009000000000000001
2457241.788163835,9.658,0.009000000000000001
2457241.788863896,9.645,0.009000000000000001
2457241.789563958,9.66,0.009000000000000001
2457241.7902640183,9.657,0.008
2457241.790974081,9.658,0.009000000000000001
2457241.791654141,9.628,0.008
2457241.792374203,9.644,0.008
2457241.793084266,9.661,0.008
2457241.793764325,9.637,0.008
2457241.794464387,9.625,0.008
2457241.795174449,9.661,0.008
2457241.795884511,9.648,0.008
2457241.7965845717,9.645,0.008
2457241.797294634,9.645,0.008
2457241.797994696,9.635,0.008
2457241.7987047583,9.635,0.008
2457241.799384817,9.66,0.008
2457241.800094879,9.638,0.008
2457241.800804941,9.661,0.008
2457241.801505003,9.647,0.008
2457241.802205064,9.634,0.008
2457241.802905126,9.651,0.008
2457241.803615188,9.63,0.008
2457241.804315249,9.603,0.008
2457241.8050253107,9.627,0.008
2457241.805735373,9.63,0.008
2457241.806435435,9.639,0.008
2457241.807155497,9.635,0.006999999999999999
2457241.80786556,9.62,0.008
2457241.808565621,9.626,0.006999999999999999
2457241.809265682,9.62,0.006999999999999999
2457241.809965744,9.628,0.006999999999999999
2457241.810685806,9.631,0.006999999999999999
2457241.811395869,9.652999999999999,0.006999999999999999
2457241.812105931,9.624,0.006999999999999999
2457241.812815993,9.638,0.006999999999999999
2457241.8135060533,9.654,0.006999999999999999
2457241.814236117,9.622,0.006999999999999999
2457241.8149461793,9.623,0.006999999999999999
2457241.815656241,9.649,0.006999999999999999
2457241.816366304,9.63,0.006999999999999999
2457241.817086367,9.639,0.006999999999999999
2457241.81780643,9.647,0.006999999999999999
2457241.818526493,9.652000000000001,0.006999999999999999
2457241.819236555,9.647,0.006999999999999999
2457241.819956618,9.64,0.006999999999999999
2457241.820676681,9.609,0.006999999999999999
2457241.821396744,9.625,0.006999999999999999
2457241.822106807,9.638,0.006999999999999999
2457241.822826869,9.644,0.006999999999999999
2457241.823546932,9.636000000000001,0.006999999999999999
2457241.824276996,9.644,0.006999999999999999
2457241.824977057,9.63,0.006999999999999999
2457241.82568712,9.645,0.006999999999999999
2457241.826407183,9.642999999999999,0.006999999999999999
2457241.827107244,9.623,0.006999999999999999
2457241.827827307,9.621,0.006999999999999999
2457241.82854737,9.62,0.006999999999999999
2457241.829267432,9.632,0.006999999999999999
2457241.829977495,9.639,0.006999999999999999
2457241.830707559,9.628,0.006999999999999999
2457241.831417621,9.63,0.006999999999999999
2457241.832147685,9.635,0.006999999999999999
2457241.832877749,9.65,0.006999999999999999
2457241.833597811,9.644,0.006999999999999999
2457241.834307874,9.602,0.006999999999999999
2457241.8350379383,9.635,0.006999999999999999
2457241.835758001,9.641,0.006999999999999999
2457241.8364680633,9.649,0.006999999999999999
2457241.837188126,9.644,0.006999999999999999
2457241.8378981883,9.631,0.006999999999999999
2457241.838618251,9.628,0.006999999999999999
2457241.8393383143,9.646,0.006999999999999999
2457241.840038375,9.644,0.006999999999999999
2457241.840758438,9.633,0.006999999999999999
2457241.841478501,9.636000000000001,0.006999999999999999
2457241.842208565,9.63,0.006999999999999999
2457241.842918627,9.658,0.006999999999999999
2457241.8436486907,9.647,0.006999999999999999
2457241.844368754,9.65,0.006999999999999999
2457241.845098818,9.632,0.006
