BJD,Magnitude,Uncertainty
2456572.37423743,10.921,0.006999999999999999
2456572.374647411,10.915,0.006999999999999999
2456572.3750373917,10.917,0.006999999999999999
2456572.375427374,10.913,0.006999999999999999
2456572.375827356,10.924000000000001,0.006999999999999999
2456572.376217337,10.915999999999999,0.006999999999999999
2456572.376607319,10.915999999999999,0.006999999999999999
2456572.3770073,10.915999999999999,0.006999999999999999
2456572.377397282,10.913,0.006999999999999999
2456572.377787263,10.92,0.006999999999999999
2456572.378187245,10.915,0.006999999999999999
2456572.378587226,10.925,0.006999999999999999
2456572.378987207,10.919,0.006999999999999999
2456572.379377189,10.922,0.006999999999999999
2456572.379767171,10.925,0.006999999999999999
2456572.380167152,10.918,0.006999999999999999
2456572.3805571334,10.931,0.006999999999999999
2456572.380947115,10.927,0.006999999999999999
2456572.381347097,10.935,0.006999999999999999
2456572.381737078,10.927999999999999,0.006999999999999999
2456572.382147059,10.939,0.006999999999999999
2456572.382537041,10.935,0.006999999999999999
2456572.382927022,10.931,0.006999999999999999
2456572.383327004,10.93,0.006999999999999999
2456572.383716986,10.933,0.006999999999999999
2456572.3841069667,10.944,0.006999999999999999
2456572.3845069483,10.931,0.006999999999999999
2456572.38489693,10.932,0.006999999999999999
2456572.385286912,10.949000000000002,0.006999999999999999
2456572.385686893,10.934000000000001,0.006999999999999999
2456572.386086874,10.942,0.006999999999999999
2456572.386486855,10.943,0.006999999999999999
2456572.386876837,10.940999999999999,0.006999999999999999
2456572.387266819,10.936,0.006999999999999999
2456572.3876668,10.936,0.006999999999999999
2456572.388056782,10.942,0.006999999999999999
2456572.388446763,10.935,0.006999999999999999
2456572.388846745,10.94,0.006999999999999999
2456572.389236726,10.932,0.006999999999999999
2456572.3896267083,10.936,0.006999999999999999
2456572.390026689,10.947000000000001,0.006999999999999999
2456572.390426671,10.944,0.006999999999999999
2456572.390826652,10.955,0.006999999999999999
2456572.391216633,10.952,0.006999999999999999
2456572.391606615,10.955,0.006999999999999999
2456572.392006597,10.947000000000001,0.006999999999999999
2456572.392396579,10.95,0.006999999999999999
2456572.39278656,10.952,0.006999999999999999
2456572.393186541,10.950999999999999,0.006999999999999999
2456572.3935765233,10.96,0.006999999999999999
2456572.393966504,10.949000000000002,0.006999999999999999
2456572.394376485,10.956,0.006999999999999999
2456572.3947664667,10.96,0.006999999999999999
2456572.3951664483,10.962,0.006999999999999999
2456572.39555643,10.956,0.006999999999999999
2456572.395946412,10.960999999999999,0.006999999999999999
2456572.396346393,10.96,0.006999999999999999
2456572.396736374,10.967,0.006999999999999999
2456572.397126356,10.965,0.006999999999999999
2456572.397526338,10.962,0.006999999999999999
2456572.397916319,10.959000000000001,0.006999999999999999
2456572.3983163,10.96,0.006999999999999999
2456572.398716282,10.962,0.006999999999999999
2456572.399106264,10.964,0.006999999999999999
2456572.399506244,10.968,0.006999999999999999
2456572.399896226,10.968,0.006999999999999999
2456572.400286208,10.979000000000001,0.006999999999999999
2456572.400686189,10.979000000000001,0.006999999999999999
2456572.401076171,10.968,0.006999999999999999
2456572.401466153,10.960999999999999,0.006999999999999999
2456572.4018661343,10.975,0.006999999999999999
2456572.402256115,10.975,0.006999999999999999
2456572.402666097,10.964,0.006999999999999999
2456572.403056078,10.979000000000001,0.006999999999999999
2456572.40344606,10.972999999999999,0.006999999999999999
2456572.403846041,10.970999999999998,0.006999999999999999
2456572.4042360233,10.968,0.006999999999999999
2456572.404626004,10.972999999999999,0.006999999999999999
2456572.405025986,10.965,0.006999999999999999
2456572.405415968,10.975,0.006999999999999999
2456572.405815949,10.969000000000001,0.006999999999999999
2456572.40620593,10.967,0.006999999999999999
2456572.406605911,10.970999999999998,0.006999999999999999
2456572.4070158917,10.984000000000002,0.006999999999999999
2456572.407415873,10.982999999999999,0.006999999999999999
2456572.407815855,10.982000000000001,0.006999999999999999
2456572.408205836,10.972999999999999,0.006999999999999999
2456572.408595818,10.979000000000001,0.006999999999999999
2456572.4089957993,10.982999999999999,0.006999999999999999
2456572.40938578,10.982000000000001,0.006999999999999999
2456572.409795762,10.982000000000001,0.006999999999999999
2456572.410185743,10.982000000000001,0.006999999999999999
2456572.410575725,10.979000000000001,0.006999999999999999
2456572.410975706,10.979000000000001,0.006999999999999999
2456572.4113656883,10.985999999999999,0.006999999999999999
2456572.41175567,10.982000000000001,0.006999999999999999
2456572.412155651,10.989,0.006999999999999999
2456572.412545633,10.985999999999999,0.006999999999999999
2456572.412935614,10.995999999999999,0.006999999999999999
2456572.413335595,10.992,0.006999999999999999
2456572.413735576,10.985999999999999,0.006999999999999999
2456572.414135558,10.987,0.006999999999999999
2456572.41452554,10.982999999999999,0.006999999999999999
2456572.414915522,10.982000000000001,0.006999999999999999
2456572.4153155033,10.987,0.006999999999999999
2456572.415705484,10.993,0.006999999999999999
2456572.416095466,10.985999999999999,0.006999999999999999
2456572.416495448,10.994000000000002,0.006999999999999999
2456572.416895428,10.988,0.006999999999999999
2456572.41729541,10.992,0.006999999999999999
2456572.417685391,10.998,0.006999999999999999
2456572.418075373,11.004000000000001,0.006999999999999999
2456572.418475354,11.002,0.006999999999999999
2456572.418865336,10.993,0.006999999999999999
2456572.4192553167,11.0,0.006999999999999999
2456572.419645299,11.003,0.006999999999999999
2456572.4200352808,11.01,0.008
2456572.420425262,10.997,0.006999999999999999
2456572.420825244,10.998,0.006999999999999999
2456572.421225225,10.999,0.006999999999999999
2456572.421625206,11.008,0.008
2456572.4220151883,10.997,0.006999999999999999
2456572.42240517,10.998,0.006999999999999999
2456572.422805151,11.003,0.008
2456572.423195133,11.011,0.008
2456572.423585114,11.025,0.008
2456572.423985095,11.02,0.008
2456572.424375077,11.012,0.008
2456572.424775058,11.017000000000001,0.008
2456572.42516504,11.001,0.006999999999999999
2456572.425565022,11.02,0.008
2456572.425965003,11.004000000000001,0.006999999999999999
2456572.4263549843,11.004000000000001,0.006999999999999999
2456572.426744966,11.004000000000001,0.006999999999999999
2456572.427144947,11.0,0.006999999999999999
2456572.427534929,11.005,0.006999999999999999
2456572.427924911,11.009,0.008
2456572.428324891,11.012,0.008
2456572.4287148733,11.004000000000001,0.006999999999999999
2456572.429114855,11.009,0.008
2456572.429514836,11.012,0.008
2456572.4299048167,11.0,0.006999999999999999
2456572.430304799,11.02,0.008
2456572.43069478,11.009,0.008
2456572.431084762,10.999,0.008
2456572.431484743,11.012,0.008
2456572.431874725,11.015999999999998,0.008
2456572.4322747057,11.001,0.008
2456572.432664688,11.007,0.008
2456572.433094667,11.012,0.008
2456572.4334846493,11.0,0.006999999999999999
2456572.43387463,11.013,0.008
2456572.434284611,11.012,0.008
2456572.434674593,11.015999999999998,0.008
2456572.435074574,11.009,0.008
2456572.435484555,11.015,0.008
2456572.435894536,11.005999999999998,0.008
2456572.436284517,11.017000000000001,0.008
2456572.436674499,11.011,0.008
2456572.43707448,11.024000000000001,0.008
2456572.43750446,11.015,0.008
2456572.4378944417,11.023,0.008
2456572.438284423,11.014000000000001,0.008
2456572.438684404,11.024000000000001,0.008
2456572.439074386,11.022,0.008
2456572.439464368,11.026,0.008
2456572.43986435,11.019,0.008
2456572.440294329,11.023,0.008
2456572.440684311,11.026,0.008
2456572.441074293,11.027000000000001,0.008
2456572.4414742733,11.02,0.008
2456572.441864255,11.014000000000001,0.008
2456572.442294235,11.030999999999999,0.008
2456572.442684216,11.036,0.008
2456572.443084198,11.035,0.008
2456572.443474179,11.029000000000002,0.008
2456572.443864161,11.032,0.008
2456572.444264142,11.029000000000002,0.008
2456572.4446841218,11.027000000000001,0.008
2456572.445084104,11.030999999999999,0.008
2456572.445474085,11.026,0.008
2456572.445864067,11.029000000000002,0.008
2456572.446264048,11.029000000000002,0.008
2456572.44665403,11.034,0.008
2456572.44708401,11.023,0.008
2456572.4474739907,11.019,0.008
2456572.447873972,11.017999999999999,0.008
2456572.448263954,11.022,0.008
2456572.448653936,11.025,0.008
2456572.449053917,11.014000000000001,0.008
2456572.449483897,11.026,0.008
2456572.449873879,11.023,0.008
2456572.45026386,11.024000000000001,0.008
2456572.450663841,11.015999999999998,0.008
2456572.451053822,11.022,0.008
2456572.451453804,11.017000000000001,0.008
2456572.451873784,11.017999999999999,0.008
2456572.452273765,11.008,0.008
2456572.4526637467,11.008,0.008
2456572.4530637283,11.007,0.008
2456572.453463709,11.001,0.008
2456572.453853691,10.993,0.006999999999999999
2456572.454273671,11.0,0.008
2456572.454673653,11.003,0.008
2456572.455073634,10.998,0.006999999999999999
2456572.4554636157,11.005999999999998,0.008
2456572.455853597,10.995999999999999,0.006999999999999999
2456572.4562735767,10.993,0.006999999999999999
2456572.4567035567,11.003,0.008
2456572.457093539,10.982999999999999,0.006999999999999999
2456572.457493519,10.982000000000001,0.006999999999999999
2456572.457883501,10.991,0.006999999999999999
2456572.458283483,10.987,0.006999999999999999
2456572.4586834633,10.975,0.006999999999999999
2456572.459073445,10.972000000000001,0.006999999999999999
2456572.459463427,10.977,0.006999999999999999
2456572.459863408,10.97,0.006999999999999999
2456572.460293388,10.965,0.006999999999999999
2456572.46068337,10.975,0.006999999999999999
2456572.461073351,10.964,0.006999999999999999
2456572.461473332,10.959000000000001,0.006999999999999999
2456572.4618633143,10.953,0.006999999999999999
2456572.462253295,10.942,0.006999999999999999
2456572.462683275,10.955,0.006999999999999999
2456572.463083256,10.944,0.006999999999999999
2456572.463473238,10.939,0.006999999999999999
2456572.46386322,10.929,0.006999999999999999
2456572.4642632008,10.934000000000001,0.006999999999999999
2456572.464683181,10.929,0.006999999999999999
2456572.465083162,10.922,0.006999999999999999
2456572.465473144,10.914000000000001,0.006999999999999999
2456572.465863126,10.912,0.006999999999999999
2456572.466263107,10.907,0.006999999999999999
2456572.466653088,10.898,0.006999999999999999
2456572.46705307,10.895,0.006999999999999999
2456572.467443051,10.892999999999999,0.006999999999999999
2456572.467843032,10.884,0.006999999999999999
2456572.468243014,10.87,0.006999999999999999
2456572.468632995,10.860999999999999,0.006999999999999999
2456572.4690229767,10.85,0.006999999999999999
2456572.4694229583,10.844000000000001,0.006999999999999999
2456572.469812939,10.843,0.006999999999999999
2456572.470202921,10.83,0.006999999999999999
2456572.4706029017,10.828,0.006999999999999999
2456572.470992884,10.812999999999999,0.006999999999999999
2456572.471392865,10.811,0.006999999999999999
2456572.471782846,10.809000000000001,0.006999999999999999
2456572.472182828,10.795,0.006999999999999999
2456572.472602808,10.784,0.006999999999999999
2456572.472992789,10.776,0.006999999999999999
2456572.473392771,10.767000000000001,0.006999999999999999
2456572.4737827517,10.742,0.006999999999999999
2456573.425446351,10.649000000000001,0.006999999999999999
2456573.42607632,10.644,0.006999999999999999
2456573.426476301,10.644,0.006999999999999999
2456573.426866282,10.648,0.006999999999999999
2456573.4272562633,10.645,0.006999999999999999
2456573.427656244,10.647,0.006999999999999999
2456573.428046225,10.652000000000001,0.006999999999999999
2456573.4284362057,10.654000000000002,0.006999999999999999
2456573.428836187,10.645999999999999,0.006999999999999999
2456573.429226168,10.648,0.006999999999999999
2456573.429636149,10.649000000000001,0.006999999999999999
2456573.430026129,10.655,0.006999999999999999
2456573.430416111,10.649000000000001,0.006999999999999999
2456573.430816092,10.659,0.006999999999999999
2456573.431206073,10.658,0.006999999999999999
