ang flux
3900.86818706367 106.27877807617188
3902.268498720565 115.25565338134766
3903.6688103774595 116.30914306640625
3905.069122034354 108.77729797363281
3906.469433691249 106.93663024902344
3907.869745348143 112.29691314697266
3909.270057005038 118.68902587890625
3910.6703686619326 122.37801361083984
3912.0706803188273 124.02962493896484
3913.470991975722 120.1011962890625
3914.8713036326167 111.94683837890625
3916.2716152895114 114.29350280761719
3917.671926946406 117.27560424804688
3919.072238603301 107.2320327758789
3920.472550260195 104.7796401977539
3921.8728619170897 116.02848815917969
3923.2731735739844 121.7417221069336
3924.673485230879 122.15299224853516
3926.073796887774 122.8363265991211
3927.4741085446685 114.7419662475586
3928.874420201563 97.14493560791016
3930.274731858458 79.28865051269531
3931.6750435153526 63.27088165283203
3933.075355172247 49.60679244995117
3934.4756668291416 51.077877044677734
3935.8759784860363 67.85350799560547
3937.276290142931 87.1061782836914
3938.6766017998257 102.68157196044922
3940.0769134567204 115.6092529296875
3941.477225113615 127.7548828125
3942.87753677051 130.21006774902344
3944.2778484274045 123.32251739501953
3945.6781600842987 120.8416976928711
3947.0784717411934 126.0845718383789
3948.478783398088 128.49903869628906
3949.879095054983 122.99404907226562
3951.2794067118775 123.4439926147461
3952.6797183687722 124.41908264160156
3954.080030025667 119.95940399169922
3955.4803416825616 117.44207763671875
3956.8806533394563 117.0372085571289
3958.2809649963506 120.65406036376953
3959.6812766532453 122.44255828857422
3961.08158831014 117.98301696777344
3962.4818999670347 106.26986694335938
3963.8822116239294 93.6967544555664
3965.282523280824 87.2869873046875
3966.682834937719 73.55931854248047
3968.0831465946135 52.775596618652344
3969.483458251508 46.35390090942383
3970.8837699084024 61.448631286621094
3972.284081565297 83.40702819824219
3973.684393222192 99.33184051513672
3975.0847048790865 112.86297607421875
3976.4850165359812 122.1948471069336
3977.885328192876 126.9454345703125
3979.2856398497706 131.2425994873047
3980.6859515066653 134.26123046875
3982.08626316356 136.4832000732422
3983.4865748204543 139.22219848632812
3984.886886477349 143.23260498046875
3986.2871981342437 141.33596801757812
3987.6875097911384 138.8904266357422
3989.087821448033 142.33758544921875
3990.488133104928 142.01507568359375
3991.8884447618225 142.96365356445312
3993.288756418717 148.78724670410156
3994.689068075612 141.4657745361328
3996.089379732506 131.76866149902344
3997.489691389401 135.71194458007812
3998.8900030462955 138.0113067626953
4000.2903147031902 144.3614501953125
4001.690626360085 151.94761657714844
4003.0909380169796 153.7559051513672
4004.4912496738743 148.56492614746094
