MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1118012012816,12.43,0.05,34.01546,17.53297,54774.19365,0
1118012012816,12.46,0.05,34.01549,17.53300,54774.20220,0
1118012012816,12.47,0.05,34.01551,17.53298,54774.21072,0
1118012012816,12.35,0.05,34.01548,17.53297,54774.21919,0
1118012012816,11.95,0.05,34.01550,17.53302,54745.36006,0
1118012012816,11.98,0.05,34.01551,17.53301,54745.36664,0
1118012012816,12.06,0.05,34.01549,17.53298,54745.37325,0
1118012012816,12.07,0.05,34.01549,17.53298,54745.37986,0
1118012012816,12.19,0.05,34.01548,17.53297,54732.31459,0
1118012012816,12.19,0.05,34.01549,17.53297,54732.32313,0
1118012012816,12.24,0.05,34.01549,17.53298,54732.33171,0
1118012012816,12.29,0.05,34.01548,17.53298,54732.34037,0
1118012012816,12.39,0.05,34.01549,17.53301,55178.13498,0
1118012012816,12.35,0.05,34.01548,17.53301,55178.14301,0
1118012012816,12.33,0.05,34.01550,17.53300,55178.15100,0
1118012012816,12.29,0.05,34.01548,17.53300,55178.15908,0
1118012012816,12.26,0.05,34.01554,17.53299,54848.17480,0
1118012012816,12.31,0.05,34.01552,17.53300,54848.18198,0
1118012012816,12.33,0.05,34.01558,17.53301,54848.18933,0
1118012012816,12.28,0.05,34.01554,17.53302,54848.19658,0
1118012012816,12.15,0.05,34.01552,17.53299,55042.44414,0
1118012012816,12.10,0.05,34.01548,17.53299,55043.43579,0
1118012012816,12.06,0.05,34.01547,17.53300,55043.44071,0
1118012012816,12.11,0.05,34.01551,17.53299,55043.44568,0
1118012012816,12.11,0.05,34.01546,17.53299,55043.45054,0
1118012012816,12.48,0.05,34.01551,17.53299,55141.23684,0
1118012012816,12.46,0.05,34.01551,17.53298,55141.24345,0
1118012012816,12.52,0.05,34.01549,17.53298,55141.24991,0
1118012012816,12.50,0.05,34.01551,17.53298,55141.25655,0
1118012012816,12.18,0.05,34.01549,17.53298,55118.33190,0
1118012012816,12.11,0.05,34.01551,17.53301,55118.33994,0
1118012012816,12.13,0.05,34.01552,17.53301,55118.34799,0
1118012012816,12.10,0.05,34.01551,17.53300,55118.35596,0
1118012012816,12.27,0.05,34.01551,17.53300,55126.31660,0
1118012012816,12.33,0.05,34.01551,17.53300,55126.32505,0
1118012012816,12.32,0.05,34.01550,17.53298,55126.33356,0
1118012012816,12.32,0.05,34.01549,17.53298,55126.34201,0
1118012012816,12.25,0.05,34.01548,17.53298,55534.08930,0
1118012012816,12.07,0.05,34.01549,17.53297,55534.09835,0
1118012012816,12.10,0.05,34.01547,17.53298,55534.10291,0
1118012012816,12.07,0.05,34.01554,17.53298,55544.23975,0
1118012012816,12.12,0.05,34.01553,17.53295,55544.25470,0
1118012012816,12.12,0.05,34.01551,17.53295,55544.26226,0
1118012012816,12.36,0.05,34.01555,17.53302,55240.14775,0
1118012012816,12.28,0.05,34.01557,17.53304,55240.15526,0
1118012012816,12.28,0.05,34.01556,17.53302,55240.16276,0
1118012012816,12.23,0.05,34.01558,17.53305,55240.17021,0
1118012012816,12.23,0.05,34.01555,17.53302,55252.14005,0
1118012012816,12.26,0.05,34.01554,17.53306,55252.14430,0
1118012012816,12.23,0.05,34.01556,17.53303,55252.14854,0
1118012012816,12.25,0.05,34.01555,17.53304,55252.15272,0
1118012012816,12.20,0.05,34.01555,17.53302,55208.13074,0
1118012012816,12.19,0.05,34.01549,17.53299,55208.13645,0
1118012012816,12.22,0.05,34.01549,17.53301,55208.14213,0
1118012012816,12.24,0.05,34.01552,17.53302,55208.14782,0
1118012012816,12.33,0.05,34.01549,17.53295,55501.26209,0
1118012012816,12.25,0.05,34.01551,17.53294,55501.27894,0
1118012012816,12.21,0.05,34.01549,17.53296,55501.28743,0
1118012012816,12.09,0.05,34.01550,17.53296,55503.19763,0
1118012012816,12.12,0.05,34.01548,17.53294,55503.20675,0
1118012012816,12.15,0.05,34.01549,17.53296,55503.21134,0
1118012012816,12.20,0.05,34.01553,17.53296,55509.28733,0
1118012012816,12.10,0.05,34.01551,17.53298,55509.30079,0
1118012012816,12.08,0.05,34.01549,17.53299,55509.30752,0
1118012012816,12.31,0.05,34.01549,17.53296,55516.11525,0
1118012012816,12.30,0.05,34.01548,17.53301,55516.12558,0
1118012012816,12.38,0.05,34.01547,17.53297,55516.13068,0
1118012012816,11.64,0.05,34.01549,17.53300,55528.24592,0
1118012012816,11.79,0.05,34.01550,17.53300,55528.25980,0
1118012012816,11.68,0.05,34.01550,17.53298,55528.26679,0
1118012012816,12.30,0.05,34.01549,17.53297,55477.37234,0
1118012012816,12.31,0.05,34.01548,17.53296,55477.38626,0
1118012012816,12.37,0.05,34.01551,17.53296,55477.39327,0
1118012012816,12.04,0.05,34.01548,17.53295,55482.26247,0
1118012012816,12.05,0.05,34.01546,17.53296,55482.27391,0
1118012012816,12.07,0.05,34.01550,17.53295,55482.27963,0
1118012012816,12.41,0.05,34.01548,17.53298,55497.25560,0
1118012012816,12.49,0.05,34.01552,17.53299,55497.27060,0
1118012012816,12.47,0.05,34.01549,17.53299,55497.27819,0
1118012012816,12.34,0.05,34.01552,17.53298,55469.36144,0
1118012012816,12.36,0.05,34.01554,17.53299,55469.37514,0
1118012012816,12.31,0.05,34.01553,17.53299,55469.38200,0
1118012012816,12.16,0.05,34.01549,17.53294,55598.09024,0
1118012012816,12.18,0.05,34.01549,17.53292,55598.09705,0
1118012012816,12.18,0.05,34.01548,17.53292,55598.10393,0
1118012012816,12.20,0.05,34.01550,17.53289,55598.11081,0
1118012012816,12.36,0.05,34.01551,17.53300,55563.19547,0
1118012012816,12.33,0.05,34.01551,17.53299,55563.20289,0
1118012012816,12.42,0.05,34.01554,17.53298,55563.21331,0
1118012012816,12.32,0.05,34.01552,17.53298,55563.22083,0
1118012012816,12.07,0.05,34.01553,17.53294,55587.14090,0
1118012012816,12.13,0.05,34.01556,17.53294,55587.14772,0
1118012012816,12.00,0.05,34.01553,17.53297,55587.15444,0
1118012012816,12.09,0.05,34.01555,17.53295,55587.16126,0
1118012012816,12.26,0.05,34.01551,17.53290,55621.10575,0
1118012012816,12.29,0.05,34.01553,17.53290,55621.11189,0
1118012012816,12.28,0.05,34.01556,17.53292,55621.11810,0
1118012012816,12.25,0.05,34.01556,17.53290,55621.12427,0
1118012012816,12.07,0.05,34.01551,17.53302,54083.21053,0
1118012012816,12.06,0.05,34.01550,17.53301,54083.21641,0
1118012012816,12.08,0.05,34.01549,17.53301,54083.22230,0
1118012012816,12.14,0.05,34.01552,17.53302,54083.22819,0
1118012012816,12.30,0.05,34.01552,17.53299,54820.18313,0
1118012012816,12.25,0.05,34.01547,17.53301,54820.19750,0
1118012012816,12.31,0.05,34.01552,17.53299,54820.20544,0
1118012012816,12.33,0.05,34.01554,17.53298,54820.21335,0
1118012012816,12.26,0.05,34.01552,17.53300,54820.22116,0
1118012012816,12.16,0.05,34.01549,17.53300,55825.46627,0
1118012012816,12.15,0.05,34.01551,17.53303,55825.47581,0
1118012012816,12.10,0.05,34.01552,17.53302,55825.48544,0
1118012012816,12.04,0.05,34.01552,17.53301,55825.49504,0
1118012012816,12.28,0.05,34.01549,17.53303,55862.27291,0
1118012012816,12.30,0.05,34.01550,17.53301,55862.28323,0
1118012012816,12.28,0.05,34.01551,17.53302,55862.29351,0
1118012012816,12.28,0.05,34.01551,17.53303,55862.30382,0
1118012012816,12.26,0.05,34.01549,17.53301,55883.19388,0
1118012012816,12.41,0.05,34.01549,17.53302,55883.19615,0
1118012012816,12.40,0.05,34.01549,17.53298,55883.19839,0
1118012012816,12.39,0.05,34.01550,17.53300,55883.20063,0
1118012012816,11.95,0.05,34.01552,17.53301,55892.20404,0
1118012012816,11.96,0.05,34.01550,17.53302,55892.20972,0
1118012012816,12.00,0.05,34.01551,17.53301,55892.21540,0
1118012012816,12.02,0.05,34.01551,17.53302,55892.22110,0
1118012012816,12.19,0.05,34.01550,17.53301,55945.11863,0
1118012012816,12.20,0.05,34.01551,17.53303,55945.12420,0
1118012012816,12.13,0.05,34.01549,17.53304,55945.12993,0
1118012012816,12.19,0.05,34.01553,17.53304,55945.13561,0
1118012012816,12.26,0.05,34.01555,17.53302,55982.10366,0
1118012012816,12.24,0.05,34.01554,17.53300,55982.10877,0
1118012012816,12.23,0.05,34.01556,17.53302,55982.11397,0
1118012012816,12.16,0.05,34.01549,17.53303,55982.11911,0
1118012012816,12.38,0.05,34.01550,17.53297,56186.33718,0
1118012012816,12.40,0.05,34.01550,17.53295,56186.34447,0
1118012012816,12.42,0.05,34.01547,17.53297,56186.35177,0
1118012012816,12.39,0.05,34.01548,17.53298,56186.35909,0
1118012012816,12.09,0.05,34.01554,17.53297,56206.45046,0
1118012012816,12.11,0.05,34.01554,17.53297,56206.45831,0
1118012012816,12.19,0.05,34.01553,17.53298,56206.46620,0
1118012012816,12.16,0.05,34.01553,17.53299,56206.47416,0
1118012012816,12.45,0.05,34.01550,17.53298,56234.21554,0
1118012012816,12.52,0.05,34.01552,17.53301,56234.22396,0
1118012012816,12.50,0.05,34.01551,17.53300,56234.23246,0
1118012012816,12.49,0.05,34.01551,17.53300,56234.24103,0
1118012012816,12.15,0.05,34.01546,17.53295,56243.27523,0
1118012012816,12.18,0.05,34.01546,17.53295,56243.28381,0
1118012012816,12.15,0.05,34.01545,17.53296,56243.29236,0
1118012012816,12.11,0.05,34.01548,17.53299,56243.30093,0
1118012012816,12.08,0.05,34.01550,17.53303,56251.16901,0
1118012012816,12.14,0.05,34.01550,17.53301,56251.17407,0
1118012012816,12.16,0.05,34.01551,17.53301,56251.17919,0
1118012012816,12.17,0.05,34.01550,17.53300,56251.18429,0
1118012012816,12.08,0.05,34.01547,17.53298,56263.10990,0
1118012012816,12.03,0.05,34.01546,17.53300,56263.11496,0
1118012012816,12.00,0.05,34.01544,17.53300,56263.12007,0
1118012012816,12.10,0.05,34.01549,17.53299,56263.12513,0
1118012012816,12.49,0.05,34.01544,17.53298,56267.16712,0
1118012012816,12.53,0.05,34.01549,17.53299,56267.17380,0
1118012012816,12.52,0.05,34.01549,17.53299,56267.18062,0
1118012012816,12.52,0.05,34.01549,17.53298,56267.18735,0
1118012012816,12.22,0.05,34.01541,17.53289,56274.13137,0
1118012012816,12.23,0.05,34.01543,17.53283,56274.13856,0
1118012012816,12.23,0.05,34.01540,17.53292,56274.14582,0
1118012012816,12.27,0.05,34.01547,17.53293,56274.15308,0
1118012012816,11.91,0.05,34.01551,17.53301,56281.13290,0
1118012012816,11.97,0.05,34.01550,17.53302,56281.14188,0
1118012012816,11.82,0.05,34.01549,17.53302,56281.15094,0
1118012012816,11.98,0.05,34.01550,17.53302,56281.15997,0
1118012012816,12.05,0.05,34.01547,17.53300,56298.22014,0
1118012012816,12.07,0.05,34.01553,17.53301,56298.22834,0
1118012012816,12.09,0.05,34.01551,17.53298,56298.23665,0
1118012012816,12.14,0.05,34.01553,17.53300,56298.24496,0
1118012012816,12.19,0.05,34.01543,17.53292,56307.08247,0
1118012012816,12.22,0.05,34.01550,17.53297,56307.08787,0
1118012012816,12.21,0.05,34.01551,17.53297,56307.09325,0
1118012012816,12.18,0.05,34.01550,17.53297,56307.09875,0
1118012012816,12.11,0.05,34.01555,17.53300,56352.10251,0
1118012012816,12.09,0.05,34.01555,17.53300,56352.10800,0
1118012012816,12.10,0.05,34.01554,17.53299,56352.11307,0
1118012012816,12.04,0.05,34.01555,17.53300,56352.11814,0
1118012012816,12.35,0.05,34.01550,17.53301,56536.45228,0
1118012012816,12.39,0.05,34.01550,17.53303,56536.45678,0
1118012012816,12.36,0.05,34.01551,17.53301,56536.46131,0
1118012012816,12.34,0.05,34.01549,17.53302,56536.46586,0
1118012012816,12.13,0.05,34.01548,17.53302,56549.34116,0
1118012012816,12.11,0.05,34.01546,17.53302,56549.34883,0
1118012012816,12.07,0.05,34.01548,17.53298,56549.35672,0
1118012012816,12.06,0.05,34.01543,17.53299,56549.36454,0
1118012012816,12.15,0.05,34.01546,17.53306,56561.39181,0
1118012012816,12.13,0.05,34.01548,17.53303,56561.39740,0
1118012012816,12.09,0.05,34.01544,17.53302,56561.40298,0
1118012012816,12.11,0.05,34.01548,17.53303,56561.40856,0
1118012012816,12.39,0.05,34.01547,17.53301,56595.28070,0
1118012012816,12.36,0.05,34.01550,17.53302,56595.28523,0
1118012012816,12.40,0.05,34.01547,17.53301,56595.28977,0
1118012012816,12.40,0.05,34.01548,17.53302,56595.29430,0
