obsmjd,mag_autocorr,magerr_auto,oid,ra,dec,fid,transient_flag,astrometricrms,nobs,ngoodobs,nbestobs,referencemag,referencemagerr,medianmag,bestmedianmag,meanmag,bestmeanmag,magrms,bestmagrms,sid,s_ra,s_dec,ptffield,ccdid,hmjd,nid,mag_auto,limitmag,absphotzp,fwhmsex,fwhm_image,qaflags,flags,photcalflag,goodflag,pid,dist,angle
56667.2394872,11.754,0.043000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,18936870001948,113.382188,47.802853000000000,4693,6,56667.244657200000,1745,11.762,20.943000000000000,27.633000000000000,2.75,13.596,0,29491204,1,1,18936870,0.74176600000000000,48.641464000000000
55892.4095372,11.638,0.035000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10201613001776,113.382208,47.802856000000000,4693,6,55892.413237200000,991,11.646,20.825000000000000,27.537000000000000,3.45,6.822,0,16908292,1,1,10201613,0.74176600000000000,48.641464000000000
55891.3841772,11.774,0.027000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10190943002001,113.382214,47.802851000000000,4693,6,55891.387817200000,990,11.774,21.019000000000000,27.553000000000000,3.05,13.639,0,29491204,1,1,10190943,0.74176600000000000,48.641464000000000
55891.4618472,11.556,0.027000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10190871001845,113.382239,47.802832000000000,4693,6,55891.465497200000,990,11.564,20.896000000000000,27.555000000000000,3.35,15.215,0,16908292,1,1,10190871,0.74176600000000000,48.641464000000000
55891.4218972,11.783,0.027000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10190859002145,113.382241,47.802861000000000,4693,6,55891.425537200000,990,11.781,21.316000000000000,27.557000000000000,2.35,13.476,0,29491204,1,1,10190859,0.74176600000000000,48.641464000000000
55891.5116872,11.469,0.027000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10190706001924,113.382265,47.802903000000000,4693,6,55891.515337200000,990,11.464,20.881000000000000,27.547000000000000,3.35,15.259,0,29491204,1,1,10190706,0.74176600000000000,48.641464000000000
55889.4293872,11.752,0.023000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10167203002225,113.382213,47.802845000000000,4693,6,55889.432897200000,988,11.766,21.366000000000000,27.564000000000000,2.55,13.380,0,29491204,1,1,10167203,0.74176600000000000,48.641464000000000
55889.3908372,11.624,0.023000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10167091002261,113.382234,47.802872000000000,4693,6,55889.394337200000,988,11.636,21.436000000000000,27.561000000000000,2.55,14.316,0,29491204,1,1,10167091,0.74176600000000000,48.641464000000000
56751.1450472,11.565,0.097000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,19720736002180,113.382286,47.802916000000000,4693,6,56751.145467200000,1823,11.573,21.314000000000000,27.582000000000000,2.05,14.705,0,29491204,1,1,19720736,0.74176600000000000,48.641464000000000
56667.5631972,11.620,0.043000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,18936904001742,113.382264,47.802863000000000,4693,6,56667.568357200000,1745,11.564,20.627000000000000,27.430000000000000,2.85,13.500,0,16908292,1,1,18936904,0.74176600000000000,48.641464000000000
56667.5254272,11.740,0.043000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,18936903001815,113.382255,47.802859000000000,4693,6,56667.530587200000,1745,11.712,20.798000000000000,27.502000000000000,3.15,4.817,0,29491204,1,1,18936903,0.74176600000000000,48.641464000000000
56667.2809972,11.745,0.043000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,18936874001809,113.382222,47.802869000000000,4693,6,56667.286157200000,1745,11.762,20.883000000000000,27.637000000000000,3.05,14.138,0,16908292,1,1,18936874,0.74176600000000000,48.641464000000000
55892.4791672,11.458,0.035000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10201811001989,113.382268,47.802902000000000,4693,6,55892.482877200000,991,11.432,21.000000000000000,27.500000000000000,2.75,14.922,0,16908292,1,1,10201811,0.74176600000000000,48.641464000000000
56667.3222072,11.629,0.043000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,18936814001958,113.382260,47.802868000000000,4693,6,56667.327377200000,1745,11.630,20.964000000000000,27.633000000000000,2.85,14.340,0,29491204,1,1,18936814,0.74176600000000000,48.641464000000000
56667.3645472,11.471,0.043000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,18936779001888,113.382246,47.802850000000000,4693,6,56667.369707200000,1745,11.473,20.936000000000000,27.623000000000000,2.95,15.197,0,29491204,1,1,18936779,0.74176600000000000,48.641464000000000
56667.1563672,11.551,0.043000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,18936707001865,113.382184,47.802872000000000,4693,6,56667.161527200000,1745,11.551,20.802000000000000,27.593000000000000,2.55,14.372,0,29491204,1,1,18936707,0.74176600000000000,48.641464000000000
56667.4488472,11.646,0.043000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,18936692002008,113.382227,47.802871000000000,4693,6,56667.454007200000,1745,11.620,21.142000000000000,27.581000000000000,3.05,7.089,0,29491204,1,1,18936692,0.74176600000000000,48.641464000000000
56667.4068872,11.558,0.043000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,18936635002077,113.382245,47.802911000000000,4693,6,56667.412047200000,1745,11.539,21.096000000000000,27.606000000000000,2.65,14.546,0,29491204,1,1,18936635,0.74176600000000000,48.641464000000000
56667.4888272,11.716,0.043000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,18936561001783,113.382238,47.802840000000000,4693,6,56667.493997200000,1745,11.758,20.908000000000000,27.547000000000000,3.15,4.301,0,16908292,1,1,18936561,0.74176600000000000,48.641464000000000
56667.1972772,11.632,0.043000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,18936542001866,113.382208,47.802842000000000,4693,6,56667.202447200000,1745,11.651,20.785000000000000,27.620000000000000,2.85,13.919,0,16908292,1,1,18936542,0.74176600000000000,48.641464000000000
56272.4464272,11.554,0.035000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14814946002118,113.382260,47.802881000000000,4693,6,56272.450927200000,1359,11.566,21.260000000000000,27.708000000000000,2.85,15.219,0,29491204,1,1,14814946,0.74176600000000000,48.641464000000000
56282.1546872,11.685,0.022000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14873698001775,113.382188,47.802862000000000,4693,6,56282.159557200000,1369,11.696,20.700000000000000,27.642000000000000,2.55,13.733,0,29491204,1,1,14873698,0.74176600000000000,48.641464000000000
56273.5665872,11.860,0.049000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14826981002064,113.382229,47.802874000000000,4693,6,56273.571147200000,1360,11.830,21.046000000000000,27.658000000000000,2.35,13.495,0,29491204,1,1,14826981,0.74176600000000000,48.641464000000000
56272.4170872,11.662,0.035000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14814922002250,113.382274,47.802894000000000,4693,6,56272.421587200000,1359,11.713,21.437000000000000,27.706000000000000,2.45,14.346,0,29491204,1,1,14814922,0.74176600000000000,48.641464000000000
55946.2719572,11.768,0.156000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,11371397001978,113.382316,47.802856000000000,4693,6,55946.277027200000,1042,11.754,21.124000000000000,27.517000000000000,3.05,5.612,0,29491204,1,1,11371397,0.74176600000000000,48.641464000000000
56271.4046872,11.788,0.039000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14805937002067,113.382222,47.802833000000000,4693,6,56271.409147200000,1358,11.788,21.325000000000000,27.693000000000000,2.75,12.187,0,29491204,1,1,14805937,0.74176600000000000,48.641464000000000
56269.5621072,11.587,0.020000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14784222002253,113.382248,47.802908000000000,4693,6,56269.566477200000,1356,11.599,21.467000000000000,27.721000000000000,1.95,3.685,0,29491204,1,1,14784222,0.74176600000000000,48.641464000000000
56268.3923572,11.595,0.023000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14773778002357,113.382223,47.802880000000000,4693,6,56268.396677200000,1355,11.614,21.537000000000000,27.738000000000000,2.25,11.811,0,29491204,1,1,14773778,0.74176600000000000,48.641464000000000
56268.3624272,11.573,0.023000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14773756002326,113.382231,47.802848000000000,4693,6,56268.366747200000,1355,11.596,21.638000000000000,27.732000000000000,2.05,15.272,0,29491204,1,1,14773756,0.74176600000000000,48.641464000000000
56266.2396972,11.578,0.189000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14747788002203,113.382183,47.802870000000000,4693,6,56266.243907200000,1353,11.473,21.200000000000000,27.513000000000000,2.25,14.778,0,29491204,1,1,14747788,0.74176600000000000,48.641464000000000
56266.2090972,11.512,0.189000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14747777001929,113.382199,47.802878000000000,4693,6,56266.213297200000,1353,11.453,20.850000000000000,27.457000000000000,2.65,14.060,0,29491204,1,1,14747777,0.74176600000000000,48.641464000000000
56259.2418972,11.618,0.061000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14735760001316,113.382206,47.802912000000000,4693,6,56259.245697200000,1346,11.651,20.120000000000000,27.679000000000000,2.45,14.696,0,29491204,1,1,14735760,0.74176600000000000,48.641464000000000
56259.2083072,11.621,0.061000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14735738001200,113.382200,47.802901000000000,4693,6,56259.212107200000,1346,11.644,19.731000000000000,27.627000000000000,3.05,14.139,0,29491204,1,1,14735738,0.74176600000000000,48.641464000000000
55903.3499972,11.667,0.129000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14186072001721,113.382233,47.802856000000000,4693,6,55903.354327200000,1002,11.554,20.578000000000000,27.459000000000000,2.15,14.061,0,29491204,1,1,14186072,0.74176600000000000,48.641464000000000
55898.4270872,11.745,0.026000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,13367369002218,113.382208,47.802857000000000,4693,6,55898.431147200000,997,11.752,21.306000000000000,27.497000000000000,2.35,12.924,0,29491204,1,1,13367369,0.74176600000000000,48.641464000000000
55937.3846072,11.880,0.353000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,11852733000710,113.382239,47.802868000000000,4693,6,55937.389767200000,1034,12.206,18.813000000000000,26.833000000000000,2.15,6.195,0,16908292,1,1,11852733,0.74176600000000000,48.641464000000000
56271.4336572,11.723,0.039000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,14805952001865,113.382219,47.802872000000000,4693,6,56271.438117200000,1358,11.727,20.665000000000000,27.692000000000000,4.95,4.371,0,16908292,1,1,14805952,0.74176600000000000,48.641464000000000
55895.4934372,11.859,0.026000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10252776002308,113.382283,47.802924000000000,4693,6,55895.497327200000,994,11.879,21.445000000000000,27.580000000000000,2.05,12.969,0,29491204,1,1,10252776,0.74176600000000000,48.641464000000000
55895.4446372,11.755,0.026000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10252725002319,113.382283,47.802899000000000,4693,6,55895.448537200000,994,11.771,21.447000000000000,27.588000000000000,2.15,13.408,0,29491204,1,1,10252725,0.74176600000000000,48.641464000000000
55895.5366172,11.810,0.026000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10252668002218,113.382273,47.802880000000000,4693,6,55895.540517200000,994,11.812,21.128000000000000,27.564000000000000,2.45,13.172,0,29491204,1,1,10252668,0.74176600000000000,48.641464000000000
55895.4098272,11.630,0.026000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10252658002279,113.382259,47.802896000000000,4693,6,55895.413717200000,994,11.644,21.381000000000000,27.587000000000000,2.35,13.948,0,29491204,1,1,10252658,0.74176600000000000,48.641464000000000
55895.3758672,11.569,0.026000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10252508002346,113.382280,47.802882000000000,4693,6,55895.379757200000,994,11.585,21.565000000000000,27.581000000000000,1.95,14.596,0,29491204,1,1,10252508,0.74176600000000000,48.641464000000000
55894.4137172,11.370,0.313000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10235536001150,113.382242,47.802856000000000,4693,6,55894.417547200000,993,11.312,19.517000000000000,26.045000000000000,2.05,9.339,0,16908292,1,1,10235536,0.74176600000000000,48.641464000000000
55893.3940372,11.627,0.051000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10210550002221,113.382222,47.802855000000000,4693,6,55893.397807200000,992,11.604,21.310000000000000,27.542000000000000,2.15,14.407,0,29491204,1,1,10210550,0.74176600000000000,48.641464000000000
55893.5396072,11.765,0.051000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10210527001957,113.382268,47.802872000000000,4693,6,55893.543377200000,992,11.691,20.784000000000000,27.425000000000000,2.65,13.379,0,16908292,1,1,10210527,0.74176600000000000,48.641464000000000
55893.4385272,11.512,0.051000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10210422002040,113.382252,47.802896000000000,4693,6,55893.442297200000,992,11.609,20.940000000000000,27.519000000000000,2.65,12.130,0,29491204,1,1,10210422,0.74176600000000000,48.641464000000000
55893.4857372,11.623,0.051000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10210383002069,113.382254,47.802891000000000,4693,6,55893.489507200000,992,11.625,21.007000000000000,27.483000000000000,2.35,13.935,0,29491204,1,1,10210383,0.74176600000000000,48.641464000000000
55892.4435572,11.460,0.035000000000000000,46932060004060,113.38246000000000,47.802866000000000,2,0,null,78,0,0,null,null,null,null,null,null,null,null,10201842001845,113.382240,47.802885000000000,4693,6,55892.447257200000,991,11.444,20.874000000000000,27.523000000000000,3.25,7.974,0,29491204,1,1,10201842,0.74176600000000000,48.641464000000000
