JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2453787.6710,9.768,,,V,DKS,,974,,GSC,"""ERR: 0.005, COMP=GSC 2989-1720""",,,Z,,,,TT LYN,,STD,,,,
2453787.6724,9.760,,,V,DKS,,974,,GSC,"""ERR: 0.005, COMP=GSC 2989-1720""",,,Z,,,,TT LYN,,STD,,,,
2453787.6739,9.760,,,V,DKS,,974,,GSC,"""ERR: 0.005, COMP=GSC 2989-1720""",,,Z,,,,TT LYN,,STD,,,,
2453787.6753,9.777,,,V,DKS,,974,,GSC,"""ERR: 0.005, COMP=GSC 2989-1720""",,,Z,,,,TT LYN,,STD,,,,
2453787.6768,9.794,,,V,DKS,,974,,GSC,"""ERR: 0.005, COMP=GSC 2989-1720""",,,Z,,,,TT LYN,,STD,,,,
2453787.6782,9.776,,,V,DKS,,974,,GSC,"""ERR: 0.005, COMP=GSC 2989-1720""",,,Z,,,,TT LYN,,STD,,,,
2453787.6797,9.779,,,V,DKS,,974,,GSC,"""ERR: 0.005, COMP=GSC 2989-1720""",,,Z,,,,TT LYN,,STD,,,,
2453829.3094,9.639,0.016,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3120,9.630,0.021,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3141,9.608,0.023,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3163,9.638,0.017,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3184,9.626,0.019,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3205,9.594,0.016,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
