MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1121111097343,11.45,0.05,328.01105,22.57483,53469.48594,0
1121111097343,12.42,0.05,328.01405,22.57467,53469.48594,1
1121111097343,11.31,0.05,328.01105,22.57437,53469.48924,0
1121111097343,12.61,0.05,328.01403,22.57476,53469.48924,1
1121111097343,11.37,0.05,328.01093,22.57439,53469.49254,0
1121111097343,12.73,0.05,328.01386,22.57388,53469.49254,1
1121111097343,11.56,0.05,328.01100,22.57454,53469.49590,0
1121111097343,12.44,0.05,328.01417,22.57475,53469.49590,1
1121111097343,10.82,0.05,328.01199,22.57454,53708.05894,0
1121111097343,10.62,0.05,328.01201,22.57462,53708.06584,0
1121111097343,10.69,0.05,328.01198,22.57452,53708.07277,0
1121111097343,10.96,0.05,328.01139,22.57499,53708.07967,0
1121111097343,13.08,0.05,328.01375,22.57468,53708.07967,1
1121111097343,10.94,0.05,328.01121,22.57327,53714.07469,0
1121111097343,11.15,0.05,328.01096,22.57369,53714.08126,0
1121111097343,11.78,0.05,328.01424,22.57435,53714.08126,1
1121111097343,10.93,0.05,328.01114,22.57470,53714.08778,0
1121111097343,12.21,0.05,328.01435,22.57419,53714.08778,1
1121111097343,10.73,0.05,328.01045,22.57409,53678.10832,0
1121111097343,10.81,0.05,328.01196,22.57452,53642.14087,0
1121111097343,10.64,0.05,328.01199,22.57468,53642.14764,0
1121111097343,11.29,0.05,328.01109,22.57482,54062.08151,0
1121111097343,12.67,0.05,328.01406,22.57453,54062.08151,1
1121111097343,11.23,0.05,328.01109,22.57563,54062.08911,0
1121111097343,12.79,0.05,328.01413,22.57521,54062.08911,1
1121111097343,10.17,0.05,328.01180,22.57458,54039.10908,0
1121111097343,12.93,0.05,328.01161,22.57229,54006.16622,0
1121111097343,13.16,0.05,328.01412,22.57474,54006.17270,0
1121111097343,11.13,0.05,328.01127,22.57506,54452.11074,0
1121111097343,13.07,0.05,328.01423,22.57464,54452.11074,1
1121111097343,10.84,0.05,328.01213,22.57451,54452.11625,0
1121111097343,11.48,0.05,328.01093,22.57483,54452.12174,0
1121111097343,12.88,0.05,328.01439,22.57433,54452.12174,1
1121111097343,11.42,0.05,328.01091,22.57502,54452.12723,0
1121111097343,12.70,0.05,328.01402,22.57433,54452.12723,1
1121111097343,10.97,0.05,328.01080,22.57354,54408.13986,0
1121111097343,11.99,0.05,328.01453,22.57419,54408.13986,1
1121111097343,11.83,0.05,328.01039,22.57467,54408.14647,0
1121111097343,11.33,0.05,328.01050,22.57415,54408.15304,0
1121111097343,11.48,0.05,328.01422,22.57438,54408.15304,1
1121111097343,11.42,0.05,328.01050,22.57448,54408.15962,0
1121111097343,11.56,0.05,328.01437,22.57452,54408.15962,1
1121111097343,10.89,0.05,328.01104,22.57481,54387.21925,0
1121111097343,13.21,0.05,328.01439,22.57483,54387.21925,1
1121111097343,11.20,0.05,328.01084,22.57376,54387.22738,0
1121111097343,12.79,0.05,328.01423,22.57421,54387.22738,1
1121111097343,11.16,0.05,328.01104,22.57508,54387.23551,0
1121111097343,12.74,0.05,328.01421,22.57412,54387.23551,1
1121111097343,11.18,0.05,328.01118,22.57414,54391.12408,0
1121111097343,12.81,0.05,328.01433,22.57451,54391.12408,1
1121111097343,11.17,0.05,328.01098,22.57503,54391.13269,0
1121111097343,12.71,0.05,328.01424,22.57465,54391.13269,1
1121111097343,11.51,0.05,328.01057,22.57426,54391.14132,0
1121111097343,12.30,0.05,328.01417,22.57463,54391.14132,1
1121111097343,11.30,0.05,328.01093,22.57515,54391.14992,0
1121111097343,12.54,0.05,328.01400,22.57413,54391.14992,1
1121111097343,10.77,0.05,328.01102,22.57471,54362.23253,0
1121111097343,12.92,0.05,328.01412,22.57492,54362.23253,1
1121111097343,11.20,0.05,328.01096,22.57487,54362.24554,0
1121111097343,12.77,0.05,328.01395,22.57476,54362.24554,1
1121111097343,11.76,0.05,328.01053,22.57397,54806.08281,0
1121111097343,11.73,0.05,328.01383,22.57552,54806.08281,1
1121111097343,12.06,0.05,328.01053,22.57425,54806.08830,0
1121111097343,12.83,0.05,328.01205,22.57202,54806.08830,1
1121111097343,12.31,0.05,328.01405,22.57527,54806.08830,1
1121111097343,11.61,0.05,328.01059,22.57385,54806.09372,0
1121111097343,11.79,0.05,328.01379,22.57551,54806.09372,1
1121111097343,11.38,0.05,328.01092,22.57363,54806.09913,0
1121111097343,12.04,0.05,328.01374,22.57561,54806.09913,1
1121111097343,10.48,0.05,328.01195,22.57448,54776.06693,0
1121111097343,11.11,0.05,328.01085,22.57479,54776.07943,0
1121111097343,12.10,0.05,328.01338,22.57435,54776.07943,1
1121111097343,10.89,0.05,328.01099,22.57465,54776.08567,0
1121111097343,12.61,0.05,328.01394,22.57484,54776.08567,1
1121111097343,11.16,0.05,328.01130,22.57431,54731.21829,0
1121111097343,13.18,0.05,328.01417,22.57459,54731.21829,1
1121111097343,10.29,0.05,328.01108,22.57424,55061.27563,0
1121111097343,11.79,0.05,328.01411,22.57479,55061.27563,1
1121111097343,12.81,0.05,328.01404,22.57477,55061.28546,0
1121111097343,12.73,0.05,328.01396,22.57463,55061.29029,0
1121111097343,10.76,0.05,328.01116,22.57520,55155.07129,0
1121111097343,12.46,0.05,328.01398,22.57476,55155.07129,1
1121111097343,10.77,0.05,328.01089,22.57451,55155.08299,0
1121111097343,12.29,0.05,328.01355,22.57447,55155.08299,1
1121111097343,10.88,0.05,328.01104,22.57545,55122.23126,0
1121111097343,12.14,0.05,328.01399,22.57393,55122.23126,1
1121111097343,11.59,0.05,328.01100,22.57399,55122.23678,0
1121111097343,11.95,0.05,328.01388,22.57468,55122.23678,1
1121111097343,10.92,0.05,328.01118,22.57431,55122.24220,0
1121111097343,12.13,0.05,328.01397,22.57500,55122.24220,1
1121111097343,11.20,0.05,328.01105,22.57548,55122.24769,0
1121111097343,12.29,0.05,328.01175,22.57234,55122.24769,1
1121111097343,11.15,0.05,328.01117,22.57475,55085.35347,0
1121111097343,12.89,0.05,328.01389,22.57470,55085.35347,1
1121111097343,10.74,0.05,328.01202,22.57446,55085.35827,0
1121111097343,10.74,0.05,328.01205,22.57451,55085.36316,0
1121111097343,11.19,0.05,328.01119,22.57486,55085.36803,0
1121111097343,12.83,0.05,328.01371,22.57489,55085.36803,1
1121111097343,12.70,0.05,328.01359,22.57447,55091.21626,0
1121111097343,13.15,0.05,328.01416,22.57498,55500.15513,0
1121111097343,10.94,0.05,328.01099,22.57450,55500.16192,0
1121111097343,12.21,0.05,328.01416,22.57480,55500.16192,1
1121111097343,10.91,0.05,328.01101,22.57501,55500.16884,0
1121111097343,12.32,0.05,328.01413,22.57464,55500.16884,1
1121111097343,12.78,0.05,328.01429,22.57477,55500.17576,0
1121111097343,11.23,0.05,328.01106,22.57430,54731.26634,0
1121111097343,13.26,0.05,328.01411,22.57528,54731.26634,1
1121111097343,11.25,0.05,328.01101,22.57482,54731.27441,0
1121111097343,13.15,0.05,328.01415,22.57482,54731.27441,1
1121111097343,11.29,0.05,328.01103,22.57480,54731.28277,0
1121111097343,13.13,0.05,328.01419,22.57452,54731.28277,1
1121111097343,11.29,0.05,328.01117,22.57436,54731.29007,0
1121111097343,13.25,0.05,328.01409,22.57513,54731.29007,1
1121111097343,11.16,0.05,328.01091,22.57446,55824.23571,0
1121111097343,12.88,0.05,328.01423,22.57473,55824.23571,1
1121111097343,11.18,0.05,328.01126,22.57438,55855.22205,0
1121111097343,12.89,0.05,328.01422,22.57460,55855.22205,1
1121111097343,10.91,0.05,328.01117,22.57462,55855.23052,0
1121111097343,12.95,0.05,328.01420,22.57442,55855.23052,1
1121111097343,12.92,0.05,328.01448,22.57442,55855.23904,0
1121111097343,12.24,0.05,328.01435,22.57484,55855.24762,0
1121111097343,11.06,0.05,328.01117,22.57449,55926.06875,0
1121111097343,12.50,0.05,328.01421,22.57452,55926.06875,1
1121111097343,12.32,0.05,328.01057,22.57457,55926.07326,0
1121111097343,11.93,0.05,328.01235,22.57225,55926.07326,1
1121111097343,10.94,0.05,328.01127,22.57439,55926.07782,0
1121111097343,12.58,0.05,328.01416,22.57428,55926.07782,1
1121111097343,12.22,0.05,328.01098,22.57575,55926.08239,0
1121111097343,11.99,0.05,328.01195,22.57260,55926.08239,1
1121111097343,12.72,0.05,328.01418,22.57438,55926.08239,1
1121111097343,11.10,0.05,328.01108,22.57477,56165.16872,0
1121111097343,13.05,0.05,328.01391,22.57486,56165.16872,1
1121111097343,10.83,0.05,328.01151,22.57400,56423.45505,0
1121111097343,13.07,0.05,328.01389,22.57547,56423.45505,1
1121111097343,11.13,0.05,328.01103,22.57506,56423.45958,0
1121111097343,12.39,0.05,328.01395,22.57481,56423.45958,1
1121111097343,11.00,0.05,328.01106,22.57453,56447.37312,0
1121111097343,10.97,0.05,328.01101,22.57455,56447.38027,0
1121111097343,13.06,0.05,328.01404,22.57494,56447.38027,1
1121111097343,10.69,0.05,328.01099,22.57455,56455.37861,0
1121111097343,11.94,0.05,328.01415,22.57469,56455.37861,1
1121111097343,12.57,0.05,328.01423,22.57536,56548.27904,0
1121111097343,13.12,0.05,328.01427,22.57486,56548.29337,0
1121111097343,12.59,0.05,328.01415,22.57457,56548.29951,0
1121111097343,10.78,0.05,328.01100,22.57475,56548.30570,0
1121111097343,12.03,0.05,328.01408,22.57470,56548.30570,1
1121111097343,10.89,0.05,328.01164,22.57456,56558.16809,0
1121111097343,13.49,0.05,328.01433,22.57446,56558.16809,1
1121111097343,10.96,0.05,328.01138,22.57468,56558.17376,0
1121111097343,13.03,0.05,328.01419,22.57452,56558.17376,1
1121111097343,12.43,0.05,328.01427,22.57484,56572.19600,0
1121111097343,10.93,0.05,328.01099,22.57366,56591.17527,0
1121111097343,10.75,0.05,328.01088,22.57410,56591.18338,0
1121111097343,11.64,0.05,328.01448,22.57449,56591.18338,1
1121111097343,12.03,0.05,328.01438,22.57482,56591.19148,0
1121111097343,10.95,0.05,328.01078,22.57453,56591.19959,0
1123108001694,10.51,0.05,328.01152,22.57479,53549.41353,0
1123108001694,10.45,0.05,328.01155,22.57453,53549.43311,0
1123108001694,10.62,0.05,328.01161,22.57470,54597.39355,0
1123108001694,10.69,0.05,328.01161,22.57462,54597.40118,0
1123108001694,10.47,0.05,328.01166,22.57477,55125.13953,0
1123108001694,10.50,0.05,328.01167,22.57479,55125.14480,0
1123108001694,10.52,0.05,328.01167,22.57476,55125.15023,0
1123108001694,10.48,0.05,328.01165,22.57485,55125.15563,0
1123108001694,10.74,0.05,328.01167,22.57452,56206.11667,0
1123108001694,10.61,0.05,328.01206,22.57464,56206.13017,0
1123108001694,10.63,0.05,328.01198,22.57468,56456.36598,0
1123108001694,10.70,0.05,328.01162,22.57472,56456.37508,0
1123108001694,10.67,0.05,328.01201,22.57459,56456.37971,0
