MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1115119045571,10.77,0.05,343.25389,15.78784,53671.16991,0
1115119045571,11.69,0.05,343.25624,15.78796,53671.16991,1
1115119045571,10.34,0.05,343.25455,15.78762,54079.14379,0
1115119045571,10.32,0.05,343.25462,15.78758,54079.14952,0
1115119045571,11.67,0.05,343.25388,15.78888,54095.06975,0
1115119045571,11.64,0.05,343.25396,15.78920,54095.07944,0
1115119045571,12.86,0.05,343.25675,15.78795,54095.07944,1
1115119045571,12.56,0.05,343.25661,15.78770,54095.09882,0
1115119045571, 9.66,0.05,343.25436,15.78785,53905.41853,0
1115119045571, 9.69,0.05,343.25435,15.78784,53905.41959,0
1115119045571, 9.57,0.05,343.25432,15.78785,53905.42067,0
1115119045571, 9.69,0.05,343.25437,15.78782,53905.42176,0
1115119045571,13.43,0.05,343.25625,15.78643,54054.10393,0
1115119045571,12.00,0.05,343.25382,15.78843,54054.11570,0
1115119045571,12.73,0.05,343.25428,15.78530,54054.11570,1
1115119045571,11.70,0.05,343.25599,15.78780,54054.11570,1
1115119045571,11.26,0.05,343.25376,15.78827,54054.12159,0
1115119045571,11.29,0.05,343.25401,15.78936,54064.13480,0
1115119045571,11.20,0.05,343.25398,15.78937,54064.14028,0
1115119045571,11.37,0.05,343.25394,15.78906,54064.15128,0
1115119045571,12.45,0.05,343.25605,15.78640,54064.15128,1
1115119045571,12.35,0.05,343.25323,15.78774,54028.21952,0
1115119045571,12.79,0.05,343.25702,15.78772,54028.21952,1
1115119045571,13.92,0.05,343.25712,15.78740,54028.25659,0
1115119045571,12.61,0.05,343.25419,15.78512,54034.11618,0
1115119045571,11.05,0.05,343.25387,15.78848,54034.12558,0
1115119045571,11.19,0.05,343.25370,15.78849,53994.22045,0
1115119045571,12.61,0.05,343.25672,15.78727,54005.19453,0
1115119045571,11.84,0.05,343.25381,15.78905,54450.10850,0
1115119045571,12.66,0.05,343.25670,15.78754,54450.10850,1
1115119045571,11.51,0.05,343.25391,15.78909,54450.11511,0
1115119045571,12.86,0.05,343.25692,15.78757,54450.11511,1
1115119045571,11.61,0.05,343.25391,15.78910,54450.12174,0
1115119045571,11.23,0.05,343.25371,15.78878,54450.12834,0
1115119045571,11.51,0.05,343.25365,15.78931,54117.07598,0
1115119045571,11.29,0.05,343.25393,15.78930,54117.08081,0
1115119045571,12.62,0.05,343.25684,15.78784,54117.08081,1
1115119045571,13.44,0.05,343.25622,15.78570,54117.08569,0
1115119045571,10.95,0.05,343.25403,15.78943,54117.09059,0
1115119045571,10.85,0.05,343.25395,15.78765,54271.36796,0
