MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1129055037278,11.80,0.05,172.45027,30.06714,55881.47486,0
1129055037278,11.53,0.05,172.45035,30.06740,55881.48009,0
1129055037278,10.98,0.05,172.45035,30.06777,55881.48526,0
1129055037278,12.11,0.05,172.45056,30.06756,55924.43900,0
1129055037278,12.80,0.05,172.45037,30.06746,55924.44666,0
1129055037278,11.43,0.05,172.45064,30.06713,55924.46200,0
1129055037278,12.16,0.05,172.45032,30.06703,55959.27195,0
1129055037278,11.09,0.05,172.45096,30.06831,55959.27779,0
1129055037278,11.68,0.05,172.45058,30.06702,55959.28354,0
1129055037278,11.62,0.05,172.45055,30.06699,55959.28932,0
1129055037278,12.22,0.05,172.45024,30.06737,55976.26444,0
1129055037278,11.53,0.05,172.45061,30.06739,55976.27288,0
