obsmjd,mag_autocorr,magerr_auto,oid,ra,dec,fid,transient_flag,astrometricrms,nobs,ngoodobs,nbestobs,referencemag,referencemagerr,medianmag,bestmedianmag,meanmag,bestmeanmag,magrms,bestmagrms,sid,s_ra,s_dec,ptffield,ccdid,hmjd,nid,mag_auto,limitmag,absphotzp,fwhmsex,fwhm_image,qaflags,flags,photcalflag,goodflag,pid,dist,angle
55806.3054772,11.84,0.023000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,10494948006497,328.011749,22.574875000000000,3813,8,55806.310267200000,904,11.851,22.124000000000000,28.113,2.0500000000000000,7.193,0,29491204,0,1,10494948,1.2964990000000000,94.457251000000000
55806.2620672,11.75,0.023000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,10494879005957,328.011738,22.574894000000000,3813,8,55806.266857200000,904,11.757,21.929000000000000,28.111,2.3500000000000000,11.874,0,29491204,0,1,10494879,1.2964990000000000,94.457251000000000
56940.2207972,11.45,0.035000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21741659003863,328.011823,22.574970000000000,3813,8,56940.224657200000,2004,11.437,20.750000000000000,28.159,2.2500000000000000,19.914,0,29491204,0,1,21741659,1.2964990000000000,94.457251000000000
55802.4212372,11.87,0.022000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,10464605006141,328.011713,22.574888000000000,3813,8,55802.426017200000,900,11.875,21.850000000000000,27.984,2.0500000000000000,15.559,0,29491204,0,1,10464605,1.2964990000000000,94.457251000000000
55799.3362172,11.61,0.095000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,10409207004371,328.011727,22.574891000000000,3813,8,55799.340967200000,897,12.195,21.494000000000000,27.723,2.1500000000000000,4.569,0,29491204,0,1,10409207,1.2964990000000000,94.457251000000000
55795.4728372,11.72,0.663000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,10391430003465,328.011735,22.574840000000000,3813,8,55795.477537200000,893,11.818,20.251000000000000,27.087,2.0500000000000000,3.561,0,16908292,0,1,10391430,1.2964990000000000,94.457251000000000
55795.4293772,11.90,0.663000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,10391417005576,328.011713,22.574808000000000,3813,8,55795.434067200000,893,11.568,21.174000000000000,27.665,2.0500000000000000,15.204,0,29491204,0,1,10391417,1.2964990000000000,94.457251000000000
56931.2939072,11.61,0.033000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,22271626006259,328.011823,22.574975000000000,3813,8,56931.298157200000,1994,11.603,21.972000000000000,28.182,2.1500000000000000,19.289,0,29491204,0,1,22271626,1.2964990000000000,94.457251000000000
56931.2652772,11.53,0.033000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,22271601005973,328.011829,22.574985000000000,3813,8,56931.269527200000,1994,11.520,21.891000000000000,28.192,2.2500000000000000,19.997,0,29491204,0,1,22271601,1.2964990000000000,94.457251000000000
56958.1432172,11.24,0.030000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,22025001006102,328.011821,22.574981000000000,3813,8,56958.146017200000,2020,11.241,21.980000000000000,28.189,1.9500000000000000,23.705,0,29491204,0,1,22025001,1.2964990000000000,94.457251000000000
56958.1119872,11.02,0.030000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,22024975005949,328.011793,22.574937000000000,3813,8,56958.114797200000,2020,11.016,21.830000000000000,28.181,2.1500000000000000,25.807,0,29491206,0,1,22024975,1.2964990000000000,94.457251000000000
56956.1476772,10.97,0.218000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,22002595005168,328.011794,22.574953000000000,3813,8,56956.150607200000,2018,10.970,21.813000000000000,28.194,2.2500000000000000,27.175,0,29491206,0,1,22002595,1.2964990000000000,94.457251000000000
56956.1163972,11.42,0.218000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,22002567005979,328.011786,22.574911000000000,3813,8,56956.119337200000,2018,11.452,21.825000000000000,28.206,2.2500000000000000,21.726,0,29491206,0,1,22002567,1.2964990000000000,94.457251000000000
56912.2368972,11.81,0.033000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21319218004561,328.011799,22.574958000000000,3813,8,56912.241627200000,1976,11.806,21.023000000000000,28.140,2.0500000000000000,16.721,0,29491204,0,1,21319218,1.2964990000000000,94.457251000000000
56921.2307072,11.77,0.034000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21454269006169,328.011847,22.574992000000000,3813,8,56921.235267200000,1984,11.764,22.047000000000000,28.220,2.1500000000000000,11.563,0,29491204,0,1,21454269,1.2964990000000000,94.457251000000000
56920.3150472,11.41,0.035000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21436622006229,328.011812,22.574942000000000,3813,8,56920.319627200000,1983,11.411,21.954000000000000,28.177,2.4500000000000000,21.084,0,29491206,0,1,21436622,1.2964990000000000,94.457251000000000
56925.3092672,10.98,0.029000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21524849006439,328.011824,22.575044000000000,3813,8,56925.313717200000,1988,10.985,21.965000000000000,28.180,2.1500000000000000,26.817,0,29491206,0,1,21524849,1.2964990000000000,94.457251000000000
56925.2805472,11.25,0.029000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21524825006561,328.011827,22.575038000000000,3813,8,56925.284997200000,1988,11.252,22.051000000000000,28.185,2.0500000000000000,23.593,0,29491206,0,1,21524825,1.2964990000000000,94.457251000000000
56916.2876172,11.62,0.038000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21376690006253,328.011805,22.574979000000000,3813,8,56916.292287200000,1980,11.615,21.948000000000000,28.180,2.1500000000000000,19.172,0,29491204,0,1,21376690,1.2964990000000000,94.457251000000000
56914.2790372,11.93,0.033000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21365179005377,328.011812,22.574972000000000,3813,8,56914.283747200000,1979,11.922,21.501000000000000,28.149,2.0500000000000000,15.825,0,29491204,0,1,21365179,1.2964990000000000,94.457251000000000
56914.2433472,11.81,0.033000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21365166005506,328.011806,22.574985000000000,3813,8,56914.248047200000,1979,11.809,21.525000000000000,28.148,2.3500000000000000,6.753,0,29491204,0,1,21365166,1.2964990000000000,94.457251000000000
56915.2732172,11.56,0.033000000000000000,38131080000735,328.01189900000000,22.575012000000000,1,0,null,156,0,0,null,null,null,null,null,null,null,null,21346456005701,328.011806,22.574968000000000,3813,8,56915.277907200000,1978,11.559,21.610000000000000,28.167,2.4500000000000000,18.838,0,29491204,0,1,21346456,1.2964990000000000,94.457251000000000
