MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1143031021148,11.96,0.05,116.27629,43.11151,53480.20032,0
1143031021148,12.06,0.05,116.27637,43.11150,53480.20846,0
1143031021148,12.04,0.05,116.27636,43.11151,53480.21662,0
1143031021148,12.06,0.05,116.27632,43.11152,53480.22491,0
1143031021148,12.10,0.05,116.27632,43.11156,53706.39595,0
1143031021148,12.22,0.05,116.27632,43.11156,53706.40666,0
1143031021148,12.18,0.05,116.27632,43.11155,53706.41784,0
1143031021148,12.25,0.05,116.27632,43.11156,53706.42884,0
1143031021148,11.45,0.05,116.27610,43.11145,53714.27927,0
1143031021148,11.47,0.05,116.27605,43.11144,53714.28576,0
1143031021148,11.55,0.05,116.27612,43.11146,53714.29226,0
1143031021148,11.60,0.05,116.27616,43.11149,53714.29877,0
1143031021148,11.76,0.05,116.27631,43.11149,53725.43834,0
1143031021148,11.79,0.05,116.27632,43.11149,53725.44656,0
1143031021148,11.88,0.05,116.27630,43.11153,53725.45477,0
1143031021148,11.83,0.05,116.27628,43.11154,53725.46304,0
1143031021148,12.11,0.05,116.27624,43.11155,53734.27049,0
1143031021148,12.15,0.05,116.27627,43.11154,53734.27794,0
1143031021148,12.14,0.05,116.27632,43.11156,53734.28537,0
1143031021148,12.21,0.05,116.27630,43.11156,53734.29284,0
1143031021148,11.99,0.05,116.27631,43.11155,53676.44340,0
1143031021148,11.99,0.05,116.27633,43.11155,53676.44996,0
1143031021148,11.68,0.05,116.27626,43.11157,53676.45649,0
1143031021148,12.05,0.05,116.27632,43.11155,53676.46307,0
1143031021148,11.85,0.05,116.27616,43.11147,53687.35368,0
1143031021148,11.79,0.05,116.27619,43.11153,53687.36183,0
1143031021148,11.91,0.05,116.27614,43.11151,53687.36999,0
1143031021148,11.91,0.05,116.27618,43.11150,53687.37811,0
1143031021148,11.78,0.05,116.27634,43.11157,53854.18819,0
1143031021148,11.86,0.05,116.27637,43.11157,53854.19526,0
1143031021148,11.60,0.05,116.27637,43.11164,53854.20233,0
1143031021148,11.81,0.05,116.27637,43.11159,53854.20936,0
1143031021148,11.73,0.05,116.27620,43.11149,54086.32127,0
1143031021148,11.77,0.05,116.27618,43.11152,54086.33195,0
1143031021148,11.72,0.05,116.27617,43.11152,54086.34266,0
1143031021148,11.84,0.05,116.27621,43.11150,54086.35467,0
1143031021148,12.17,0.05,116.27624,43.11152,54096.24680,0
1143031021148,12.20,0.05,116.27628,43.11155,54096.25573,0
1143031021148,12.24,0.05,116.27628,43.11156,54096.26470,0
1143031021148,12.30,0.05,116.27628,43.11154,54096.27366,0
1143031021148,11.75,0.05,116.27625,43.11153,53769.18525,0
1143031021148,11.63,0.05,116.27619,43.11150,53769.19170,0
1143031021148,11.53,0.05,116.27621,43.11149,53769.19812,0
1143031021148,11.46,0.05,116.27620,43.11150,53769.20453,0
1143031021148,11.99,0.05,116.27628,43.11154,53792.15547,0
1143031021148,12.09,0.05,116.27632,43.11157,53792.16102,0
1143031021148,12.08,0.05,116.27630,43.11154,53792.16660,0
1143031021148,12.16,0.05,116.27632,43.11155,53792.17223,0
1143031021148,12.03,0.05,116.27627,43.11153,53744.30250,0
1143031021148,12.04,0.05,116.27632,43.11152,53744.31076,0
1143031021148,12.06,0.05,116.27628,43.11151,53744.31919,0
1143031021148,12.04,0.05,116.27626,43.11155,53744.32769,0
1143031021148,11.52,0.05,116.27628,43.11154,53800.12105,0
1143031021148,11.46,0.05,116.27626,43.11157,53800.12880,0
1143031021148,11.68,0.05,116.27622,43.11156,53800.13644,0
1143031021148,12.39,0.05,116.27633,43.11156,53861.16904,0
1143031021148,12.47,0.05,116.27639,43.11153,53861.17503,0
1143031021148,12.41,0.05,116.27634,43.11155,53861.18102,0
1143031021148,12.36,0.05,116.27636,43.11155,53861.18712,0
1143031021148,11.68,0.05,116.27613,43.11152,54059.34137,0
1143031021148,11.67,0.05,116.27615,43.11151,54059.34747,0
1143031021148,11.68,0.05,116.27619,43.11151,54059.35359,0
1143031021148,11.76,0.05,116.27616,43.11149,54059.35966,0
1143031021148,12.38,0.05,116.27625,43.11151,54027.38680,0
1143031021148,12.46,0.05,116.27622,43.11155,54027.39601,0
1143031021148,12.45,0.05,116.27623,43.11155,54027.40526,0
1143031021148,12.49,0.05,116.27626,43.11153,54027.41455,0
1143031021148,12.08,0.05,116.27630,43.11155,54037.44999,0
1143031021148,12.04,0.05,116.27632,43.11154,54037.45490,0
1143031021148,11.91,0.05,116.27629,43.11153,54037.45982,0
1143031021148,11.79,0.05,116.27624,43.11156,54037.46472,0
1143031021148,12.11,0.05,116.27632,43.11156,54204.11981,0
1143031021148,12.10,0.05,116.27634,43.11154,54204.12586,0
1143031021148,12.16,0.05,116.27630,43.11156,54204.13188,0
1143031021148,12.11,0.05,116.27637,43.11157,54204.13788,0
1143031021148,12.40,0.05,116.27633,43.11150,54451.39774,0
1143031021148,12.38,0.05,116.27629,43.11149,54451.40232,0
1143031021148,12.36,0.05,116.27628,43.11148,54451.40681,0
1143031021148,12.40,0.05,116.27630,43.11152,54451.41126,0
1143031021148,12.15,0.05,116.27628,43.11152,54465.28761,0
1143031021148,12.22,0.05,116.27625,43.11148,54465.29418,0
1143031021148,12.24,0.05,116.27624,43.11149,54465.30076,0
1143031021148,12.15,0.05,116.27630,43.11153,54465.30735,0
1143031021148,11.68,0.05,116.27623,43.11152,54156.21943,0
1143031021148,11.79,0.05,116.27630,43.11152,54156.22771,0
1143031021148,11.78,0.05,116.27628,43.11153,54156.23599,0
1143031021148,11.84,0.05,116.27631,43.11153,54156.24425,0
1143031021148,11.47,0.05,116.27616,43.11149,54170.13889,0
1143031021148,11.49,0.05,116.27620,43.11148,54170.14776,0
1143031021148,11.56,0.05,116.27627,43.11155,54170.15678,0
1143031021148,11.57,0.05,116.27627,43.11153,54170.16578,0
1143031021148,12.24,0.05,116.27632,43.11149,54176.13243,0
1143031021148,12.17,0.05,116.27628,43.11153,54176.14162,0
1143031021148,12.19,0.05,116.27633,43.11156,54176.15066,0
1143031021148,12.22,0.05,116.27632,43.11153,54176.15985,0
1143031021148,12.06,0.05,116.27623,43.11148,54415.34858,0
1143031021148,11.90,0.05,116.27621,43.11150,54415.35419,0
1143031021148,11.83,0.05,116.27621,43.11141,54415.35983,0
1143031021148,11.76,0.05,116.27616,43.11148,54415.36547,0
1143031021148,12.35,0.05,116.27625,43.11151,54425.36420,0
1143031021148,12.43,0.05,116.27624,43.11145,54425.36861,0
1143031021148,12.38,0.05,116.27629,43.11150,54425.37299,0
1143031021148,12.41,0.05,116.27626,43.11150,54425.37738,0
1143031021148,11.77,0.05,116.27620,43.11143,54557.11364,0
1143031021148,11.75,0.05,116.27619,43.11140,54557.12078,0
1143031021148,11.80,0.05,116.27623,43.11141,54557.12804,0
1143031021148,11.80,0.05,116.27629,43.11143,54557.13477,0
1143031021148,12.16,0.05,116.27633,43.11144,54586.13385,0
1143031021148,12.11,0.05,116.27628,43.11148,54586.13888,0
1143031021148,12.10,0.05,116.27626,43.11148,54586.14397,0
1143031021148,12.12,0.05,116.27631,43.11145,54586.14902,0
1143031021148,11.48,0.05,116.27615,43.11149,54805.25879,0
1143031021148,11.69,0.05,116.27611,43.11145,54805.26539,0
1143031021148,11.77,0.05,116.27616,43.11148,54805.27209,0
1143031021148,11.69,0.05,116.27620,43.11147,54805.27871,0
1143031021148,12.30,0.05,116.27632,43.11149,54821.44089,0
1143031021148,12.36,0.05,116.27634,43.11149,54821.44639,0
1143031021148,12.40,0.05,116.27637,43.11150,54821.45186,0
1143031021148,12.31,0.05,116.27629,43.11150,54821.45736,0
1143031021148,12.24,0.05,116.27626,43.11149,54506.22572,0
1143031021148,12.25,0.05,116.27629,43.11149,54506.23234,0
1143031021148,12.35,0.05,116.27627,43.11148,54506.23905,0
1143031021148,12.26,0.05,116.27628,43.11148,54506.24627,0
1143031021148,12.19,0.05,116.27628,43.11148,54478.30246,0
1143031021148,12.22,0.05,116.27630,43.11148,54478.30869,0
1143031021148,12.17,0.05,116.27630,43.11151,54478.31469,0
1143031021148,12.20,0.05,116.27630,43.11151,54478.32085,0
1143031021148,12.16,0.05,116.27632,43.11151,54534.21281,0
1143031021148,12.12,0.05,116.27633,43.11149,54534.21773,0
1143031021148,12.19,0.05,116.27636,43.11149,54534.22261,0
1143031021148,12.19,0.05,116.27633,43.11149,54534.22747,0
1143031021148,12.05,0.05,116.27638,43.11149,54598.17717,0
1143031021148,12.04,0.05,116.27639,43.11150,54598.18372,0
1143031021148,12.10,0.05,116.27632,43.11146,54775.50707,0
1143031021148,11.98,0.05,116.27618,43.11149,54778.34565,0
1143031021148,12.03,0.05,116.27622,43.11145,54778.35796,0
1143031021148,11.99,0.05,116.27625,43.11151,54778.37041,0
1143031021148,12.06,0.05,116.27624,43.11150,54778.38278,0
1143031021148,12.02,0.05,116.27625,43.11147,54789.43170,0
1143031021148,12.02,0.05,116.27620,43.11147,54789.43913,0
1143031021148,12.07,0.05,116.27623,43.11142,54789.44672,0
1143031021148,12.07,0.05,116.27625,43.11143,54789.45490,0
1143031021148,12.20,0.05,116.27626,43.11151,54742.47483,0
1143031021148,12.23,0.05,116.27625,43.11153,54742.48230,0
1143031021148,12.26,0.05,116.27622,43.11151,54742.48977,0
1143031021148,12.20,0.05,116.27624,43.11152,54742.49736,0
1143031021148,12.07,0.05,116.27615,43.11150,54764.43708,0
1143031021148,12.08,0.05,116.27618,43.11148,54764.45016,0
1143031021148,12.11,0.05,116.27626,43.11150,54764.46339,0
1143031021148,12.16,0.05,116.27621,43.11151,54764.47646,0
1143031021148,11.75,0.05,116.27634,43.11149,54943.12787,0
1143031021148,11.77,0.05,116.27636,43.11152,54943.13279,0
1143031021148,11.76,0.05,116.27634,43.11149,54943.13771,0
1143031021148,11.74,0.05,116.27633,43.11150,54943.14257,0
1143031021148,11.91,0.05,116.27628,43.11157,55073.48162,0
1143031021148,11.99,0.05,116.27623,43.11155,55073.48599,0
1143031021148,13.62,0.09,116.27633,43.11160,55073.49020,0
1143031021148,11.68,0.05,116.27626,43.11153,55178.27848,0
1143031021148,11.67,0.05,116.27626,43.11155,55178.28426,0
1143031021148,11.74,0.05,116.27628,43.11154,55178.29004,0
1143031021148,11.60,0.05,116.27625,43.11156,55178.29580,0
1143031021148,12.38,0.05,116.27632,43.11153,55185.29807,0
1143031021148,12.38,0.05,116.27631,43.11154,55185.30625,0
1143031021148,12.40,0.05,116.27632,43.11152,55185.31453,0
1143031021148,12.39,0.05,116.27629,43.11156,55185.32279,0
1143031021148,12.14,0.05,116.27627,43.11149,54875.30205,0
1143031021148,12.16,0.05,116.27631,43.11150,54875.30756,0
1143031021148,12.18,0.05,116.27630,43.11148,54875.31302,0
1143031021148,12.19,0.05,116.27630,43.11150,54875.31846,0
1143031021148,11.89,0.05,116.27624,43.11143,54889.15456,0
1143031021148,11.91,0.05,116.27621,43.11140,54889.16299,0
1143031021148,11.98,0.05,116.27626,43.11147,54889.17164,0
1143031021148,12.01,0.05,116.27625,43.11142,54889.18025,0
1143031021148,12.04,0.05,116.27619,43.11147,54833.31649,0
1143031021148,12.09,0.05,116.27626,43.11145,54833.32448,0
1143031021148,12.14,0.05,116.27624,43.11146,54833.33254,0
1143031021148,12.10,0.05,116.27623,43.11148,54833.34064,0
1143031021148,12.26,0.05,116.27631,43.11150,54848.37398,0
1143031021148,11.99,0.05,116.27622,43.11149,54850.15119,0
1143031021148,11.94,0.05,116.27620,43.11153,54850.15623,0
1143031021148,11.87,0.05,116.27624,43.11155,54850.16128,0
1143031021148,11.79,0.05,116.27625,43.11156,54850.16643,0
1143031021148,11.60,0.05,116.27611,43.11142,54861.13599,0
1143031021148,11.68,0.05,116.27615,43.11142,54861.14515,0
1143031021148,11.72,0.05,116.27616,43.11142,54861.15428,0
1143031021148,11.76,0.05,116.27612,43.11146,54861.16345,0
1143031021148,12.43,0.05,116.27632,43.11151,54911.16946,0
1143031021148,12.36,0.05,116.27628,43.11149,54911.17488,0
1143031021148,12.23,0.05,116.27632,43.11148,54911.18026,0
1143031021148,12.12,0.05,116.27627,43.11147,54911.18574,0
1143031021148,12.49,0.05,116.27634,43.11153,54964.16187,0
1143031021148,12.47,0.05,116.27635,43.11150,54964.16737,0
1143031021148,12.44,0.05,116.27636,43.11151,54964.17267,0
